val/accuracy,val/f1,val/auc,val/youden,val/PPV,val/NPV,val/TPR,val/TNR,val/FPR,val/FNR,val/loss,val/primary_loss,val/fair_loss,epoch,step,train/accuracy,train/f1,train/auc,train/youden,train/PPV,train/NPV,train/TPR,train/TNR,train/FPR,train/FNR,train/loss,train/primary_loss,train/fair_loss
0.6982167363166809,0.5067264437675476,0.8715812188019967,0.5417143302828618,0.3553459048271179,0.9635036587715149,0.8828125,0.6589018106460571,0.3410981595516205,0.1171875,0.5717840194702148,0.5717840194702148,0.0,0,64,,,,,,,,,,,,,
,,,,,,,,,,,,,0,64,0.7931201457977295,0.805111825466156,0.8709304159940954,0.585287663283387,0.7669565081596375,0.8260393738746643,0.8472622632980347,0.738025426864624,0.261974573135376,0.15273775160312653,0.43810969591140747,0.43810969591140747,0.0
0.8230452537536621,0.5852090120315552,0.8750649958402662,0.5578592970049918,0.4972677528858185,0.9322344064712524,0.7109375,0.8469218015670776,0.15307819843292236,0.2890625,0.41747328639030457,0.41747328639030457,0.0,1,129,,,,,,,,,,,,,
,,,,,,,,,,,,,1,129,0.841812014579773,0.8476790189743042,0.9242804091961146,0.6834143181081958,0.8195760250091553,0.8676086068153381,0.8777777552604675,0.8056365251541138,0.19436345994472504,0.12222222238779068,0.34146153926849365,0.34146153926849365,0.0
0.7777777910232544,0.5645161271095276,0.8963836314475874,0.5890313019966722,0.4303278625011444,0.9525772929191589,0.8203125,0.7687187790870667,0.23128119111061096,0.1796875,0.4875541627407074,0.4875541627407074,0.0,2,194,,,,,,,,,,,,,
,,,,,,,,,,,,,2,194,0.8505329489707947,0.8515756726264954,0.928499312795847,0.7011595029594966,0.8420552015304565,0.8593287467956543,0.8613138794898987,0.8398456573486328,0.16015437245368958,0.1386861354112625,0.33784618973731995,0.33784618973731995,0.0
0.8847736716270447,0.6181818246841431,0.8856593178036606,0.49131655574043265,0.739130437374115,0.9058084487915039,0.53125,0.960066556930542,0.03993344306945801,0.46875,0.31759417057037354,0.31759417057037354,0.0,3,259,,,,,,,,,,,,,
,,,,,,,,,,,,,3,259,0.8771802186965942,0.8788530230522156,0.9476070361001989,0.7552506957607723,0.8537604212760925,0.9027355909347534,0.905465304851532,0.8497853875160217,0.15021459758281708,0.09453471004962921,0.28846219182014465,0.28846219182014465,0.0
0.8875171542167664,0.6554622054100037,0.9137505199667222,0.5561304076539102,0.7090908885002136,0.9192245602607727,0.609375,0.9467554092407227,0.053244590759277344,0.390625,0.27870193123817444,0.27870193123817444,0.0,4,324,,,,,,,,,,,,,
,,,,,,,,,,,,,4,324,0.9072189927101135,0.9089179635047913,0.9664183133570889,0.8143448683821355,0.8950819969177246,0.9202207922935486,0.9231883883476257,0.8911564350128174,0.10884353518486023,0.07681159675121307,0.22791045904159546,0.22791045904159546,0.0
0.8683127760887146,0.6000000238418579,0.9097337770382695,0.49594425956738775,0.6428571343421936,0.9092382788658142,0.5625,0.9334442615509033,0.06655573844909668,0.4375,0.32169109582901,0.32169109582901,0.0,5,389,,,,,,,,,,,,,
,,,,,,,,,,,,,5,389,0.9021317958831787,0.9041745662689209,0.9638345295453612,0.8040875826736071,0.8902382254600525,0.9149471521377563,0.9185542464256287,0.8855333924293518,0.11446663737297058,0.08144578337669373,0.23764564096927643,0.23764564096927643,0.0
0.8847736716270447,0.7123287916183472,0.9340292221297837,0.7126663893510816,0.6341463327407837,0.9575220942497253,0.8125,0.900166392326355,0.09983360767364502,0.1875,0.298345685005188,0.298345685005188,0.0,6,454,,,,,,,,,,,,,
,,,,,,,,,,,,,6,454,0.9086724519729614,0.9116060733795166,0.9690259865151082,0.8167506487998466,0.9008340835571289,0.9172588586807251,0.9226388335227966,0.8941118121147156,0.10588817298412323,0.07736117392778397,0.22168251872062683,0.22168251872062683,0.0
0.8834019303321838,0.7079038023948669,0.9371880199667222,0.7048538893510816,0.6319018602371216,0.9558303952217102,0.8046875,0.900166392326355,0.09983360767364502,0.1953125,0.3270581364631653,0.3270581364631653,0.0,7,519,,,,,,,,,,,,,
,,,,,,,,,,,,,7,519,0.929990291595459,0.931370198726654,0.9813439072947185,0.8597644805048454,0.9236928820610046,0.9366583824157715,0.9391762614250183,0.9205882549285889,0.07941176742315292,0.06082375347614288,0.17190560698509216,0.17190560698509216,0.0
0.9026063084602356,0.6926407217979431,0.9150764351081531,0.586730449251248,0.7766990065574646,0.9233226776123047,0.625,0.961730420589447,0.03826954960823059,0.375,0.2991669178009033,0.2991669178009033,0.0,8,584,,,,,,,,,,,,,
,,,,,,,,,,,,,8,584,0.9287790656089783,0.9294964075088501,0.9766495885476917,0.8575071736550335,0.9237368702888489,0.9339901208877563,0.9353281855583191,0.9221789836883545,0.07782100886106491,0.06467181444168091,0.19224324822425842,0.19224324822425842,0.0
0.8957476019859314,0.7076923251152039,0.9223819675540765,0.6521942595673877,0.6969696879386902,0.9396985173225403,0.71875,0.9334442615509033,0.06655573844909668,0.28125,0.2701271176338196,0.2701271176338196,0.0,9,649,,,,,,,,,,,,,
,,,,,,,,,,,,,9,649,0.9198158979415894,0.9214709401130676,0.9733424493532712,0.8394305030634523,0.908750593662262,0.9316926002502441,0.9345524311065674,0.9048780202865601,0.09512194991111755,0.06544754654169083,0.20248068869113922,0.20248068869113922,0.0
0.9094650149345398,0.738095223903656,0.9272826539101497,0.6749818011647255,0.75,0.942148745059967,0.7265625,0.9484192728996277,0.05158069729804993,0.2734375,0.2565966248512268,0.2565966248512268,0.0,10,714,,,,,,,,,,,,,
