pca_mode,label similarity,sex similarity,age similarity,race similarity
PCA Mode 1,0.5361768382985961,0.027680530610822617,0.2181921230593287,0.03844662976003873
PCA Mode 2,0.20364473299822525,0.03885814733969113,0.15048081336068342,0.03739322117354976
PCA Mode 3,0.11123090537656985,0.3207362667159372,0.10423231914504162,0.17096604023609527
PCA Mode 4,0.1657997288385174,0.04858774359396156,0.06492490172796117,0.06994935975798952
