val/accuracy,val/f1,val/auc,val/youden,val/PPV,val/NPV,val/TPR,val/TNR,val/FPR,val/FNR,val/loss,val/primary_loss,val/fair_loss,epoch,step,train/accuracy,train/f1,train/auc,train/youden,train/PPV,train/NPV,train/TPR,train/TNR,train/FPR,train/FNR,train/loss,train/primary_loss,train/fair_loss
0.5566620230674744,0.6813627481460571,0.8256808670867373,0.4239893044050218,0.9814432859420776,0.15986132621765137,0.5218154191970825,0.9021739363670349,0.09782608598470688,0.47818461060523987,0.8595288395881653,0.8595288395881653,0.0,0,444,,,,,,,,,,,,,
,,,,,,,,,,,,,0,444,0.7400091290473938,0.7335470914840698,0.8135974088877305,0.47981186850518664,0.7482913136482239,0.7324171662330627,0.7193726301193237,0.7604392766952515,0.23956075310707092,0.28062736988067627,0.5288829803466797,0.5288829803466797,0.0
0.6040629148483276,0.7251105904579163,0.8422542729950526,0.46835219202501355,0.9816548228263855,0.17489361763000488,0.5748739242553711,0.893478274345398,0.10652174055576324,0.4251260757446289,0.7643547058105469,0.7643547058105469,0.0,1,889,,,,,,,,,,,,,
,,,,,,,,,,,,,1,889,0.7695687413215637,0.7651020884513855,0.8424479113004273,0.5391077262786492,0.7795706987380981,0.7602846622467041,0.7511608004570007,0.787946879863739,0.2120531052350998,0.24883916974067688,0.49134665727615356,0.49134665727615356,0.0
0.6815375685691833,0.7911714911460876,0.8435936055212911,0.5184565741685176,0.9783591628074646,0.2041558474302292,0.6641087532043457,0.854347825050354,0.145652174949646,0.3358912467956543,0.6068657040596008,0.6068657040596008,0.0,2,1334,,,,,,,,,,,,,
,,,,,,,,,,,,,2,1334,0.782925009727478,0.7764748334884644,0.8605619087484899,0.5657664084651102,0.7989721298217773,0.7685856819152832,0.7552098035812378,0.8105565905570984,0.18944339454174042,0.2447901964187622,0.462860107421875,0.462860107421875,0.0
0.5385381579399109,0.6625891923904419,0.8421799185914606,0.43140281974776684,0.9865568280220032,0.1580110490322113,0.4987941384315491,0.9326087236404419,0.0673913061618805,0.5012058615684509,0.961022138595581,0.961022138595581,0.0,3,1779,,,,,,,,,,,,,
,,,,,,,,,,,,,3,1779,0.798636257648468,0.790782630443573,0.8763902588912915,0.597003905431347,0.8194202780723572,0.7806142568588257,0.7640790343284607,0.8329248428344727,0.16707512736320496,0.2359209656715393,0.4361352026462555,0.4361352026462555,0.0
0.45130452513694763,0.5698673129081726,0.8327874321992698,0.3588272022725756,0.9896963238716125,0.1388102024793625,0.40013155341148376,0.958695650100708,0.041304346174001694,0.5998684763908386,1.21294105052948,1.21294105052948,0.0,4,2224,,,,,,,,,,,,,
,,,,,,,,,,,,,4,2224,0.8074935674667358,0.7985286116600037,0.8846386154510153,0.6147808356500373,0.8353086113929749,0.7841107845306396,0.7648509740829468,0.8499298691749573,0.15007013082504272,0.23514904081821442,0.4205534756183624,0.4205534756183624,0.0
0.5496913194656372,0.6736902594566345,0.832927561652193,0.4378168403191518,0.9856418967247009,0.16057293117046356,0.511729896068573,0.926086962223053,0.07391304522752762,0.488270103931427,1.0300196409225464,1.0300196409225464,0.0,5,2669,,,,,,,,,,,,,
,,,,,,,,,,,,,5,2669,0.8155425190925598,0.8087742328643799,0.8934618097113312,0.6316930834997869,0.8462711572647095,0.7892677783966064,0.774459183216095,0.8572338819503784,0.1427660882472992,0.22554081678390503,0.4044914245605469,0.4044914245605469,0.0
0.613622784614563,0.7332966923713684,0.8366869870261098,0.48474018855514145,0.9830446243286133,0.17937608063220978,0.584740161895752,0.8999999761581421,0.10000000149011612,0.41525980830192566,0.9264922738075256,0.9264922738075256,0.0,6,3114,,,,,,,,,,,,,
,,,,,,,,,,,,,6,3114,0.8359284400939941,0.8291236758232117,0.9112141758278467,0.6719108109534486,0.8656271696090698,0.8106455206871033,0.7955743074417114,0.8763365149497986,0.12366347759962082,0.20442570745944977,0.3688245117664337,0.3688245117664337,0.0
0.5887273550033569,0.71074378490448,0.8450706843464915,0.4671072323956418,0.9840961694717407,0.17151044309139252,0.5562376379966736,0.9108695387840271,0.08913043141365051,0.44376233220100403,0.8843575119972229,0.8843575119972229,0.0,7,3559,,,,,,,,,,,,,
,,,,,,,,,,,,,7,3559,0.7937155365943909,0.7901155352592468,0.8769179048134308,0.5876945578603099,0.8091854453086853,0.7794445753097534,0.7719237208366394,0.8157708644866943,0.18422913551330566,0.22807630896568298,0.4356011152267456,0.4356011152267456,0.0
0.5751842260360718,0.6982600092887878,0.8446345671715776,0.45415288409292387,0.9840510487556458,0.16713091731071472,0.5411093831062317,0.9130434989929199,0.08695652335882187,0.4588905870914459,0.9254595041275024,0.9254595041275024,0.0,8,4004,,,,,,,,,,,,,
,,,,,,,,,,,,,8,4004,0.7956135272979736,0.7904278039932251,0.8754645124083992,0.5917231998455286,0.8178699016571045,0.7757760882377625,0.7647674083709717,0.8269557952880859,0.17304421961307526,0.23523257672786713,0.4366025924682617,0.4366025924682617,0.0
0.5572595000267029,0.681290328502655,0.8406813913806088,0.4383296950516191,0.9842584729194641,0.16187188029289246,0.5209383964538574,0.917391300201416,0.08260869234800339,0.4790616035461426,0.9668020009994507,0.9668020009994507,0.0,9,4449,,,,,,,,,,,,,
,,,,,,,,,,,,,9,4449,0.8075639009475708,0.8006989359855652,0.8841838688784754,0.615209841714492,0.8313553333282471,0.7868874073028564,0.7722229957580566,0.8429868221282959,0.1570131629705429,0.22777700424194336,0.42119690775871277,0.42119690775871277,0.0
