val/accuracy,val/f1,val/auc,val/youden,val/PPV,val/NPV,val/TPR,val/TNR,val/FPR,val/FNR,val/skintype_accuracy_group_0,val/skintype_accuracy_group_1,val/skintype_f1_group_0,val/skintype_f1_group_1,val/skintype_auc_group_0,val/skintype_auc_group_1,val/skintype_prevalence_group_0,val/skintype_prevalence_group_1,val/skintype_disease_prevalence_group_0,val/skintype_disease_prevalence_group_1,val/skintype_tpr_group_0,val/skintype_tpr_group_1,val/skintype_tnr_group_0,val/skintype_tnr_group_1,val/skintype_tpr_diff,val/skintype_youden_group_0,val/skintype_youden_group_1,val/skintype_dp,val/skintype_eq_odds,val/skintype_eq_opportunity,val/auc_gap,val/f1_gap,val/accuracy_gap,val/loss,epoch,step,train/accuracy,train/f1,train/auc,train/youden,train/PPV,train/NPV,train/TPR,train/TNR,train/FPR,train/FNR,train/skintype_accuracy_group_0,train/skintype_accuracy_group_1,train/skintype_f1_group_0,train/skintype_f1_group_1,train/skintype_auc_group_0,train/skintype_auc_group_1,train/skintype_prevalence_group_0,train/skintype_prevalence_group_1,train/skintype_disease_prevalence_group_0,train/skintype_disease_prevalence_group_1,train/skintype_tpr_group_0,train/skintype_tpr_group_1,train/skintype_tnr_group_0,train/skintype_tnr_group_1,train/skintype_tpr_diff,train/skintype_youden_group_0,train/skintype_youden_group_1,train/skintype_dp,train/skintype_eq_odds,train/skintype_eq_opportunity,train/auc_gap,train/f1_gap,train/accuracy_gap,train/loss
0.8663967847824097,0.49673202633857727,0.8259638875628318,0.4058465081014293,0.5181818008422852,0.9171636700630188,0.47698745131492615,0.9288590550422668,0.07114093750715256,0.5230125784873962,0.8515248894691467,0.9047619104385376,0.5092838406562805,0.4390243887901306,0.8314703905755851,0.7863556509857504,0.7206477732793523,0.2793522267206478,0.15409309791332262,0.09730848861283643,0.5,0.38297873735427856,0.9155597686767578,0.96100914478302,0.11702127754688263,0.41555977229601515,0.3439878977161819,0.07601135226929072,0.11702127754688263,0.05678460930048619,0.045114739589834696,0.07025942951440811,0.05323702469468117,0.3225453495979309,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,200,0.7521274089813232,0.7487139105796814,0.835359815120722,0.50415266858547,0.749366283416748,0.7548099160194397,0.7480626106262207,0.7560900449752808,0.24390995502471924,0.2519373595714569,0.7543992400169373,0.7461928725242615,0.7661149501800537,0.6905089616775513,0.8360448671700911,0.8250992428624008,0.723163400733859,0.276836599266141,0.5254237288135594,0.41060349689791314,0.7655640244483948,0.6895604133605957,0.7420381903648376,0.7856459617614746,0.07600356638431549,0.507602219026094,0.4752063725747937,0.11519256880118905,0.07600356638431549,0.11482023191564622,0.010945624307690305,0.07560599595308304,0.008206329308450222,0.4994668662548065
0.8956902027130127,0.5187320113182068,0.837124743613649,0.38584480967475554,0.692307710647583,0.9136641621589661,0.41474655270576477,0.9710982441902161,0.028901733458042145,0.5852534770965576,0.8847161531448364,0.9232456088066101,0.5319148898124695,0.4615384638309479,0.8354465928917995,0.8266558529332253,0.7151780137414117,0.2848219862585884,0.15021834061135372,0.09868421052631579,0.4360465109348297,0.3333333432674408,0.9640287756919861,0.9878345727920532,0.10271317511796951,0.40007528860632435,0.3211678832116789,0.052210219872826175,0.10271317511796951,0.05153413008503793,0.008790739958574156,0.0703764334321022,0.03852945566177368,0.28805288672447205,1,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,401,0.8147396445274353,0.8171943426132202,0.8967183672533853,0.6293991339913985,0.8165024518966675,0.8129256963729858,0.8178874254226685,0.8115116953849792,0.18848830461502075,0.18211257457733154,0.8091694712638855,0.828610360622406,0.8224755525588989,0.8007602095603943,0.8910760174857945,0.9062632710207672,0.7134827074713093,0.28651729252869074,0.5363825363825364,0.4313351498637602,0.8241534233093262,0.7984839081764221,0.7918338179588318,0.8514614105224609,0.025669515132904053,0.6159872514741855,0.6499453192324656,0.1096881258361253,0.059627581387758255,0.10504738651877621,0.015187253534972744,0.021715354174375534,0.01944086141884327,0.4054066240787506
0.8700811862945557,0.5806451439857483,0.8610752244212994,0.566051117444927,0.5161290168762207,0.9447806477546692,0.6635944843292236,0.9024566411972046,0.09754335135221481,0.33640551567077637,0.8567685484886169,0.9035087823867798,0.5837563276290894,0.5686274766921997,0.8567484882525873,0.8606650446066505,0.7151780137414117,0.2848219862585884,0.15021834061135372,0.09868421052631579,0.6686046719551086,0.644444465637207,0.8900308609008789,0.9318735003471375,0.02416020631790161,0.5586354836396663,0.5763179237631793,0.06888646288209607,0.04184264689683914,0.05153413008503793,0.003916556354063183,0.01512889377772808,0.04674021154642105,0.3457123041152954,2,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,602,0.8545553684234619,0.8551208972930908,0.9342146640463802,0.7091468943198944,0.8581238985061646,0.8509840965270996,0.852138876914978,0.8570080399513245,0.14299197494983673,0.14786112308502197,0.8476107716560364,0.872170090675354,0.8573175668716431,0.8480472564697266,0.9285737390841377,0.9449733594363352,0.7172300726051994,0.28276992739480056,0.5359747469250027,0.4218663721700718,0.8541836142539978,0.8455497622489929,0.8400187492370605,0.8915950059890747,0.008633852005004883,0.6942023567039075,0.7371447716487396,0.11267460917123129,0.051576267927885056,0.11410837475493091,0.016399620352197553,0.009270310401916504,0.024559317156672478,0.3288233280181885
0.9000624418258667,0.5789473652839661,0.8497609280519967,0.468617644708452,0.6748466491699219,0.9255911111831665,0.5069124698638916,0.961705207824707,0.03829479590058327,0.4930875599384308,0.8908296823501587,0.9232456088066101,0.5928338766098022,0.5205479264259338,0.8501457969836755,0.838550959718843,0.7151780137414117,0.2848219862585884,0.15021834061135372,0.09868421052631579,0.5290697813034058,0.42222222685813904,0.9547790288925171,0.9781022071838379,0.10684754699468613,0.48384880135758523,0.4003244120032441,0.05650042135907454,0.10684754699468613,0.05153413008503793,0.01159483726483257,0.07228592783212662,0.03241591900587082,0.311603844165802,3,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,803,0.882348358631134,0.882896900177002,0.9544566646380949,0.764761979300767,0.8869633078575134,0.8777326941490173,0.8788675665855408,0.8858944177627563,0.11410559713840485,0.12113242596387863,0.8766318559646606,0.8968758583068848,0.8843093514442444,0.8783828020095825,0.951155359020371,0.9606453488735626,0.7176204231399796,0.2823795768600203,0.5356832027850305,0.42576721039535526,0.880178689956665,0.8746753334999084,0.8725398182868958,0.9133365154266357,0.005503391847014427,0.752718547793376,0.7880118677663215,0.10850577956863117,0.040796712040901184,0.1099159923896752,0.009489989853191605,0.005926540121436119,0.020244009792804718,0.2761501371860504
0.8994378447532654,0.5683646202087402,0.8512493007644975,0.4523520950427531,0.6794871687889099,0.9231833815574646,0.48847925662994385,0.9638728499412537,0.03612716868519783,0.5115207433700562,0.887336254119873,0.9298245906829834,0.5714285969734192,0.5555555820465088,0.8533664762542126,0.8290889429575562,0.7151780137414117,0.2848219862585884,0.15021834061135372,0.09868421052631579,0.5,0.4444444477558136,0.9558067917823792,0.9829683899879456,0.0555555559694767,0.45580678314491263,0.42741281427412803,0.053453229142725815,0.0555555559694767,0.05153413008503793,0.024277533296656384,0.01587301678955555,0.04248831793665886,0.3047657608985901,4,1004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1004,0.8932000994682312,0.8932584524154663,0.9616454365853239,0.7864183959895374,0.8959148526191711,0.8904984593391418,0.8906177282333374,0.8958007097244263,0.10419931262731552,0.10938229411840439,0.8877826929092407,0.9072309136390686,0.8938261270523071,0.8914397954940796,0.9580057883759596,0.9692140684391142,0.721445858380826,0.278554141619174,0.5297045774266854,0.42937219730941706,0.8917262554168701,0.8870757222175598,0.8833410143852234,0.9223968386650085,0.004650533199310303,0.775067254498166,0.8094725745971982,0.1020475078648817,0.039055854082107544,0.10033238011726836,0.011208280063154552,0.002386332955211401,0.019448233768343925,0.2522430121898651
