val/accuracy,val/f1,val/auc,val/youden,val/PPV,val/NPV,val/TPR,val/TNR,val/FPR,val/FNR,val/age_accuracy_group_0,val/age_accuracy_group_1,val/age_f1_group_0,val/age_f1_group_1,val/age_auc_group_0,val/age_auc_group_1,val/age_prevalence_group_0,val/age_prevalence_group_1,val/age_disease_prevalence_group_0,val/age_disease_prevalence_group_1,val/age_tpr_group_0,val/age_tpr_group_1,val/age_tnr_group_0,val/age_tnr_group_1,val/age_tpr_diff,val/age_youden_group_0,val/age_youden_group_1,val/age_dp,val/age_eq_odds,val/age_eq_opportunity,val/sex_accuracy_group_0,val/sex_accuracy_group_1,val/sex_f1_group_0,val/sex_f1_group_1,val/sex_auc_group_0,val/sex_auc_group_1,val/sex_prevalence_group_0,val/sex_prevalence_group_1,val/sex_disease_prevalence_group_0,val/sex_disease_prevalence_group_1,val/sex_tpr_group_0,val/sex_tpr_group_1,val/sex_tnr_group_0,val/sex_tnr_group_1,val/sex_tpr_diff,val/sex_youden_group_0,val/sex_youden_group_1,val/sex_dp,val/sex_eq_odds,val/sex_eq_opportunity,val/race_accuracy_group_0,val/race_accuracy_group_1,val/race_f1_group_0,val/race_f1_group_1,val/race_auc_group_0,val/race_auc_group_1,val/race_prevalence_group_0,val/race_prevalence_group_1,val/race_disease_prevalence_group_0,val/race_disease_prevalence_group_1,val/race_tpr_group_0,val/race_tpr_group_1,val/race_tnr_group_0,val/race_tnr_group_1,val/race_tpr_diff,val/race_youden_group_0,val/race_youden_group_1,val/race_dp,val/race_eq_odds,val/race_eq_opportunity,val/auc_gap,val/f1_gap,val/accuracy_gap,val/loss,epoch,step,train/accuracy,train/f1,train/auc,train/youden,train/PPV,train/NPV,train/TPR,train/TNR,train/FPR,train/FNR,train/age_accuracy_group_0,train/age_accuracy_group_1,train/age_f1_group_0,train/age_f1_group_1,train/age_auc_group_0,train/age_auc_group_1,train/age_prevalence_group_0,train/age_prevalence_group_1,train/age_disease_prevalence_group_0,train/age_disease_prevalence_group_1,train/age_tpr_group_0,train/age_tpr_group_1,train/age_tnr_group_0,train/age_tnr_group_1,train/age_tpr_diff,train/age_youden_group_0,train/age_youden_group_1,train/age_dp,train/age_eq_odds,train/age_eq_opportunity,train/sex_accuracy_group_0,train/sex_accuracy_group_1,train/sex_f1_group_0,train/sex_f1_group_1,train/sex_auc_group_0,train/sex_auc_group_1,train/sex_prevalence_group_0,train/sex_prevalence_group_1,train/sex_disease_prevalence_group_0,train/sex_disease_prevalence_group_1,train/sex_tpr_group_0,train/sex_tpr_group_1,train/sex_tnr_group_0,train/sex_tnr_group_1,train/sex_tpr_diff,train/sex_youden_group_0,train/sex_youden_group_1,train/sex_dp,train/sex_eq_odds,train/sex_eq_opportunity,train/race_accuracy_group_0,train/race_accuracy_group_1,train/race_f1_group_0,train/race_f1_group_1,train/race_auc_group_0,train/race_auc_group_1,train/race_prevalence_group_0,train/race_prevalence_group_1,train/race_disease_prevalence_group_0,train/race_disease_prevalence_group_1,train/race_tpr_group_0,train/race_tpr_group_1,train/race_tnr_group_0,train/race_tnr_group_1,train/race_tpr_diff,train/race_youden_group_0,train/race_youden_group_1,train/race_dp,train/race_eq_odds,train/race_eq_opportunity,train/auc_gap,train/f1_gap,train/accuracy_gap,train/loss
0.9156315922737122,0.9556795954704285,0.8278250388680249,0.06508606218852853,0.9193841218948364,0.5661764740943909,0.9949585795402527,0.07012750208377838,0.9298725128173828,0.005041442345827818,0.8826676607131958,0.9384249448776245,0.936792254447937,0.9681997895240784,0.8501765231128511,0.7846701151565519,0.4087961877978283,0.5912038122021717,0.879036881330021,0.9385570824524313,0.989130437374115,0.9987329244613647,0.10900473594665527,0.017204301431775093,0.009602494537830353,0.09813517411910144,0.015937230823262594,0.020494001718642796,0.09180043637752533,0.09180043637752533,0.9227390289306641,0.9047619104385376,0.9595234990119934,0.9497602581977844,0.8167502882370943,0.8439313184011508,0.6046402624794938,0.39535973752050624,0.9213178294573643,0.9033787788974511,0.9939699769020081,0.9965004324913025,0.08866994827985764,0.047034766525030136,0.002530447207391262,0.08263994092262106,0.04353520227149521,0.004826312782503117,0.0416351854801178,0.0416351854801178,0.9185466170310974,0.9051383137702942,0.9573087692260742,0.9497525691986084,0.8256752768268035,0.8337037758958262,0.7825951097570503,0.21740489024294976,0.9177480535036934,0.9015450952209846,0.995105504989624,0.9944201111793518,0.0643203854560852,0.08759123831987381,0.0006854159291833639,0.05942589193881198,0.08201132856024884,0.003871938164914379,0.023270852863788605,0.023270852863788605,0.06550640795629914,0.03140754997730255,0.05575726181268692,0.25882044434547424,0,1190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1190,0.9140082597732544,0.9549593925476074,0.7930493461185808,0.02490784719161221,0.9164775609970093,0.45185184478759766,0.996814489364624,0.028093338012695312,0.9719066619873047,0.003185490146279335,0.8709677457809448,0.9422529339790344,0.9306119680404663,0.9702606797218323,0.800374418180531,0.750697356495953,0.3962207204251689,0.603779279574831,0.8710670994237266,0.9430353611093,0.9933462738990784,0.9989168047904968,0.04418186470866203,0.004196871537715197,0.0055705406703054905,0.03752812548414863,0.0031136725293665624,0.010231781348391644,0.039984993636608124,0.07196826168557335,0.9153954386711121,0.9120323061943054,0.9557238817214966,0.9538682103157043,0.7907490395356214,0.7967731946373433,0.587533626402467,0.41246637359753296,0.9161101556741786,0.9122550267243573,0.9967330694198608,0.9969310164451599,0.02715655043721199,0.029369108378887177,0.00019795574189629406,0.0238896114219298,0.02630012569595963,0.00010565229766235085,0.002212558640167117,0.003855128949821318,0.9163543581962585,0.9058171510696411,0.9562468528747559,0.9504373073577881,0.7912094384984799,0.7987443274259187,0.7773505675480612,0.22264943245193886,0.9171140146527567,0.90546354688513,0.9966683983802795,0.9973312616348267,0.02769857458770275,0.02930174581706524,0.0006628657574765384,0.024366958964797458,0.026632996042731838,0.00016475620212064168,0.0016031713457778096,0.011650467767626682,0.04967706168457797,0.03964872658252716,0.0712851956486702,0.24533113837242126
0.9142270684242249,0.9547930955886841,0.8433211491064238,0.08920591295795544,0.9214159846305847,0.4976744055747986,0.9906792044639587,0.09852670133113861,0.9014732837677002,0.009320790879428387,0.8810716867446899,0.9372077584266663,0.9354940056800842,0.9675414562225342,0.8612016477275115,0.8071366238588892,0.4093742602383019,0.5906257397616981,0.8793369313801079,0.9385437541750167,0.9807102084159851,0.9971530437469482,0.15495207905769348,0.021739130839705467,0.016442809253931046,0.13566229149537845,0.018892155345814787,0.03165119753771228,0.13321293890476227,0.13321293890476227,0.9212351441383362,0.903578519821167,0.9586538672447205,0.948866605758667,0.8337184766396725,0.8551832870964575,0.6030931902469818,0.39690680975301823,0.9212351171006149,0.9037773359840954,0.9911944270133972,0.9898812174797058,0.1029900312423706,0.0929752066731453,0.001313218381255865,0.09418446583159579,0.08285642086585976,0.001867455479084179,0.01001482643187046,0.017457781116519522,0.916239321231842,0.9068915247917175,0.9559608697891235,0.9504873156547546,0.8415892107569538,0.8484000054424156,0.784739209342697,0.21526079065730291,0.9178481649069884,0.9013929618768328,0.9904688596725464,0.9914599657058716,0.08690330386161804,0.1338289976119995,0.0009910560911521316,0.07737219171484133,0.12528893934881502,0.005007047559229649,0.04692569002509117,0.04692569002509117,0.05406502386862233,0.03204744681715965,0.05613604560494423,0.24783514440059662,1,2381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2381,0.9151499271392822,0.9554566740989685,0.8222561935722692,0.0551028365764612,0.9188694953918457,0.5326975584030151,0.9950782656669617,0.06002456322312355,0.9399754405021667,0.0049217259511351585,0.8731867074966431,0.9426876306533813,0.9314253926277161,0.9704785943031311,0.831560207373405,0.780861588360503,0.3962207204251689,0.603779279574831,0.8710670994237266,0.9430353611093,0.9887076616287231,0.9989398717880249,0.09273054450750351,0.011446013115346432,0.01023219432681799,0.0814381956998389,0.010385860863367125,0.020140630165466633,0.0812845304608345,0.0812845304608345,0.9164451956748962,0.9133049249649048,0.9561794996261597,0.9544245600700378,0.8165052371983326,0.8303005851126436,0.587533626402467,0.41246637359753296,0.9161101556741786,0.9122550267243573,0.9950752258300781,0.995082676410675,0.05777422711253166,0.06308919191360474,7.4405579653102905e-06,0.05284944061870189,0.0581718483436342,0.0006633153740320807,0.005314967129379511,0.005314967129379511,0.9175360202789307,0.9068191051483154,0.9567832946777344,0.9507890343666077,0.8204580081730313,0.8273859872872009,0.7773505675480612,0.22264943245193886,0.9171140146527567,0.90546354688513,0.9953430891036987,0.9941417574882507,0.05661914497613907,0.0704488754272461,0.0012013319646939635,0.05196224576615571,0.06459064699119232,0.0030005607073569918,0.013829733245074749,0.013829733245074749,0.05069861901290196,0.039053190499544144,0.0695008933544159,0.23293310403823853
0.9129645824432373,0.9535950422286987,0.8427638311875838,0.19631092570403008,0.9303070306777954,0.48268839716911316,0.9780789017677307,0.21823205053806305,0.7817679643630981,0.02192111872136593,0.879336953163147,0.9362725615501404,0.9329189658164978,0.9669598937034607,0.8559796653281098,0.8107038526999845,0.4093742602383019,0.5906257397616981,0.8793369313801079,0.9385437541750167,0.954186737537384,0.9935942888259888,0.33386582136154175,0.06086956337094307,0.03940754756331444,0.2880525748893834,0.054463871267213415,0.0708177084057604,0.2729962468147278,0.2729962468147278,0.9180949926376343,0.9051690101623535,0.9564794301986694,0.9491742253303528,0.8354062654381716,0.8523949853290331,0.6030931902469818,0.39690680975301823,0.9212351171006149,0.9037773359840954,0.9769918918609619,0.9797624349594116,0.22923588752746582,0.20454545319080353,0.0027705240063369274,0.20622778495768257,0.18430788305403345,0.0012794357757679453,0.024690425023436546,0.024690425023436546,0.916239321231842,0.9010263681411743,0.9555282592773438,0.9464073181152344,0.8439087312016667,0.8380790692260129,0.784739209342697,0.21526079065730291,0.9178481649069884,0.9013929618768328,0.9803900122642517,0.9694998264312744,0.19951041042804718,0.2750929296016693,0.010890211910009384,0.17990041268101065,0.24459273346828514,0.020229628056952498,0.07558253407478333,0.07558253407478333,0.0452758126281253,0.0340409055352211,0.05693561211228371,0.24888376891613007,2,3572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3572,0.9153074026107788,0.9554620385169983,0.8286555714709011,0.07364499663140855,0.920352578163147,0.5304259657859802,0.9933564066886902,0.0802886113524437,0.9197114109992981,0.006643612403422594,0.8736503720283508,0.9426441788673401,0.9313688278198242,0.970455527305603,0.8355569729494423,0.7917266658336645,0.3962207204251689,0.603779279574831,0.8710670994237266,0.9430353611093,0.9842211604118347,0.9988937377929688,0.1266375482082367,0.011446013115346432,0.014672622084617615,0.11085868686149225,0.010339767293420232,0.02837695298597831,0.11519154161214828,0.11519154161214828,0.9163111448287964,0.9138776063919067,0.9560412764549255,0.9546346068382263,0.8213911597162901,0.8386128443557679,0.587533626402467,0.41246637359753296,0.9161101556741786,0.9122550267243573,0.9933930039405823,0.9933040142059326,0.07454738765954971,0.08810732513666153,8.894489292288199e-05,0.06794037423844856,0.08141136264971194,0.001532875317080462,0.013559933751821518,0.013559933751821518,0.9180931448936462,0.9055814146995544,0.9570063948631287,0.9500249624252319,0.8285018306246346,0.8283107201403508,0.7773505675480612,0.22264943245193886,0.9171140146527567,0.90546354688513,0.9939810037612915,0.9911475777626038,0.07841140776872635,0.08603491634130478,0.0028334418311715126,0.07239240956567361,0.07718247504327125,0.004129683179996957,0.0076235076412558556,0.011650467767626682,0.04688617852210342,0.03908669203519821,0.06899375468492508,0.22963309288024902
0.9180935621261597,0.9566053748130798,0.850590957256505,0.1660368727829069,0.9276736974716187,0.570588231086731,0.987399697303772,0.17863720655441284,0.8213627934455872,0.012600327841937542,0.8876252770423889,0.9392117857933044,0.938300371170044,0.9685578346252441,0.8587606607157614,0.8253470524524216,0.4093742602383019,0.5906257397616981,0.8793369313801079,0.9385437541750167,0.9717229008674622,0.9975800514221191,0.2747603952884674,0.04782608523964882,0.025857143104076385,0.2464833119266956,0.04540615813089888,0.052808083398871775,0.2269342988729477,0.2269342988729477,0.9246369004249573,0.9081510901451111,0.9601935148239136,0.9511111378669739,0.8444621464879885,0.8589192024229819,0.6030931902469818,0.39690680975301823,0.9212351171006149,0.9037773359840954,0.9866496324539185,0.9885613918304443,0.19933554530143738,0.1528925597667694,0.0019117490155622363,0.18598517180576413,0.14145393461875488,0.0029497748560318726,0.04644298553466797,0.04644298553466797,0.9213675260543823,0.9061583280563354,0.958501398563385,0.9495666027069092,0.852110256737578,0.8449818661740273,0.784739209342697,0.21526079065730291,0.9178481649069884,0.9013929618768328,0.9893733859062195,0.9800732135772705,0.16156670451164246,0.230483278632164,0.009300156496465206,0.15094006417098527,0.21055647186346804,0.017662503004058916,0.06891656666994095,0.06891656666994095,0.03357214997056035,0.0302574560046196,0.051586467772722244,0.2396421879529953,3,4763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4763,0.9158322811126709,0.9556781053543091,0.8358512503373207,0.09064059993024953,0.9217173457145691,0.5423011779785156,0.9922371506690979,0.0984034389257431,0.9015965461730957,0.0077628386206924915,0.8747433423995972,0.9427962899208069,0.9317968487739563,0.9705137610435486,0.8438711610638767,0.7987831499775907,0.3962207204251689,0.603779279574831,0.8710670994237266,0.9430353611093,0.9822820425033569,0.9982714653015137,0.14821474254131317,0.024418160319328308,0.015989448875188828,0.13049678692093858,0.022689652134237015,0.031522270032316446,0.12379658222198486,0.12379658222198486,0.9169588685035706,0.9142275452613831,0.9563297033309937,0.9547469019889832,0.8325237291543031,0.8404680686184313,0.587533626402467,0.41246637359753296,0.9161101556741786,0.9122550267243573,0.9925153255462646,0.9918392896652222,0.09185303747653961,0.10732414573431015,0.0006760015967302024,0.08436833367852392,0.09916344485732775,0.002299449051317737,0.015471112914383411,0.015471112914383411,0.9181775450706482,0.9076442718505859,0.95699542760849,0.9510388970375061,0.8344018537473672,0.8396911735177451,0.7773505675480612,0.22264943245193886,0.9171140146527567,0.90546354688513,0.9926925301551819,0.9906268119812012,0.09368635714054108,0.11284289509057999,0.0020657035056501627,0.08637888861530829,0.1034697234652091,0.004687764904457659,0.01915653795003891,0.01915653795003891,0.04508801108628602,0.03871689736843109,0.06805296242237091,0.22627584636211395
0.876982569694519,0.931008517742157,0.8514655164603884,0.4557098742621477,0.9554041624069214,0.3577871322631836,0.9078277349472046,0.5478821396827698,0.4521178603172302,0.09217226505279541,0.8188126683235168,0.9173012971878052,0.889359712600708,0.9561024308204651,0.8644122932461942,0.824864304502553,0.4093742602383019,0.5906257397616981,0.8793369313801079,0.9385437541750167,0.8281455636024475,0.959572970867157,0.7507987022399902,0.27173912525177,0.13142740726470947,0.5789442722420102,0.23131208417143734,0.18706902368087497,0.4790595769882202,0.4790595769882202,0.8755724430084229,0.8791252374649048,0.9306699633598328,0.931531548500061,0.8413025558416507,0.8654738704082784,0.6030931902469818,0.39690680975301823,0.9212351171006149,0.9037773359840954,0.9065473675727844,0.9098108410835266,0.5132890343666077,0.5909090638160706,0.0032634572125971317,0.4198364019758971,0.5007199136103668,0.011848781704643208,0.07762005180120468,0.07762005180120468,0.8821518421173096,0.858137845993042,0.9343711733818054,0.9183372259140015,0.8516314148189705,0.8494249936883098,0.784739209342697,0.21526079065730291,0.9178481649069884,0.9013929618768328,0.9140008687973022,0.8849125504493713,0.5263158082962036,0.613382875919342,0.02908831089735031,0.44031666589787344,0.49829546571202665,0.042050928198935744,0.08706711232662201,0.08706711232662201,0.0406095659057254,0.06674270331859589,0.09848862141370773,0.28434327244758606,4,5954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5954,0.9161734580993652,0.955849826335907,0.8381130757705403,0.09463200306196584,0.92203688621521,0.5521523356437683,0.9922371506690979,0.10239484161138535,0.8976051807403564,0.0077628386206924915,0.8759356141090393,0.9425789713859558,0.9324021935462952,0.9704050421714783,0.8458338615842305,0.8022259536343707,0.3962207204251689,0.603779279574831,0.8710670994237266,0.9430353611093,0.9822820425033569,0.9982714653015137,0.15746210515499115,0.020602824166417122,0.015989448875188828,0.1397441539900368,0.01887431447685417,0.03293189922312767,0.13685928285121918,0.13685928285121918,0.9173609018325806,0.914482057094574,0.9565329551696777,0.9548735618591309,0.8322981155401862,0.8460769934918415,0.587533626402467,0.41246637359753296,0.9161101556741786,0.9122550267243573,0.9925397038459778,0.9918044209480286,0.0963791236281395,0.11058738082647324,0.000735256529878825,0.08891880540038422,0.10239180428555894,0.0022602379332520295,0.014208255335688591,0.014208255335688591,0.9183632135391235,0.9085283279418945,0.9570713639259338,0.9515544772148132,0.8391796876991562,0.8340499683227004,0.7773505675480612,0.22264943245193886,0.9171140146527567,0.90546354688513,0.9922691583633423,0.9921239614486694,0.10061100125312805,0.10785536468029022,0.0001452456635888666,0.09288017776013002,0.0999792957234591,0.0018984686190838262,0.00724436342716217,0.011650467767626682,0.04385103985747085,0.038002859801054,0.06664333492517471,0.22565527260303497
