val/accuracy,val/f1,val/auc,val/youden,val/PPV,val/NPV,val/TPR,val/TNR,val/FPR,val/FNR,val/age_accuracy_group_0,val/age_accuracy_group_1,val/age_f1_group_0,val/age_f1_group_1,val/age_auc_group_0,val/age_auc_group_1,val/age_prevalence_group_0,val/age_prevalence_group_1,val/age_disease_prevalence_group_0,val/age_disease_prevalence_group_1,val/age_tpr_group_0,val/age_tpr_group_1,val/age_tnr_group_0,val/age_tnr_group_1,val/age_tpr_diff,val/age_youden_group_0,val/age_youden_group_1,val/age_dp,val/age_eq_odds,val/age_eq_opportunity,val/sex_accuracy_group_0,val/sex_accuracy_group_1,val/sex_f1_group_0,val/sex_f1_group_1,val/sex_auc_group_0,val/sex_auc_group_1,val/sex_prevalence_group_0,val/sex_prevalence_group_1,val/sex_disease_prevalence_group_0,val/sex_disease_prevalence_group_1,val/sex_tpr_group_0,val/sex_tpr_group_1,val/sex_tnr_group_0,val/sex_tnr_group_1,val/sex_tpr_diff,val/sex_youden_group_0,val/sex_youden_group_1,val/sex_dp,val/sex_eq_odds,val/sex_eq_opportunity,val/auc_gap,val/f1_gap,val/accuracy_gap,val/loss,epoch,step,train/accuracy,train/f1,train/auc,train/youden,train/PPV,train/NPV,train/TPR,train/TNR,train/FPR,train/FNR,train/age_accuracy_group_0,train/age_accuracy_group_1,train/age_f1_group_0,train/age_f1_group_1,train/age_auc_group_0,train/age_auc_group_1,train/age_prevalence_group_0,train/age_prevalence_group_1,train/age_disease_prevalence_group_0,train/age_disease_prevalence_group_1,train/age_tpr_group_0,train/age_tpr_group_1,train/age_tnr_group_0,train/age_tnr_group_1,train/age_tpr_diff,train/age_youden_group_0,train/age_youden_group_1,train/age_dp,train/age_eq_odds,train/age_eq_opportunity,train/sex_accuracy_group_0,train/sex_accuracy_group_1,train/sex_f1_group_0,train/sex_f1_group_1,train/sex_auc_group_0,train/sex_auc_group_1,train/sex_prevalence_group_0,train/sex_prevalence_group_1,train/sex_disease_prevalence_group_0,train/sex_disease_prevalence_group_1,train/sex_tpr_group_0,train/sex_tpr_group_1,train/sex_tnr_group_0,train/sex_tnr_group_1,train/sex_tpr_diff,train/sex_youden_group_0,train/sex_youden_group_1,train/sex_dp,train/sex_eq_odds,train/sex_eq_opportunity,train/auc_gap,train/f1_gap,train/accuracy_gap,train/loss
0.7815577387809753,0.5447761416435242,0.874197242291165,0.5833392359635454,0.41126760840415955,0.9540682435035706,0.8066298365592957,0.7767093777656555,0.2232905924320221,0.19337016344070435,0.8161559700965881,0.719298243522644,0.4453781545162201,0.6241610646247864,0.8703408728894552,0.8510882016036656,0.6427931960608774,0.35720680393912263,0.10167130919220056,0.2706766917293233,0.7260273694992065,0.8611111044883728,0.8263565897941589,0.6666666865348816,0.13508372008800507,0.5523839864075608,0.5277777777777777,0.24638546226289956,0.15968991816043854,0.16900538253712272,0.7732656598091125,0.7908745408058167,0.5705128312110901,0.5089285969734192,0.8691470325082016,0.8807915517077348,0.5290957923008057,0.4709042076991943,0.1895093062605753,0.1311787072243346,0.7946428656578064,0.8260869383811951,0.7682672142982483,0.7855579853057861,0.03144409880042076,0.562910080524903,0.6116449433926363,0.043732669381662814,0.03144409880042076,0.05833059903624069,0.029703350104069215,0.17878292500972748,0.09685774147510529,0.47815313935279846,0,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,124,0.7932722568511963,0.8270139694213867,0.8761826552647758,0.5628036608184606,0.7934300899505615,0.7930116653442383,0.8635665774345398,0.6992371082305908,0.30076292157173157,0.1364334225654602,0.7763934135437012,0.8037421107292175,0.728286862373352,0.8623591661453247,0.8722357729483514,0.855461045697691,0.38282917032760133,0.6171708296723987,0.38491803278688524,0.6884279031930038,0.7785349488258362,0.8930575847625732,0.7750533223152161,0.6063968539237976,0.11452268064022064,0.5535882282430631,0.4994544739308344,0.29940874250259225,0.16865643858909607,0.3035098704061186,0.7956361770629883,0.7899940013885498,0.8422807455062866,0.8010218739509583,0.8705855285406653,0.8788859338538936,0.581021714572612,0.41897828542738796,0.6195722618276086,0.5065907729179149,0.8807531595230103,0.8344175219535828,0.6570130586624146,0.7443837523460388,0.04633563384413719,0.5377661988362452,0.5788012324255307,0.12734032367647052,0.08737066388130188,0.11298148890969373,0.023424888156202583,0.13407230377197266,0.027348676696419716,0.42497071623802185
0.8756319284439087,0.5591397881507874,0.9012209225724281,0.42735217906864387,0.6902654767036438,0.8995434045791626,0.46987950801849365,0.9574726819992065,0.04252734035253525,0.5301204919815063,0.9034175276756287,0.8164557218551636,0.4144144058227539,0.6547619104385376,0.8969430847490163,0.8779362613566822,0.6804853387259858,0.3195146612740142,0.1025260029717682,0.3069620253164557,0.3333333432674408,0.5670102834701538,0.9685430526733398,0.9269406199455261,0.2336769700050354,0.30187637969094916,0.4939509485477569,0.16227641206011248,0.2336769700050354,0.20443602234468752,0.8585085868835449,0.8948497772216797,0.593406617641449,0.49484536051750183,0.9040526895538828,0.8945225167678058,0.5288169868554095,0.4711830131445905,0.1988527724665392,0.13304721030042918,0.5192307829856873,0.3870967626571655,0.9427207708358765,0.9727723002433777,0.13213399052619934,0.46195153295391966,0.359869051421271,0.07403228321256534,0.13213399052619934,0.06580556216611003,0.026116428197200614,0.2403474897146225,0.08696183562278748,0.3374197483062744,1,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,249,0.8556545972824097,0.8740968108177185,0.9284560993191995,0.7005701637854385,0.8539037704467773,0.8581409454345703,0.8952680230140686,0.8053021430969238,0.19469782710075378,0.10473199933767319,0.8390073180198669,0.8665008544921875,0.7961321473121643,0.9031870365142822,0.9199894823701436,0.9217552653563734,0.3945023220785741,0.6054976779214258,0.3849825007954184,0.6735074626865671,0.8165289163589478,0.9245921969413757,0.8530781269073486,0.746666669845581,0.10806325823068619,0.6696070425365446,0.6712588488765774,0.3007223005768696,0.10806325823068619,0.28852496189114873,0.8592168688774109,0.8509207963943481,0.8861615061759949,0.8547835946083069,0.9251744693224775,0.9299469451958433,0.5706037404292708,0.42939625957072924,0.601847778266608,0.5036539023677288,0.910453200340271,0.8711549639701843,0.7817679643630981,0.8303886651992798,0.03929825499653816,0.6922211721753739,0.701543654854607,0.11189731187241458,0.048620738089084625,0.09819387589887918,0.009957462825699759,0.10705485939979553,0.027493512257933617,0.33154183626174927
0.8675429821014404,0.46963563561439514,0.8937109312096502,0.3214510533019075,0.7160493731498718,0.8810572624206543,0.34939759969711304,0.9720534682273865,0.027946537360548973,0.650602400302887,0.9049034118652344,0.7879746556282043,0.3191489279270172,0.5620915293693542,0.9010461656588924,0.8515275620204302,0.6804853387259858,0.3195146612740142,0.1025260029717682,0.3069620253164557,0.21739129722118378,0.44329896569252014,0.9834437370300293,0.9406392574310303,0.22590766847133636,0.2008350129570977,0.38393823847855746,0.14006808734741474,0.22590766847133636,0.20443602234468752,0.8527724742889404,0.8841201663017273,0.5157232880592346,0.3863636255264282,0.896410868367909,0.8819865857553497,0.5288169868554095,0.4711830131445905,0.1988527724665392,0.13304721030042918,0.39423078298568726,0.27419355511665344,0.9665871262550354,0.9777227640151978,0.12003722041845322,0.36081788140260684,0.25191632066432446,0.04936853248426459,0.12003722041845322,0.06580556216611003,0.049518603638462166,0.24294257164001465,0.11692873388528824,0.41438916325569153,2,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,374,0.8761139512062073,0.894449770450592,0.9439761384827803,0.7399907951838025,0.8796802759170532,0.8708372116088867,0.9097237586975098,0.830267071723938,0.1697329431772232,0.09027626365423203,0.8558909296989441,0.888866126537323,0.8215433955192566,0.9208800792694092,0.9340579009159143,0.9409036305588436,0.38672022091125896,0.6132797790887411,0.3979227523531321,0.6899304134261154,0.8336052298545837,0.9374073147773743,0.8706199526786804,0.7808580994606018,0.10380207747220993,0.7042251663200292,0.7182653833464034,0.30508777670650655,0.10380207747220993,0.29200766107298326,0.8771250247955322,0.87469881772995,0.9030724763870239,0.8797687888145447,0.9399493256894785,0.9472223523477612,0.5832810342663487,0.4167189657336513,0.622767376802238,0.5129518072289156,0.9191430807113647,0.8937169909477234,0.8077581524848938,0.8546691536903381,0.02542608417570591,0.7269011835175636,0.7483861104362739,0.11571534686194751,0.04691101238131523,0.10981556957332239,0.013164451431846858,0.09933667629957199,0.0329752042889595,0.2900952994823456
0.8210313320159912,0.6022471785545349,0.8986956330790964,0.631044225504692,0.48028674721717834,0.9549295902252197,0.8072289228439331,0.8238152861595154,0.17618468403816223,0.1927710771560669,0.8781574964523315,0.699367105960846,0.554347813129425,0.6360152959823608,0.9151310106536136,0.8412182836699147,0.6804853387259858,0.3195146612740142,0.1025260029717682,0.3069620253164557,0.739130437374115,0.8556700944900513,0.8940397500991821,0.6301369667053223,0.11653967201709747,0.6331701698819465,0.4858070893941533,0.3481106701525382,0.2639027535915375,0.2639027535915375,0.8030592799186707,0.8412017226219177,0.6281588673591614,0.5595238208770752,0.9001055626950615,0.8896518684126478,0.5288169868554095,0.4711830131445905,0.1988527724665392,0.13304721030042918,0.8365384340286255,0.7580645084381104,0.79474937915802,0.853960394859314,0.07847394794225693,0.6312878648797504,0.6120249121686361,0.10331612765573328,0.07847394794225693,0.06580556216611003,0.07391272698369888,0.08166749775409698,0.17879042029380798,0.4536682963371277,3,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,499,0.8973264694213867,0.9115675687789917,0.9601027671299562,0.7849963618156339,0.8972121477127075,0.8974907994270325,0.9263898134231567,0.8586065769195557,0.14139343798160553,0.07361019402742386,0.8838368058204651,0.9064339995384216,0.8544673919677734,0.9334529638290405,0.9547835375165162,0.9565215216216757,0.4030375298104682,0.5969624701895319,0.388352538150109,0.6947014297729184,0.8781074285507202,0.9446125626564026,0.887474536895752,0.8195592164993286,0.06650513410568237,0.7655819996504851,0.7641718194491691,0.30147085593859835,0.06791531294584274,0.30634889162280937,0.8981083631515503,0.8962292671203613,0.9178509712219238,0.9011494517326355,0.9589551309200528,0.9607935346906422,0.5839086230701644,0.41609137692983555,0.6122098022355976,0.5137254901960784,0.9297752976417542,0.9207281470298767,0.8481153249740601,0.8703473806381226,0.00904715433716774,0.777890580233688,0.79107552137594,0.09206867349095871,0.022232094779610634,0.09848431203951924,0.0060099971741259806,0.0789855495095253,0.022597167640924454,0.24594999849796295
0.8685541152954102,0.59375,0.88205800114187,0.500600213734647,0.6168830990791321,0.9149700403213501,0.5722891688346863,0.9283110499382019,0.0716889426112175,0.4277108311653137,0.891530454158783,0.8196202516555786,0.4822694957256317,0.6815642714500427,0.8731404165466935,0.8652261921574166,0.6804853387259858,0.3195146612740142,0.1025260029717682,0.3069620253164557,0.49275362491607666,0.6288659572601318,0.9370861053466797,0.9041095972061157,0.13611236214637756,0.42983971590363756,0.5329755684225392,0.15251001561118738,0.13611236214637756,0.20443602234468752,0.8585085868835449,0.8798283338546753,0.6262626051902771,0.5409836173057556,0.8726133651551313,0.8933248163526031,0.5288169868554095,0.4711830131445905,0.1988527724665392,0.13304721030042918,0.5961538553237915,0.5322580933570862,0.9236276745796204,0.9331682920455933,0.06389578431844711,0.5197815311180465,0.46542638134781233,0.05097694876865888,0.06389578431844711,0.06580556216611003,0.028098624195186495,0.19929474592208862,0.07191020995378494,0.42146623134613037,4,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,624,0.9064892530441284,0.9183382391929626,0.9653904909348773,0.8059856753966237,0.9072991013526917,0.9053731560707092,0.9296493530273438,0.8763363361358643,0.12366367876529694,0.07035064697265625,0.8909317255020142,0.9169819355010986,0.8595505356788635,0.9404312968254089,0.9564174116329992,0.9651285281134347,0.40278649428894187,0.5972135057110581,0.381427235899034,0.6897856242118537,0.875,0.9500304460525513,0.9007556438446045,0.8434959053993225,0.07503046840429306,0.7757556675062971,0.7935264041854313,0.3087284985966461,0.07503046840429306,0.30835838831281975,0.9061012268066406,0.9070253968238831,0.9246004223823547,0.9076328873634338,0.9635741079582981,0.9665022901178163,0.58014309024727,0.41985690975273,0.6140199048031155,0.49865470852017935,0.937632143497467,0.9160671234130859,0.8559417128562927,0.8980321884155273,0.021564988419413567,0.7935738393424283,0.8140993466407553,0.12340615720357373,0.04209049791097641,0.11536519628293618,0.010084878484817095,0.08088074624538422,0.02605017088353634,0.2310573309659958
0.8725985884666443,0.6134969592094421,0.8961044664685472,0.5295056288336824,0.625,0.920386016368866,0.6024096608161926,0.9270960092544556,0.07290401309728622,0.39759036898612976,0.901931643486023,0.8101266026496887,0.5074626803398132,0.6875,0.8858575679047893,0.8754413218471967,0.6804853387259858,0.3195146612740142,0.1025260029717682,0.3069620253164557,0.49275362491607666,0.6804123520851135,0.9486755132675171,0.8675799369812012,0.18765874207019806,0.4414291198771476,0.5479922798098196,0.20405044482479734,0.18765874207019806,0.20443602234468752,0.8718929290771484,0.8733905553817749,0.68544602394104,0.47787609696388245,0.9133926932256288,0.8654183966783775,0.5288169868554095,0.4711830131445905,0.1988527724665392,0.13304721030042918,0.7019230723381042,0.4354838728904724,0.9140811562538147,0.9405940771102905,0.26643919944763184,0.6160042225078024,0.37607793037368253,0.09897094182620898,0.26643919944763184,0.06580556216611003,0.04797429654725127,0.20962388813495636,0.09180507063865662,0.3516545593738556,5,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,749,0.9187899827957153,0.929204523563385,0.9729138602548888,0.8317449139018773,0.9214409589767456,0.9151533246040344,0.9370999932289124,0.8946449160575867,0.10535506159067154,0.06290002167224884,0.9013813138008118,0.9299546480178833,0.8754563927650452,0.9490560293197632,0.9658525109818868,0.9731621009221947,0.3907367892556797,0.6092632107443203,0.39029874718920654,0.6831479192418624,0.8880658149719238,0.9550663232803345,0.9099051356315613,0.8758127689361572,0.06700050085783005,0.79797100695122,0.8308790888171154,0.29025865586729016,0.06700050085783005,0.2928491720526558,0.9201036691665649,0.916966438293457,0.9355176091194153,0.918553352355957,0.972093075956002,0.9733429664136186,0.5812727500941384,0.4187272499058617,0.6156337724033686,0.5035971223021583,0.9414240717887878,0.9297618865966797,0.8859550356864929,0.9039855003356934,0.011662157252430916,0.8273791179125007,0.8337474120082815,0.10752018122060325,0.018030451610684395,0.11203665010121033,0.007490455431731768,0.07359965145587921,0.028573371469974518,0.20356954634189606
0.8624873757362366,0.617977499961853,0.9119369336397839,0.5654452561155923,0.5789473652839661,0.9299123883247375,0.6626505851745605,0.9027946591377258,0.09720534831285477,0.33734938502311707,0.8826151490211487,0.8196202516555786,0.4903225898742676,0.7164179086685181,0.9010221710336884,0.9012851292190368,0.6804853387259858,0.3195146612740142,0.1025260029717682,0.3069620253164557,0.5507246255874634,0.7422680258750916,0.9205297827720642,0.853881299495697,0.19154340028762817,0.4712544390056628,0.5961493197759262,0.20132789136118268,0.19154340028762817,0.20443602234468752,0.8585085868835449,0.8669527769088745,0.6666666865348816,0.5373134613037109,0.9087112171837709,0.9145241137016927,0.5288169868554095,0.4711830131445905,0.1988527724665392,0.13304721030042918,0.7115384340286255,0.5806451439857483,0.8949880599975586,0.9108911156654358,0.1308933049440384,0.6065265283642374,0.49153625039923354,0.07111497714571757,0.1308933049440384,0.06580556216611003,0.013501942668004308,0.22609533369541168,0.06299490481615067,0.3203173577785492,6,874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,874,0.8757374286651611,0.890631914138794,0.9464208103818326,0.7428415250326923,0.8721332550048828,0.8807175159454346,0.9099322557449341,0.8329092264175415,0.1670907586812973,0.09006772190332413,0.8473717570304871,0.8943647146224976,0.7981574535369873,0.9237695336341858,0.9288441350588558,0.9492573193027624,0.39638508849002135,0.6036149115099787,0.36985433818872704,0.6783114992721979,0.8159246444702148,0.94359290599823,0.8658291697502136,0.7905623912811279,0.12766823172569275,0.6817538032628898,0.7341552665965692,0.32110312480122566,0.12766823172569275,0.3084571610834709,0.8721609115600586,0.8806818127632141,0.8954167366027832,0.8826815485954285,0.9394988708274915,0.9538162106320479,0.5802686080080331,0.41973139199196685,0.5978801643954142,0.49820574162679426,0.9153400659561157,0.900960385799408,0.8079612851142883,0.8605482578277588,0.014379702508449554,0.7233013563304111,0.7615086559057471,0.10564655141186108,0.05258700251579285,0.09967442276861999,0.024972075573192143,0.1256120502948761,0.04699297994375229,0.28862062096595764
0.8614762425422668,0.6404199600219727,0.9138400503593962,0.6219385439693159,0.5674418807029724,0.9431524276733398,0.7349397540092468,0.8869987726211548,0.11300121247768402,0.2650602459907532,0.8766716122627258,0.8291139006614685,0.5088757276535034,0.7452830076217651,0.9036135905557154,0.9035917714070517,0.6804853387259858,0.3195146612740142,0.1025260029717682,0.3069620253164557,0.6231883764266968,0.8144329786300659,0.9056291580200195,0.835616409778595,0.19124458730220795,0.5288175448699493,0.650049428046886,0.2153356405288995,0.19124458730220795,0.20443602234468752,0.8565965294837952,0.8669527769088745,0.6808510422706604,0.5753424763679504,0.9075408481733064,0.9204726924305333,0.5288169868554095,0.4711830131445905,0.1988527724665392,0.13304721030042918,0.7692307829856873,0.6774193644523621,0.8782815933227539,0.896039605140686,0.0918114110827446,0.6475123921424637,0.5734589587991057,0.07022050074266159,0.0918114110827446,0.06580556216611003,0.0168809210234816,0.23640727996826172,0.04755769670009613,0.33798879384994507,7,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,999,0.8973264694213867,0.9098721742630005,0.9582799425897738,0.7866233022638187,0.8929498195648193,0.9033802151679993,0.9274483323097229,0.8591749668121338,0.1408250331878662,0.0725516602396965,0.8748818039894104,0.9121819138526917,0.8406262397766113,0.9360668063163757,0.9485303184988017,0.9568206472251037,0.39826785490146854,0.6017321450985315,0.38512448786637254,0.6737588652482269,0.856792151927948,0.954179584980011,0.886212170124054,0.8254475593566895,0.09738742560148239,0.7430043428985598,0.7796271368959484,0.2998961565703321,0.09738742560148239,0.2886343773818544,0.8927962779998779,0.903816819190979,0.9125673770904541,0.9052061438560486,0.9534439947935154,0.963542552398001,0.5889293335006903,0.4110706664993097,0.600383631713555,0.49923664122137407,0.9318423867225647,0.9198776483535767,0.8341333270072937,0.8878048658370972,0.011964709497988224,0.7659757188498402,0.8076825538897592,0.11032610322589043,0.053671546280384064,0.10114699049218095,0.015012233899199368,0.0954405665397644,0.03730008006095886,0.2541261315345764
0.882709801197052,0.6484848260879517,0.9172363817359352,0.5753195040185042,0.6524389982223511,0.9284848570823669,0.6445783376693726,0.9307411909103394,0.06925880908966064,0.35542169213294983,0.9034175276756287,0.8386076092720032,0.5323740839958191,0.7329843044281006,0.9072607735867166,0.9041566633714635,0.6804853387259858,0.3195146612740142,0.1025260029717682,0.3069620253164557,0.5362318754196167,0.7216494679450989,0.945364236831665,0.8904109597206116,0.18541760742664337,0.481596122468567,0.6120604434401922,0.19345646735757138,0.18541760742664337,0.20443602234468752,0.866156816482544,0.9012875556945801,0.6666666865348816,0.6166666746139526,0.9123141178630438,0.9230677099968061,0.5288169868554095,0.4711830131445905,0.1988527724665392,0.13304721030042918,0.6730769276618958,0.5967742204666138,0.9140811562538147,0.948019802570343,0.07630272954702377,0.5871580686616487,0.5447939955285852,0.07821334493143715,0.07630272954702377,0.06580556216611003,0.018911046625342598,0.2006101906299591,0.06480994075536728,0.3123057186603546,8,1124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1124,0.9036023616790771,0.9156970381736755,0.9648695564168738,0.7998189182108582,0.9028138518333435,0.9046907424926758,0.928953230381012,0.8708657026290894,0.12913431227207184,0.07104676961898804,0.877802312374115,0.9206249713897705,0.8400165438652039,0.9430578351020813,0.9514173321904149,0.9679808831462149,0.39751474833688966,0.6024852516631103,0.37732870224186926,0.6864583333333333,0.8502091765403748,0.9575113654136658,0.8945233225822449,0.839867115020752,0.10730217397212982,0.7447325315929285,0.797378490514673,0.32101436690874646,0.10730217397212982,0.309129631091464,0.9036988615989685,0.9034726023674011,0.9218194484710693,0.9058012366294861,0.9629426870662263,0.9664255224790731,0.5734906489268231,0.42650935107317683,0.6066973079448457,0.505591524426133,0.9357864260673523,0.9179278016090393,0.8542014360427856,0.8886904716491699,0.017858613282442093,0.7899878826423068,0.8066182992405344,0.10595317549970495,0.03448902815580368,0.10110578351871269,0.016563550955799977,0.10304130613803864,0.042822662740945816,0.23488186299800873
