val/accuracy,val/f1,val/auc,val/youden,val/PPV,val/NPV,val/TPR,val/TNR,val/FPR,val/FNR,val/skintype_accuracy_group_0,val/skintype_accuracy_group_1,val/skintype_f1_group_0,val/skintype_f1_group_1,val/skintype_auc_group_0,val/skintype_auc_group_1,val/skintype_prevalence_group_0,val/skintype_prevalence_group_1,val/skintype_disease_prevalence_group_0,val/skintype_disease_prevalence_group_1,val/skintype_tpr_group_0,val/skintype_tpr_group_1,val/skintype_tnr_group_0,val/skintype_tnr_group_1,val/skintype_tpr_diff,val/skintype_youden_group_0,val/skintype_youden_group_1,val/skintype_dp,val/skintype_eq_odds,val/skintype_eq_opportunity,val/auc_gap,val/f1_gap,val/accuracy_gap,val/loss,epoch,step,train/accuracy,train/f1,train/auc,train/youden,train/PPV,train/NPV,train/TPR,train/TNR,train/FPR,train/FNR,train/skintype_accuracy_group_0,train/skintype_accuracy_group_1,train/skintype_f1_group_0,train/skintype_f1_group_1,train/skintype_auc_group_0,train/skintype_auc_group_1,train/skintype_prevalence_group_0,train/skintype_prevalence_group_1,train/skintype_disease_prevalence_group_0,train/skintype_disease_prevalence_group_1,train/skintype_tpr_group_0,train/skintype_tpr_group_1,train/skintype_tnr_group_0,train/skintype_tnr_group_1,train/skintype_tpr_diff,train/skintype_youden_group_0,train/skintype_youden_group_1,train/skintype_dp,train/skintype_eq_odds,train/skintype_eq_opportunity,train/auc_gap,train/f1_gap,train/accuracy_gap,train/loss
0.8635048866271973,0.28915661573410034,0.7815337957372722,0.17063547780180288,0.5161290168762207,0.8832518458366394,0.20083682239055634,0.9697986841201782,0.030201341956853867,0.7991631627082825,0.8499197363853455,0.8985507488250732,0.3099631071090698,0.19672131538391113,0.7775982368753953,0.7815244973648254,0.7206477732793523,0.2793522267206478,0.15409309791332262,0.09730848861283643,0.21875,0.12765957415103912,0.9648956060409546,0.9816513657569885,0.09109042584896088,0.18364563567362424,0.10931095061487417,0.03441738199920906,0.09109042584896088,0.05678460930048619,0.003926260489430122,0.11324179172515869,0.048630982637405396,0.3548465669155121,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,200,0.8720430731773376,0.23873664438724518,0.7734201786490824,0.13354350069784626,0.5908045768737793,0.881929874420166,0.1495925486087799,0.9839509725570679,0.01604904793202877,0.8504074215888977,0.8602882623672485,0.8979489803314209,0.2561933398246765,0.1807228922843933,0.7772243479835493,0.7551553087419629,0.687875712389726,0.31212428761027405,0.14833730564067643,0.10280140070035018,0.16220352053642273,0.10948905348777771,0.9818763136863708,0.9882910251617432,0.05271446704864502,0.1440798521329303,0.09778010211245403,0.017735203999684552,0.05271446704864502,0.04553590494032625,0.02206903924158643,0.0754704624414444,0.03766069933772087,0.3347972333431244
0.8913179039955139,0.37857142090797424,0.863888814895714,0.2370141978103939,0.841269850730896,0.8933680057525635,0.24423962831497192,0.9927745461463928,0.007225433364510536,0.7557603716850281,0.8820960521697998,0.9144737124443054,0.4104803502559662,0.23529411852359772,0.862239776285284,0.8616923492835902,0.7151780137414117,0.2848219862585884,0.15021834061135372,0.09868421052631579,0.2732558250427246,0.13333334028720856,0.989722490310669,1.0,0.13992248475551605,0.2629783216616075,0.1333333333333333,0.03662376465180418,0.13992248475551605,0.05153413008503793,0.0005474270016938565,0.17518623173236847,0.032377615571022034,0.28529706597328186,1,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,401,0.890467643737793,0.45302143692970276,0.8534819210197699,0.3142005248358668,0.6859503984451294,0.9049490094184875,0.3381839394569397,0.9760165810585022,0.023983409628272057,0.6618160605430603,0.8808307647705078,0.9117058515548706,0.46754562854766846,0.40472176671028137,0.8496510098975012,0.858665076713219,0.687875712389726,0.31212428761027405,0.14833730564067643,0.10280140070035018,0.3527161478996277,0.29197078943252563,0.9728145003318787,0.982715368270874,0.06074533984065056,0.32553064277475885,0.27468616394563483,0.029951078138092994,0.06074533984065056,0.04553590494032625,0.009014066815717814,0.06282388418912888,0.03087507374584675,0.2809949219226837
0.9088069796562195,0.5944444537162781,0.8763918116192961,0.4670759969100451,0.748251736164093,0.924554169178009,0.4930875599384308,0.97398841381073,0.02601156011223793,0.5069124698638916,0.896943211555481,0.9385964870452881,0.5958904027938843,0.5882353186607361,0.8783073209206721,0.8661800486618004,0.7151780137414117,0.2848219862585884,0.15021834061135372,0.09868421052631579,0.5058139562606812,0.4444444477558136,0.9660843014717102,0.9927007555961609,0.061369508504867554,0.4718982289251654,0.4371451743714516,0.05436489695855359,0.061369508504867554,0.05153413008503793,0.012127272258871669,0.007655116729438305,0.041653260588645935,0.2527928352355957,2,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,602,0.9031149744987488,0.5395176410675049,0.8888952741365246,0.40062567379669667,0.7441146373748779,0.9162440896034241,0.4231664836406708,0.977459192276001,0.022540798410773277,0.5768335461616516,0.8959255218505859,0.9189594984054565,0.5584978461265564,0.4757281541824341,0.8893152420213937,0.8832008259075589,0.687875712389726,0.31212428761027405,0.14833730564067643,0.10280140070035018,0.4437643587589264,0.35766422748565674,0.9746801853179932,0.983272910118103,0.08610010892152786,0.41844451640583835,0.3409371636017329,0.03561487360409294,0.08610010892152786,0.04553590494032625,0.006114416113834786,0.08276967704296112,0.023033931851387024,0.2498723566532135
0.9050593376159668,0.5189873576164246,0.8692030047148451,0.3655969473375775,0.8282828330993652,0.9101198315620422,0.37788018584251404,0.9877167344093323,0.012283236719667912,0.6221198439598083,0.8986899852752686,0.9210526347160339,0.5503876209259033,0.37931033968925476,0.8645283109060924,0.8764530954311975,0.7151780137414117,0.2848219862585884,0.15021834061135372,0.09868421052631579,0.4127906858921051,0.24444444477558136,0.9845837354660034,0.9951338171958923,0.16834625601768494,0.39737445923659753,0.23957826439578267,0.0466003983758523,0.16834625601768494,0.05153413008503793,0.011924784525105148,0.17107725143432617,0.02236267551779747,0.3134266138076782,3,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,803,0.909048318862915,0.5828858017921448,0.9045316084977604,0.45027415804212145,0.757209300994873,0.9229589104652405,0.4738067388534546,0.9764674305915833,0.023532593622803688,0.5261932611465454,0.9008058309555054,0.9272136092185974,0.5892857313156128,0.5624060034751892,0.9011349009678897,0.9098461123128464,0.687875712389726,0.31212428761027405,0.14833730564067643,0.10280140070035018,0.47972455620765686,0.4549878239631653,0.9741471409797668,0.9813214540481567,0.02473672479391098,0.45387168159639013,0.43630927307789635,0.02964721493648878,0.02473672479391098,0.04553590494032625,0.00871121134495667,0.026879699900746346,0.026407795026898384,0.23458810150623322
0.8969393968582153,0.4329896867275238,0.8691963453291068,0.28237460376654866,0.8513513803482056,0.8991486430168152,0.29032257199287415,0.9920520186424255,0.00794797670096159,0.7096773982048035,0.8829694390296936,0.9320175647735596,0.417391300201416,0.49180328845977783,0.8567903152561007,0.9023519870235198,0.7151780137414117,0.2848219862585884,0.15021834061135372,0.09868421052631579,0.27906978130340576,0.3333333432674408,0.989722490310669,0.9975669384002686,0.05426356568932533,0.2687922751499796,0.3309002433090025,0.015567302535815522,0.05426356568932533,0.05153413008503793,0.0455616717674191,0.07441197335720062,0.04904811084270477,0.29926615953445435,4,1004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1004,0.9188070893287659,0.6381350159645081,0.925322831997627,0.5122111825664057,0.7932525873184204,0.9312623143196106,0.5337601900100708,0.9784510135650635,0.021549003198742867,0.4662398099899292,0.9118147492408752,0.934217095375061,0.6463358998298645,0.6115214228630066,0.9219718369024916,0.9310981735206277,0.687875712389726,0.31212428761027405,0.14833730564067643,0.10280140070035018,0.5432287454605103,0.5036496520042419,0.9760127663612366,0.9835517406463623,0.039579134434461594,0.5192415613483572,0.4872013495611687,0.03447683437678435,0.039579134434461594,0.04553590494032625,0.00912633661813611,0.0348144955933094,0.022402331233024597,0.20930510759353638
