pca_mode,label similarity,sex similarity,age similarity,race similarity
PCA Mode 1,0.5332395163403861,0.05702403152969686,0.21657933194864978,0.037455586264134144
PCA Mode 2,0.220138178774842,0.06066996455402822,0.15345604062969084,0.03982319702017474
PCA Mode 3,0.1305580787884238,0.2883014199825981,0.1436110529544078,0.1687997036677222
PCA Mode 4,0.07326542699629243,0.05153595129749859,0.058962930681380574,0.06398115359702831
