val/accuracy,val/PPV,val/NPV,val/TPR,val/TNR,val/f1,val/auroc,val/accuracy_group_0,val/accuracy_group_1,val/disease_prevalence_group_0,val/disease_prevalence_group_1,val/prevalence_group_0,val/prevalence_group_1,val/auc_group_0,val/auc_group_1,val/tpr_group_0,val/tpr_group_1,val/tnr_group_0,val/tnr_group_1,val/balanced_acc_group_0,val/balanced_acc_group_1,val/loss,epoch,step,train/accuracy,train/PPV,train/NPV,train/TPR,train/TNR,train/f1,train/auroc,train/accuracy_group_0,train/accuracy_group_1,train/disease_prevalence_group_0,train/disease_prevalence_group_1,train/prevalence_group_0,train/prevalence_group_1,train/auc_group_0,train/auc_group_1,train/tpr_group_0,train/tpr_group_1,train/tnr_group_0,train/tnr_group_1,train/balanced_acc_group_0,train/balanced_acc_group_1,train/loss,test/accuracy,test/PPV,test/NPV,test/TPR,test/TNR,test/f1,test/auroc,test/accuracy_group_0,test/accuracy_group_1,test/disease_prevalence_group_0,test/disease_prevalence_group_1,test/prevalence_group_0,test/prevalence_group_1,test/auc_group_0,test/auc_group_1,test/tpr_group_0,test/tpr_group_1,test/tnr_group_0,test/tnr_group_1,test/balanced_acc_group_0,test/balanced_acc_group_1,test/loss
0.7547000646591187,0.36827194690704346,0.9332460761070251,0.7182320356369019,0.7617521286010742,0.48689138889312744,0.807769041885064,0.7660167217254639,0.7343358397483826,0.10167130919220056,0.2706766917293233,0.6427931960608774,0.35720680393912263,0.7844111712859722,0.8063192058037418,0.6438356041908264,0.7685185074806213,0.7798449397087097,0.7216494679450989,0.7118402888393331,0.7450840015273005,1.3217499256134033,0,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,0,124,0.6658717393875122,0.2640986144542694,0.9419737458229065,0.7577365040779114,0.6506729125976562,0.3916819095611572,0.7768382035295536,0.6916536688804626,0.5984573364257812,0.09456880097171612,0.2658802177858439,0.7233588552780218,0.27664114472197815,0.7943698770311659,0.7128180410653189,0.7486238479614258,0.7662116289138794,0.6857033371925354,0.537700891494751,0.7171635939109856,0.6519562346806617,1.0488024950027466,,,,,,,,,,,,,,,,,,,,,,
0.8169868588447571,0.4663677215576172,0.9190600514411926,0.6265060305595398,0.8554070591926575,0.5347043871879578,0.8524352574331346,0.8335809707641602,0.7816455960273743,0.1025260029717682,0.3069620253164557,0.6804853387259858,0.3195146612740142,0.8416594682791054,0.833780539471826,0.5507246255874634,0.6804123520851135,0.8658940196037292,0.8264840245246887,0.7083093387081294,0.7534481946994305,1.2551982402801514,1,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1,249,0.6784235239028931,0.28205910325050354,0.9562339782714844,0.8187444806098938,0.6552077531814575,0.4195740818977356,0.8149996714745206,0.7001561522483826,0.6215971112251282,0.09456880097171612,0.2658802177858439,0.7233588552780218,0.27664114472197815,0.829222064765227,0.7605859000915469,0.8036697506904602,0.8327645063400269,0.689344584941864,0.5451174378395081,0.7465071506183606,0.6889409670220261,0.9264026880264282,,,,,,,,,,,,,,,,,,,,,,
0.6713852286338806,0.3304904103279114,0.9788461327552795,0.9337349534034729,0.6184689998626709,0.4881889820098877,0.8629170387503843,0.7028231620788574,0.6044303774833679,0.1025260029717682,0.3069620253164557,0.6804853387259858,0.3195146612740142,0.854520587388425,0.8302499646942523,0.8840579986572266,0.969072163105011,0.6821191906929016,0.4429223835468292,0.783088588156253,0.7059972696888387,1.1155961751937866,2,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2,374,0.6917283535003662,0.29419073462486267,0.9612468481063843,0.8373121023178101,0.6676418781280518,0.4354023039340973,0.8337093268642269,0.7173347473144531,0.6247731447219849,0.09456880097171612,0.2658802177858439,0.7233588552780218,0.27664114472197815,0.8416673406451205,0.7841107084547982,0.8146789073944092,0.8583617806434631,0.7071675062179565,0.5401730537414551,0.7609231981039521,0.6992674139480335,0.8654048442840576,,,,,,,,,,,,,,,,,,,,,,
0.7866531610488892,0.42574256658554077,0.9460641145706177,0.7771084308624268,0.7885783910751343,0.5501065850257874,0.8625949728439883,0.808320939540863,0.7405063509941101,0.1025260029717682,0.3069620253164557,0.6804853387259858,0.3195146612740142,0.8511373452346674,0.8393353104552087,0.6666666865348816,0.8556700944900513,0.8245033025741577,0.689497709274292,0.7455849889624724,0.7725839099938803,1.143275260925293,3,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3,499,0.6966235637664795,0.3015432059764862,0.9674211740493774,0.8638373017311096,0.6689584255218506,0.4470372796058655,0.8484986644275198,0.725837230682373,0.6202359199523926,0.09456880097171612,0.2658802177858439,0.7233588552780218,0.27664114472197815,0.8543130518564883,0.8000765703244641,0.8330275416374207,0.8924914598464966,0.7146416306495667,0.52163165807724,0.7738345740397565,0.707061555790868,0.8264693021774292,,,,,,,,,,,,,,,,,,,,,,
0.739130437374115,0.37634408473968506,0.9578605890274048,0.8433734774589539,0.7181044816970825,0.5204461216926575,0.8718909660513255,0.7741456031799316,0.6645569801330566,0.1025260029717682,0.3069620253164557,0.6804853387259858,0.3195146612740142,0.8535608023802669,0.8592477522007249,0.782608687877655,0.8865979313850403,0.7731788158416748,0.5662100315093994,0.777893751799597,0.7264039919032151,1.0267053842544556,4,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,4,624,0.7089242935180664,0.31142857670783997,0.9688602685928345,0.8673740029335022,0.6827091574668884,0.45830413699150085,0.8552388043948949,0.7371160984039307,0.6352087259292603,0.09456880097171612,0.2658802177858439,0.7233588552780218,0.27664114472197815,0.8626038659404109,0.8072874698886673,0.842201828956604,0.8907849788665771,0.7261402606964111,0.5426452159881592,0.7841710592479807,0.7167151119867363,0.7538425922393799,,,,,,,,,,,,,,,,,,,,,,
