val/accuracy,val/f1,val/auc,val/youden,val/PPV,val/NPV,val/TPR,val/TNR,val/FPR,val/FNR,val/skintype_accuracy_group_0,val/skintype_accuracy_group_1,val/skintype_f1_group_0,val/skintype_f1_group_1,val/skintype_auc_group_0,val/skintype_auc_group_1,val/skintype_prevalence_group_0,val/skintype_prevalence_group_1,val/skintype_disease_prevalence_group_0,val/skintype_disease_prevalence_group_1,val/skintype_tpr_group_0,val/skintype_tpr_group_1,val/skintype_tnr_group_0,val/skintype_tnr_group_1,val/skintype_tpr_diff,val/skintype_youden_group_0,val/skintype_youden_group_1,val/skintype_dp,val/skintype_eq_odds,val/skintype_eq_opportunity,val/auc_gap,val/f1_gap,val/accuracy_gap,val/loss,epoch,step,train/accuracy,train/f1,train/auc,train/youden,train/PPV,train/NPV,train/TPR,train/TNR,train/FPR,train/FNR,train/skintype_accuracy_group_0,train/skintype_accuracy_group_1,train/skintype_f1_group_0,train/skintype_f1_group_1,train/skintype_auc_group_0,train/skintype_auc_group_1,train/skintype_prevalence_group_0,train/skintype_prevalence_group_1,train/skintype_disease_prevalence_group_0,train/skintype_disease_prevalence_group_1,train/skintype_tpr_group_0,train/skintype_tpr_group_1,train/skintype_tnr_group_0,train/skintype_tnr_group_1,train/skintype_tpr_diff,train/skintype_youden_group_0,train/skintype_youden_group_1,train/skintype_dp,train/skintype_eq_odds,train/skintype_eq_opportunity,train/auc_gap,train/f1_gap,train/accuracy_gap,train/loss
0.8710237145423889,0.5458248257637024,0.8364129061245122,0.4814748251944625,0.5317460298538208,0.928909957408905,0.560669481754303,0.9208053946495056,0.07919462770223618,0.4393305480480194,0.8547351360321045,0.9130434989929199,0.5417721271514893,0.5625,0.8289255218216318,0.8402791333203201,0.7206477732793523,0.2793522267206478,0.15409309791332262,0.09730848861283643,0.5572916865348816,0.5744680762290955,0.9089183807373047,0.9495412707328796,0.017176417633891106,0.466210072738773,0.5240093695100527,0.061472072952287904,0.040622878819704056,0.05678460930048619,0.011353611498688299,0.020727848634123802,0.058308325707912445,0.30398029088974,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,200,0.7646186351776123,0.7536563277244568,0.8464660135610159,0.5281036241171284,0.7576802968978882,0.7709015011787415,0.749674916267395,0.7784287333488464,0.22157128155231476,0.250325083732605,0.7483462691307068,0.7839453220367432,0.7574833631515503,0.7481584548950195,0.8293753521271632,0.8635593189996241,0.5428995237723475,0.45710047622765243,0.5266033937302272,0.4252775405636208,0.7463135123252869,0.7546184659004211,0.7506075501441956,0.8056463599205017,0.00830498430877924,0.4969210233105694,0.5602648334795348,0.07845107301439469,0.055038824677467346,0.10132585316660642,0.03418396687246095,0.009324898943305016,0.03559907153248787,0.48456063866615295
0.9081823825836182,0.5714285969734192,0.862044165046216,0.43138168935297405,0.7777777910232544,0.9193220138549805,0.4516128897666931,0.9797688126564026,0.0202312134206295,0.5483871102333069,0.8960698843002319,0.9385964870452881,0.5641025900840759,0.6000000238418579,0.8506238198809721,0.8732089753987563,0.7151780137414117,0.2848219862585884,0.15021834061135372,0.09868421052631579,0.447674423456192,0.46666666865348816,0.9753340482711792,0.9902676343917847,0.01899224892258644,0.42300843710413716,0.4569343065693432,0.03338504558339079,0.01899224892258644,0.05153413008503793,0.022585155517784172,0.03589743748307228,0.042526621371507645,0.27214545011520386,1,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,401,0.838316798210144,0.8288288116455078,0.9198105454996093,0.6753267710655664,0.8328903913497925,0.8431285619735718,0.8248066902160645,0.8505200743675232,0.149479940533638,0.17519329488277435,0.8139970898628235,0.8669841885566711,0.8211957216262817,0.8400818109512329,0.896433058525285,0.9424236916262841,0.5410258412054024,0.4589741587945976,0.5268398268398269,0.41299540738220786,0.8107367753982544,0.8459637761116028,0.8176273107528687,0.8817734122276306,0.035226970911026,0.628364109846705,0.7277371551927025,0.09464120955871258,0.06414607167243958,0.11384441945761903,0.045990633100999156,0.01888607256114483,0.05298706516623497,0.35953810811042786
0.9069331884384155,0.6339066624641418,0.8781265816041129,0.5503949015742786,0.678947389125824,0.9376328587532043,0.5944700241088867,0.9559248685836792,0.044075146317481995,0.4055299460887909,0.8951964974403381,0.9364035129547119,0.6273291707038879,0.658823549747467,0.8716986543655441,0.8858069748580698,0.7151780137414117,0.2848219862585884,0.15021834061135372,0.09868421052631579,0.5872092843055725,0.6222222447395325,0.9496402740478516,0.970802903175354,0.03501291945576668,0.5368495900953656,0.5930251419302515,0.043285068566613044,0.03501291945576668,0.05153413008503793,0.01410832049252575,0.03149433806538582,0.041207000613212585,0.2751331031322479,2,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,602,0.8746975064277649,0.8691185116767883,0.9481629593346557,0.7488947022492909,0.869756817817688,0.8792277574539185,0.8684810996055603,0.8804135918617249,0.11958639323711395,0.1315189003944397,0.8501889109611511,0.9031550288200378,0.8548091650009155,0.8888027667999268,0.9287565963373156,0.9662092931667127,0.5372784760715122,0.46272152392848775,0.5199070037779715,0.4315842753500928,0.8482392430305481,0.8967943787574768,0.852300226688385,0.9079845547676086,0.04855513200163841,0.7005394819295208,0.8047789357548971,0.07256977229546713,0.055684324353933334,0.0883227284278787,0.037452696829397114,0.03399360924959183,0.0529661551117897,0.2926729917526245
0.9100562334060669,0.641791045665741,0.8787792014064624,0.5540076183372844,0.6972972750663757,0.9378530979156494,0.5944700241088867,0.9595375657081604,0.040462426841259,0.4055299460887909,0.8951964974403381,0.9473684430122375,0.6296296119689941,0.692307710647583,0.8700255742250054,0.8964585022979183,0.7151780137414117,0.2848219862585884,0.15021834061135372,0.09868421052631579,0.5930232405662537,0.6000000238418579,0.9486125111579895,0.985401451587677,0.006976744160056114,0.5416357943545496,0.5854014598540145,0.060382670650425185,0.03678892180323601,0.05153413008503793,0.026432928072912976,0.06267806142568588,0.052171915769577026,0.2743239998817444,3,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,803,0.885236918926239,0.8803321123123169,0.9550210887514745,0.7699157055434489,0.8830638527870178,0.8872270584106445,0.8776172995567322,0.8922984600067139,0.10770156234502792,0.12238273024559021,0.8595259189605713,0.9146443605422974,0.8653954267501831,0.9010093212127686,0.9355695282302403,0.9728362281862087,0.533531110937622,0.466468889062378,0.5272168568920106,0.4281171548117155,0.8565084934234619,0.9073494672775269,0.8628907203674316,0.9201053380966187,0.05084102600812912,0.7193992110670182,0.8274548473655272,0.08224638559601699,0.057214610278606415,0.09909970208029512,0.03726669995596843,0.03561391681432724,0.05511845275759697,0.2731943428516388
0.9244222640991211,0.682414710521698,0.8915752111025278,0.5745118670253855,0.792682945728302,0.9394571781158447,0.599078357219696,0.9754335284233093,0.024566473439335823,0.40092167258262634,0.9109170436859131,0.9583333134651184,0.6666666865348816,0.746666669845581,0.8828843901622887,0.9082995404163288,0.7151780137414117,0.2848219862585884,0.15021834061135372,0.09868421052631579,0.5930232405662537,0.6222222447395325,0.9671120047569275,0.9951338171958923,0.029198966920375824,0.5601352804799351,0.6173560421735604,0.051241094001378995,0.029198966920375824,0.05153413008503793,0.025415150254040064,0.07999999821186066,0.04741630330681801,0.24757999181747437,4,1004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1004,0.9155281186103821,0.9118030667304993,0.9742338781877234,0.8306797360606042,0.9128447771072388,0.9179885983467102,0.9107637405395508,0.919916033744812,0.08008398115634918,0.08923628181219101,0.8942629098892212,0.9402430653572083,0.8993641138076782,0.929678201675415,0.9596098433047395,0.987011543895112,0.5375126863923804,0.46248731360761963,0.5262164124909223,0.425050641458474,0.8978747129440308,0.9293089509010315,0.8902513980865479,0.9483264684677124,0.03143428638577461,0.7881260690056191,0.8776354580549113,0.09976046136563005,0.05807510390877724,0.10116577103244834,0.027401700590372502,0.030314074829220772,0.04598018899559975,0.20600739121437073
