val/accuracy,val/f1,val/auc,val/youden,val/PPV,val/NPV,val/TPR,val/TNR,val/FPR,val/FNR,val/age_accuracy_group_0,val/age_accuracy_group_1,val/age_f1_group_0,val/age_f1_group_1,val/age_auc_group_0,val/age_auc_group_1,val/age_prevalence_group_0,val/age_prevalence_group_1,val/age_disease_prevalence_group_0,val/age_disease_prevalence_group_1,val/age_tpr_group_0,val/age_tpr_group_1,val/age_tnr_group_0,val/age_tnr_group_1,val/age_tpr_diff,val/age_youden_group_0,val/age_youden_group_1,val/age_dp,val/age_eq_odds,val/age_eq_opportunity,val/sex_accuracy_group_0,val/sex_accuracy_group_1,val/sex_f1_group_0,val/sex_f1_group_1,val/sex_auc_group_0,val/sex_auc_group_1,val/sex_prevalence_group_0,val/sex_prevalence_group_1,val/sex_disease_prevalence_group_0,val/sex_disease_prevalence_group_1,val/sex_tpr_group_0,val/sex_tpr_group_1,val/sex_tnr_group_0,val/sex_tnr_group_1,val/sex_tpr_diff,val/sex_youden_group_0,val/sex_youden_group_1,val/sex_dp,val/sex_eq_odds,val/sex_eq_opportunity,val/auc_gap,val/f1_gap,val/accuracy_gap,val/loss,epoch,step,train/accuracy,train/f1,train/auc,train/youden,train/PPV,train/NPV,train/TPR,train/TNR,train/FPR,train/FNR,train/age_accuracy_group_0,train/age_accuracy_group_1,train/age_f1_group_0,train/age_f1_group_1,train/age_auc_group_0,train/age_auc_group_1,train/age_prevalence_group_0,train/age_prevalence_group_1,train/age_disease_prevalence_group_0,train/age_disease_prevalence_group_1,train/age_tpr_group_0,train/age_tpr_group_1,train/age_tnr_group_0,train/age_tnr_group_1,train/age_tpr_diff,train/age_youden_group_0,train/age_youden_group_1,train/age_dp,train/age_eq_odds,train/age_eq_opportunity,train/sex_accuracy_group_0,train/sex_accuracy_group_1,train/sex_f1_group_0,train/sex_f1_group_1,train/sex_auc_group_0,train/sex_auc_group_1,train/sex_prevalence_group_0,train/sex_prevalence_group_1,train/sex_disease_prevalence_group_0,train/sex_disease_prevalence_group_1,train/sex_tpr_group_0,train/sex_tpr_group_1,train/sex_tnr_group_0,train/sex_tnr_group_1,train/sex_tpr_diff,train/sex_youden_group_0,train/sex_youden_group_1,train/sex_dp,train/sex_eq_odds,train/sex_eq_opportunity,train/auc_gap,train/f1_gap,train/accuracy_gap,train/loss
0.8272157311439514,0.5012919902801514,0.8427185153704491,0.4194586107569531,0.47087377309799194,0.9077936410903931,0.5359116196632385,0.8835470080375671,0.11645299196243286,0.46408841013908386,0.8732590675354004,0.7443609237670898,0.3973509967327118,0.5677965879440308,0.8433683763406604,0.8022464044800816,0.6427931960608774,0.35720680393912263,0.10167130919220056,0.2706766917293233,0.4109589159488678,0.6203703880310059,0.9255813956260681,0.7903780341148376,0.20941147208213806,0.33654029945842634,0.41074837724322255,0.2121669075194951,0.20941147208213806,0.16900538253712272,0.8240270614624023,0.8307985067367554,0.5593220591545105,0.41059601306915283,0.8640769460184909,0.8070909840484571,0.5290957923008057,0.4709042076991943,0.1895093062605753,0.1311787072243346,0.5892857313156128,0.4492753744125366,0.8789144158363342,0.8884026408195496,0.14001035690307617,0.4682001192961527,0.33767798813940963,0.05392033866682108,0.14001035690307617,0.05833059903624069,0.06183054153840939,0.17044562101364136,0.12889814376831055,0.7697297930717468,0,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,124,0.8010543584823608,0.8350847959518433,0.8761268269838453,0.5750992049355537,0.788408637046814,0.8234272003173828,0.8876354694366455,0.6874637007713318,0.3125362694263458,0.1123645231127739,0.7946485877037048,0.8051387667655945,0.7533875107765198,0.8651109933853149,0.8873583781349558,0.8430191482447671,0.38935609388728504,0.6106439061127149,0.38007736943907156,0.6869475847893114,0.8252756595611572,0.9096349477767944,0.7758710384368896,0.5758371353149414,0.08435928821563721,0.6011466921781197,0.48547211262536205,0.3050455131887858,0.20003387331962585,0.30687021535023984,0.8011423945426941,0.8009259104728699,0.8465055227279663,0.8150272369384766,0.8653277263107493,0.885582789702695,0.5933224551274006,0.4066775448725995,0.6088428178548763,0.5070987654320988,0.9006254076957703,0.8648813366889954,0.6462953090667725,0.7351283431053162,0.03574411943554878,0.5469207290833165,0.6000096803539505,0.11755766061527295,0.08883307129144669,0.10174405242277751,0.04433922989018868,0.11172345280647278,0.010490132495760918,0.7101154327392578
0.8119312524795532,0.5921052694320679,0.903350949362456,0.6249176536034784,0.4655172526836395,0.9556509256362915,0.8132529854774475,0.8116646409034729,0.1883353590965271,0.1867469847202301,0.8335809707641602,0.7658227682113647,0.47663551568984985,0.6942148804664612,0.8917122564545541,0.8868333097961681,0.6804853387259858,0.3195146612740142,0.1025260029717682,0.3069620253164557,0.739130437374115,0.8659793734550476,0.8443708419799805,0.7214611768722534,0.1268489509820938,0.583501295709761,0.5874405686579109,0.24340756484285364,0.1268489509820938,0.20443602234468752,0.8068833947181702,0.8175965547561646,0.6300366520881653,0.5355191230773926,0.8970993207270057,0.9087751517087193,0.5288169868554095,0.4711830131445905,0.1988527724665392,0.13304721030042918,0.8269230723381042,0.7903226017951965,0.801909327507019,0.8217821717262268,0.036600496619939804,0.6288323847989719,0.6121047588629831,0.06347910289761122,0.036600496619939804,0.06580556216611003,0.021941841912551108,0.21757936477661133,0.06775819510221481,0.7329690456390381,1,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,249,0.8508849143981934,0.8738049864768982,0.9215212851103313,0.6826201939325416,0.8334346413612366,0.879287600517273,0.9182853102684021,0.7643348574638367,0.23566514253616333,0.08171466737985611,0.8329184651374817,0.8630338907241821,0.7962049245834351,0.9039681553840637,0.9131015604510884,0.9113602057588915,0.4034140830927576,0.5965859169072424,0.3827006845052894,0.6835682726698927,0.8528455495834351,0.9430593848228455,0.8205645084381104,0.6901595592498779,0.09021387249231339,0.6734100445843167,0.6332189773612829,0.30553885922243973,0.13040493428707123,0.30086758816460335,0.8501856327056885,0.851830005645752,0.8829351663589478,0.8587507009506226,0.909830677656995,0.9327233665150171,0.5747458265344546,0.4252541734655454,0.6062459052194802,0.5026564344746163,0.9319164156913757,0.8960657715797424,0.7243483066558838,0.8071216344833374,0.035850659012794495,0.6562647348878992,0.7031874280158421,0.12716947627805497,0.0827733501791954,0.10358947074486391,0.022892688858022092,0.10776320099830627,0.030115392059087753,0.4557959735393524
0.856420636177063,0.6321243643760681,0.9031899164092579,0.615863209825938,0.5545454621315002,0.9427828192710876,0.7349397540092468,0.8809234499931335,0.11907655000686646,0.2650602459907532,0.881129264831543,0.8037974834442139,0.529411792755127,0.7129629850387573,0.900158364526346,0.8796780115802852,0.6804853387259858,0.3195146612740142,0.1025260029717682,0.3069620253164557,0.6521739363670349,0.7938144207000732,0.9072847962379456,0.8082191944122314,0.14164051413536072,0.5594586812553988,0.6020336110718825,0.22650798427596067,0.14164051413536072,0.20443602234468752,0.8451243042945862,0.8690987229347229,0.6666666865348816,0.5734265446662903,0.8998072333394529,0.9074976045991696,0.5288169868554095,0.4711830131445905,0.1988527724665392,0.13304721030042918,0.7788461446762085,0.6612903475761414,0.861575186252594,0.9009901285171509,0.11755583435297012,0.6404213328437671,0.5622804215905461,0.0919546360958157,0.11755583435297012,0.06580556216611003,0.02781959301888437,0.18355119228363037,0.07733180373907089,0.5093193650245667,2,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,374,0.8678297996520996,0.8873917460441589,0.9386928107331258,0.7185270472978387,0.8463892340660095,0.9021207094192505,0.932569146156311,0.785957932472229,0.214042067527771,0.06743088364601135,0.8430935740470886,0.8839378356933594,0.8061344623565674,0.9177438020706177,0.9263048549272421,0.936146538681344,0.39437680431781097,0.605623195682189,0.37460216422660725,0.6781347150259067,0.8708581328392029,0.9547677040100098,0.8264631032943726,0.7347069978713989,0.08390961587429047,0.6973212181744679,0.6894747448349041,0.29809480776905234,0.09175608307123184,0.30353255079929947,0.865621030330658,0.8710372447967529,0.8943333625793457,0.8749626874923706,0.9280219888850497,0.9495893487741126,0.5921927952805321,0.4078072047194678,0.6068249258160238,0.4881502000615574,0.9371289014816284,0.9243379831314087,0.7552560567855835,0.8202044367790222,0.012790928594768047,0.6923849504741695,0.7445424069143793,0.12165630641756142,0.06494838744401932,0.11867472575446636,0.02328449384687048,0.11160934716463089,0.040844254195690155,0.3568090498447418
0.8634985089302063,0.6511628031730652,0.9169435945483025,0.6436047958541335,0.570135772228241,0.9479166865348816,0.759036123752594,0.8845686316490173,0.11543134599924088,0.2409638613462448,0.891530454158783,0.8037974834442139,0.5575757622718811,0.7207207083702087,0.9121796717535271,0.8971896624770512,0.6804853387259858,0.3195146612740142,0.1025260029717682,0.3069620253164557,0.6666666865348816,0.8247422575950623,0.9172185659408569,0.7945205569267273,0.15807560086250305,0.5838852097130243,0.6192628159864424,0.25292474655331315,0.15807560086250305,0.20443602234468752,0.8585085868835449,0.8690987229347229,0.6942148804664612,0.5793103575706482,0.9281026252983293,0.897157457681252,0.5288169868554095,0.4711830131445905,0.1988527724665392,0.13304721030042918,0.807692289352417,0.6774193644523621,0.8711217045783997,0.8985148668289185,0.13027295470237732,0.678814026069396,0.5759342063238582,0.08575074471315208,0.13027295470237732,0.06580556216611003,0.03094516761707733,0.16314496099948883,0.08773299306631088,0.5179973840713501,3,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,499,0.8812602162361145,0.8994045257568359,0.9493911822430997,0.7452797288454203,0.8637663125991821,0.9091501235961914,0.9381100535392761,0.8071696758270264,0.19283029437065125,0.061889972537755966,0.8617656230926514,0.8942307829856873,0.8274509906768799,0.926174521446228,0.9377336896551146,0.9466045924026517,0.39952303250910004,0.6004769674909,0.38077285579641845,0.6889632107023411,0.8704620599746704,0.9629854559898376,0.8564180731773376,0.7419354915618896,0.09252338856458664,0.7268801081021343,0.7049209207641716,0.32337094430382146,0.114482581615448,0.30819035490592267,0.8795891404151917,0.8835151791572571,0.905342698097229,0.8897572159767151,0.9427976522905773,0.9558400484322157,0.5743692732521651,0.4256307267478348,0.6092657342657343,0.5072250073724565,0.9451219439506531,0.9267441630363464,0.7774049043655396,0.8390185236930847,0.018377766013145447,0.7225268729197358,0.7657627378119216,0.11341048548914956,0.06161363050341606,0.10204072689327781,0.018106358777101095,0.09872351586818695,0.0324651375412941,0.31820085644721985
0.865520715713501,0.6472148299217224,0.9156333718836464,0.6267988112840182,0.578199028968811,0.9434447288513184,0.7349397540092468,0.8918590545654297,0.10814094543457031,0.2650602459907532,0.8841010332107544,0.8259493708610535,0.5411764979362488,0.7342995405197144,0.9155869085324887,0.8929529727439627,0.6804853387259858,0.3195146612740142,0.1025260029717682,0.3069620253164557,0.6666666865348816,0.7835051417350769,0.9089403748512268,0.844748854637146,0.1168384850025177,0.57560706401766,0.6282540130866638,0.19802697161773283,0.1168384850025177,0.20443602234468752,0.866156816482544,0.8648068904876709,0.7008547186851501,0.559440553188324,0.9269552046998347,0.8955206004471414,0.5288169868554095,0.4711830131445905,0.1988527724665392,0.13304721030042918,0.7884615659713745,0.6451612710952759,0.8854415416717529,0.8985148668289185,0.14330025017261505,0.6739030659078391,0.5436761418077292,0.07474622309390364,0.14330025017261505,0.06580556216611003,0.03400223195587204,0.19312304258346558,0.05815167352557182,0.43516016006469727,4,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,624,0.8886657357215881,0.9057486057281494,0.9523232652621052,0.7605004143587004,0.871752917766571,0.9155295491218567,0.9425033330917358,0.8179970979690552,0.18200290203094482,0.057496681809425354,0.8624686598777771,0.9061779975891113,0.8331432938575745,0.9339233040809631,0.9384951249745612,0.9535535429956491,0.40065269235596834,0.5993473076440317,0.39379699248120303,0.6837696335078534,0.8719172477722168,0.9696784019470215,0.8563307523727417,0.7688741683959961,0.09776114672422409,0.7282480126793831,0.7385525795361194,0.30567452663071293,0.09776114672422409,0.2899726410266503,0.8847231268882751,0.8941671848297119,0.9097959995269775,0.8988505601882935,0.9438647214386804,0.9607217762349027,0.5825279277017698,0.4174720722982302,0.6132299073475544,0.5039085989176187,0.9479972124099731,0.9331742525100708,0.7844011187553406,0.8545454740524292,0.014822964556515217,0.7323983032433734,0.7877196788891299,0.12233416424990828,0.07014434039592743,0.1093213084299357,0.022226651260341512,0.10078001022338867,0.04370933771133423,0.2904798686504364
