val/accuracy,val/f1,val/auc,val/youden,val/PPV,val/NPV,val/TPR,val/TNR,val/FPR,val/FNR,val/loss,val/primary_loss,val/fair_loss,epoch,step,train/accuracy,train/f1,train/auc,train/youden,train/PPV,train/NPV,train/TPR,train/TNR,train/FPR,train/FNR,train/loss,train/primary_loss,train/fair_loss
0.5983421206474304,0.703146755695343,0.8611590328864158,0.4840567866539198,0.982872724533081,0.23767799139022827,0.5473661422729492,0.936690628528595,0.06330934911966324,0.4526338577270508,0.24916061758995056,0.24916061758995056,0.0,0,469,,,,,,,,,,,,,
,,,,,,,,,,,,,0,469,0.7562013864517212,0.7519956827163696,0.8257590255327891,0.5124165138595684,0.7655119895935059,0.7475085258483887,0.7389483451843262,0.7734681367874146,0.22653183341026306,0.26105165481567383,0.1503724753856659,0.1503724753856659,0.0
0.6878296732902527,0.7844973206520081,0.8693813386316742,0.5674735303887823,0.9804941415786743,0.2844982147216797,0.6538044810295105,0.9136690497398376,0.08633093535900116,0.3461955487728119,0.17125476896762848,0.17125476896762848,0.0,1,939,,,,,,,,,,,,,
,,,,,,,,,,,,,1,939,0.7765511870384216,0.7722651362419128,0.8436735862059401,0.5530572664555986,0.7863354086875916,0.7674537897109985,0.7586895823478699,0.7943676710128784,0.2056322991847992,0.24131043255329132,0.11658629029989243,0.11658629029989243,0.0
0.6661642789840698,0.7657324075698853,0.8710703407791867,0.5486543347156223,0.9813622236251831,0.2715316116809845,0.6277910470962524,0.9208633303642273,0.0791366919875145,0.37220898270606995,0.1994001865386963,0.1994001865386963,0.0,2,1409,,,,,,,,,,,,,
,,,,,,,,,,,,,2,1409,0.7850302457809448,0.7808548808097839,0.8545775151378516,0.5700480202355527,0.7960467338562012,0.7748157382011414,0.7662320137023926,0.8038159608840942,0.19618402421474457,0.23376795649528503,0.1091979593038559,0.1091979593038559,0.0
0.6520346403121948,0.7529097199440002,0.8732342285720524,0.5409504263053897,0.9832285046577454,0.2645134925842285,0.6100151538848877,0.930935263633728,0.06906475126743317,0.3899848163127899,0.19548235833644867,0.19548235833644867,0.0,3,1879,,,,,,,,,,,,,
,,,,,,,,,,,,,3,1879,0.7876571416854858,0.784518837928772,0.8561282457552803,0.575420659649525,0.7988592386245728,0.7771549820899963,0.7706841826438904,0.8047364950180054,0.19526350498199463,0.2293158322572708,0.10726233571767807,0.10726233571767807,0.0
0.6695553660392761,0.7684182524681091,0.8724037635272228,0.5574446317647812,0.9827761054039001,0.27439284324645996,0.630825936794281,0.9266186952590942,0.07338129729032516,0.369174063205719,0.17561866343021393,0.17561866343021393,0.0,4,2349,,,,,,,,,,,,,
,,,,,,,,,,,,,4,2349,0.7872913479804993,0.7822742462158203,0.8587486610124366,0.5744022741781882,0.7972804307937622,0.7780970335006714,0.7678225636482239,0.8065797090530396,0.19342027604579926,0.23217745125293732,0.10512698441743851,0.10512698441743851,0.0
0.6836850047111511,0.7807807922363281,0.874879719029892,0.5675926806787825,0.9816152453422546,0.28249338269233704,0.6481682062149048,0.9194244742393494,0.08057554066181183,0.3518317937850952,0.16914838552474976,0.16914838552474976,0.0,5,2819,,,,,,,,,,,,,
,,,,,,,,,,,,,5,2819,0.7910487651824951,0.7865779399871826,0.8641188295262727,0.581909619960548,0.7990064024925232,0.7836467623710632,0.7745301127433777,0.8073794841766357,0.19262051582336426,0.22546987235546112,0.1032630205154419,0.1032630205154419,0.0
0.7187264561653137,0.8099299669265747,0.8760052525939361,0.6018031618494495,0.9811844825744629,0.3068731725215912,0.6895729303359985,0.9122301936149597,0.08776978403329849,0.3104270398616791,0.15734316408634186,0.15734316408634186,0.0,6,3289,,,,,,,,,,,,,
,,,,,,,,,,,,,6,3289,0.7968344688415527,0.7925860285758972,0.8681190522024538,0.5937445470568701,0.8109760284423828,0.7838510274887085,0.7750115990638733,0.8187329173088074,0.18126706779003143,0.22498838603496552,0.10145234316587448,0.10145234316587448,0.0
0.6388470530509949,0.7408408522605896,0.8731741855594215,0.5306642004843989,0.9841954112052917,0.2579239308834076,0.5939735770225525,0.936690628528595,0.06330934911966324,0.4060264527797699,0.20696409046649933,0.20696409046649933,0.0,7,3759,,,,,,,,,,,,,
,,,,,,,,,,,,,7,3759,0.793609082698822,0.7908058166503906,0.8660962530481141,0.5876631466819302,0.8102769255638123,0.7781339883804321,0.7722485661506653,0.8154146075248718,0.18458540737628937,0.2277514487504959,0.1019938513636589,0.1019938513636589,0.0
0.5757347345352173,0.6803860068321228,0.8709505666656788,0.467819908391518,0.9852034449577332,0.22921739518642426,0.5196184515953064,0.9482014179229736,0.051798559725284576,0.4803815186023712,0.25741860270500183,0.25741860270500183,0.0,8,4229,,,,,,,,,,,,,
,,,,,,,,,,,,,8,4229,0.7911484837532043,0.7875097393989563,0.8651255338906064,0.582360950085629,0.8029111623764038,0.7802028656005859,0.7726880311965942,0.8096728920936584,0.19032709300518036,0.22731195390224457,0.10204154253005981,0.10204154253005981,0.0
0.6345139145851135,0.7369135022163391,0.8713189344470662,0.5256782910978826,0.9840637445449829,0.25559481978416443,0.5889876484870911,0.936690628528595,0.06330934911966324,0.41101235151290894,0.2068861871957779,0.2068861871957779,0.0,9,4699,,,,,,,,,,,,,
,,,,,,,,,,,,,9,4699,0.8008246421813965,0.796272337436676,0.8729290466569406,0.601584656445485,0.8135946393013,0.789111316204071,0.7796723246574402,0.8219123482704163,0.17808765172958374,0.220327690243721,0.09939271956682205,0.09939271956682205,0.0
