val/accuracy,val/f1,val/auc,val/youden,val/PPV,val/NPV,val/TPR,val/TNR,val/FPR,val/FNR,val/skintype_accuracy_group_0,val/skintype_accuracy_group_1,val/skintype_f1_group_0,val/skintype_f1_group_1,val/skintype_auc_group_0,val/skintype_auc_group_1,val/skintype_prevalence_group_0,val/skintype_prevalence_group_1,val/skintype_disease_prevalence_group_0,val/skintype_disease_prevalence_group_1,val/skintype_tpr_group_0,val/skintype_tpr_group_1,val/skintype_tnr_group_0,val/skintype_tnr_group_1,val/skintype_tpr_diff,val/skintype_youden_group_0,val/skintype_youden_group_1,val/skintype_dp,val/skintype_eq_odds,val/skintype_eq_opportunity,val/auc_gap,val/f1_gap,val/accuracy_gap,val/loss,epoch,step,train/accuracy,train/f1,train/auc,train/youden,train/PPV,train/NPV,train/TPR,train/TNR,train/FPR,train/FNR,train/skintype_accuracy_group_0,train/skintype_accuracy_group_1,train/skintype_f1_group_0,train/skintype_f1_group_1,train/skintype_auc_group_0,train/skintype_auc_group_1,train/skintype_prevalence_group_0,train/skintype_prevalence_group_1,train/skintype_disease_prevalence_group_0,train/skintype_disease_prevalence_group_1,train/skintype_tpr_group_0,train/skintype_tpr_group_1,train/skintype_tnr_group_0,train/skintype_tnr_group_1,train/skintype_tpr_diff,train/skintype_youden_group_0,train/skintype_youden_group_1,train/skintype_dp,train/skintype_eq_odds,train/skintype_eq_opportunity,train/auc_gap,train/f1_gap,train/accuracy_gap,train/loss
0.8345864415168762,0.47999998927116394,0.828356406728258,0.432167027042206,0.4244372844696045,0.9245415925979614,0.5523012280464172,0.8798657655715942,0.12013422697782516,0.4476987421512604,0.824237585067749,0.8612836599349976,0.4988558292388916,0.40707963705062866,0.820233436116382,0.8515518251024791,0.7206477732793523,0.2793522267206478,0.15409309791332262,0.09730848861283643,0.5677083134651184,0.4893617033958435,0.8709677457809448,0.9013761281967163,0.0783466324210167,0.43867607526881724,0.3907378489166504,0.05998325075022681,0.0783466324210167,0.05678460930048619,0.03131838898609707,0.09177619218826294,0.03704608231782913,0.3394920527935028,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,200,0.7462721467018127,0.7468847632408142,0.8245661621601379,0.4926049248877189,0.7512141466140747,0.7413632273674011,0.7426049113273621,0.75,0.25,0.25739508867263794,0.7460041046142578,0.746954619884491,0.7596213221549988,0.7072389721870422,0.8234446247998315,0.8231723037451895,0.71801077367476,0.28198922632524004,0.5335435468087419,0.429125138427464,0.7521907687187195,0.7122580409049988,0.7389277219772339,0.7730358839035034,0.03993268311023712,0.49111848683888626,0.48529395200400494,0.08788941359976904,0.03993268311023712,0.10441840838127792,0.00027232105464203293,0.052382372319698334,0.0009504639892838895,0.5180835127830505
0.89194256067276,0.5967366099357605,0.8653372312937856,0.5291681095335767,0.6037735939025879,0.9359251260757446,0.5898617506027222,0.939306378364563,0.060693640261888504,0.41013824939727783,0.879476010799408,0.9232456088066101,0.6057142615318298,0.5569620132446289,0.8595747986328545,0.8767775074344417,0.7151780137414117,0.2848219862585884,0.15021834061135372,0.09868421052631579,0.6162790656089783,0.4888888895511627,0.9260020852088928,0.970802903175354,0.12739017605781555,0.5422811252659003,0.45969180859691816,0.08089711177507088,0.12739017605781555,0.05153413008503793,0.017202708801587252,0.04875225946307182,0.043769631534814835,0.2893495261669159,1,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,401,0.8178624510765076,0.816861629486084,0.9008148491091954,0.6357580110494543,0.8232594728469849,0.8126059770584106,0.8105623722076416,0.8251956105232239,0.17480437457561493,0.1894376128911972,0.8152754902839661,0.8243688344955444,0.8226296305656433,0.7996243238449097,0.8975859213966161,0.907360366925941,0.7155125302521664,0.28448746974783357,0.5252591380250955,0.44045005488474204,0.8155379891395569,0.7956386208534241,0.8149850368499756,0.846983790397644,0.019899385049939156,0.6305230750310062,0.6426224448793694,0.08014367046877496,0.03199875354766846,0.08480908314035346,0.009774445529324938,0.023005353286862373,0.009093320928514004,0.3992660343647003
0.9044347405433655,0.5876010656356812,0.8789356969713114,0.46978969659838565,0.7077922224998474,0.9253628253936768,0.5023041367530823,0.9674855470657349,0.03251444920897484,0.4976958632469177,0.8934497833251953,0.9320175647735596,0.5960264801979065,0.5507246255874634,0.8725471450082458,0.8935928629359287,0.7151780137414117,0.2848219862585884,0.15021834061135372,0.09868421052631579,0.5232558250427246,0.42222222685813904,0.9588900208473206,0.9878345727920532,0.10103359073400497,0.4821458447859652,0.4100567721005677,0.060905538956561714,0.10103359073400497,0.05153413008503793,0.02104571792768284,0.04530185088515282,0.038567762821912766,0.26980555057525635,2,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,602,0.8550238013267517,0.8543643355369568,0.9322058807753785,0.7100499654284289,0.8534942269325256,0.856542706489563,0.855236291885376,0.8548136353492737,0.14518633484840393,0.14476369321346283,0.8517308831214905,0.8633729219436646,0.858713686466217,0.840887188911438,0.9287400176698895,0.939482292415349,0.7171520024982434,0.2828479975017566,0.5261267145656434,0.42395804581838253,0.8564038872718811,0.8515625,0.8465425968170166,0.8720651865005493,0.004841390065848827,0.7029465042124392,0.7236276653090561,0.08857371491220878,0.02552255056798458,0.10216866874726088,0.010742274745459524,0.017826518043875694,0.011642000637948513,0.33230137825012207
0.9088069796562195,0.6075268983840942,0.8691630484004157,0.4903905063796916,0.7290322780609131,0.9280774593353271,0.52073734998703,0.9696531891822815,0.030346820130944252,0.47926267981529236,0.8943231701850891,0.9451754093170166,0.5898305177688599,0.6753246784210205,0.8600886732474486,0.8932143822654772,0.7151780137414117,0.2848219862585884,0.15021834061135372,0.09868421052631579,0.5058139562606812,0.5777778029441833,0.963001012802124,0.985401451587677,0.0719638243317604,0.46881498123760124,0.5631792376317923,0.03724814218953498,0.0719638243317604,0.05153413008503793,0.03312570901802858,0.08549416810274124,0.05085229501128197,0.27491629123687744,3,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,803,0.8709501028060913,0.871810793876648,0.9468331451677627,0.741874407015148,0.8691819906234741,0.8727530837059021,0.8744555115699768,0.8674188852310181,0.13258109986782074,0.1255444884300232,0.8638686537742615,0.8889811635017395,0.8723751306533813,0.8700162172317505,0.9414695434473778,0.9582622840405173,0.71801077367476,0.28198922632524004,0.532999891268892,0.42248062015503873,0.8729090094566345,0.8794233202934265,0.8535506129264832,0.8959731459617615,0.006514312233775854,0.7264596570072608,0.7753964833270295,0.10203544513708851,0.04242251440882683,0.11051927111385329,0.01679274059313951,0.0023589199408888817,0.025112520903348923,0.29616740345954895
0.9144284725189209,0.6183844208717346,0.8788224874137609,0.4891218933965531,0.7816901206970215,0.9273474812507629,0.5115207433700562,0.977601170539856,0.022398844361305237,0.48847925662994385,0.8995633125305176,0.9517543911933899,0.599303126335144,0.6944444179534912,0.871268433757977,0.8925655582589889,0.7151780137414117,0.2848219862585884,0.15021834061135372,0.09868421052631579,0.5,0.5555555820465088,0.9701952934265137,0.9951338171958923,0.0555555559694767,0.47019527235354586,0.5506893755068938,0.04122615490691795,0.0555555559694767,0.05153413008503793,0.021297124501011844,0.09514130651950836,0.05219106748700142,0.30683156847953796,4,1004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1004,0.8870325684547424,0.8874543309211731,0.9560541311895753,0.7740578771198914,0.8865578770637512,0.8875117897987366,0.8883525133132935,0.8857053518295288,0.11429466307163239,0.11164746433496475,0.8830719590187073,0.8973063826560974,0.8894795775413513,0.8810142874717712,0.9533779270119944,0.9612389179636704,0.7217581388086501,0.27824186119134986,0.5295835586803678,0.4281705948372615,0.8884803652763367,0.8879423141479492,0.8769832253456116,0.9043179750442505,0.0005380592774599791,0.7654636066889391,0.792260291679582,0.09348912476729315,0.02733474411070347,0.10141296384310627,0.007860990951676028,0.008465299382805824,0.014234466478228569,0.2676940858364105
