val/accuracy,val/f1,val/auc,val/youden,val/PPV,val/NPV,val/TPR,val/TNR,val/FPR,val/FNR,val/skintype_accuracy_group_0,val/skintype_accuracy_group_1,val/skintype_f1_group_0,val/skintype_f1_group_1,val/skintype_auc_group_0,val/skintype_auc_group_1,val/skintype_prevalence_group_0,val/skintype_prevalence_group_1,val/skintype_disease_prevalence_group_0,val/skintype_disease_prevalence_group_1,val/skintype_tpr_group_0,val/skintype_tpr_group_1,val/skintype_tnr_group_0,val/skintype_tnr_group_1,val/skintype_tpr_diff,val/skintype_youden_group_0,val/skintype_youden_group_1,val/skintype_dp,val/skintype_eq_odds,val/skintype_eq_opportunity,val/auc_gap,val/f1_gap,val/accuracy_gap,val/loss,epoch,step,train/accuracy,train/f1,train/auc,train/youden,train/PPV,train/NPV,train/TPR,train/TNR,train/FPR,train/FNR,train/skintype_accuracy_group_0,train/skintype_accuracy_group_1,train/skintype_f1_group_0,train/skintype_f1_group_1,train/skintype_auc_group_0,train/skintype_auc_group_1,train/skintype_prevalence_group_0,train/skintype_prevalence_group_1,train/skintype_disease_prevalence_group_0,train/skintype_disease_prevalence_group_1,train/skintype_tpr_group_0,train/skintype_tpr_group_1,train/skintype_tnr_group_0,train/skintype_tnr_group_1,train/skintype_tpr_diff,train/skintype_youden_group_0,train/skintype_youden_group_1,train/skintype_dp,train/skintype_eq_odds,train/skintype_eq_opportunity,train/auc_gap,train/f1_gap,train/accuracy_gap,train/loss
0.833429753780365,0.4098360538482666,0.7899609671169021,0.3184100418410041,0.4016064405441284,0.9060810804367065,0.4184100329875946,0.8999999761581421,0.10000000149011612,0.581589937210083,0.8170144557952881,0.8757764101028442,0.4271356761455536,0.3333333432674408,0.7916123102466793,0.7608334959984384,0.7206477732793523,0.2793522267206478,0.15409309791332262,0.09730848861283643,0.4427083432674408,0.3191489279270172,0.885199248790741,0.9357798099517822,0.12355940043926239,0.3279075743200506,0.2549287526839743,0.07630213785563077,0.12355940043926239,0.05678460930048619,0.030778814248240915,0.09380234777927399,0.058761950582265854,0.3644915223121643,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,200,0.7735186219215393,0.7631256580352783,0.855440881937269,0.5460564635421334,0.7650622129440308,0.7812266945838928,0.761198878288269,0.7848575711250305,0.21514242887496948,0.23880110681056976,0.7586947083473206,0.7913088202476501,0.770487368106842,0.7520914077758789,0.8375379029798791,0.8723252906581546,0.5454758373018971,0.4545241626981029,0.528123658222413,0.42064582617657165,0.7669376730918884,0.7525520324707031,0.7494692206382751,0.8194485902786255,0.014385607093572617,0.516406883814061,0.5720006241770301,0.10209636515417031,0.06997934728860855,0.10747783204584138,0.034787387678275494,0.018395930528640747,0.03261410817503929,0.475078821182251
0.8831980228424072,0.5908096432685852,0.8681341733038545,0.5462527636450814,0.5625,0.9397501945495605,0.6221198439598083,0.9241329431533813,0.07586704939603806,0.37788018584251404,0.8672488927841187,0.9232456088066101,0.5935828685760498,0.5783132314682007,0.8596823537847462,0.8781292241146256,0.7151780137414117,0.2848219862585884,0.15021834061135372,0.09868421052631579,0.645348846912384,0.5333333611488342,0.9064748287200928,0.9659367203712463,0.112015500664711,0.5518236573531872,0.4992700729927009,0.09308588064046579,0.112015500664711,0.059461917728185654,0.01844687032987935,0.015269634313881397,0.05599670484662056,0.31018882989883423,1,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,401,0.8250448703765869,0.8175824284553528,0.9055887550412564,0.6492814630427475,0.8217967748641968,0.8280083537101746,0.8134110569953918,0.8358703851699829,0.1641296148300171,0.18658892810344696,0.7963906526565552,0.8582014441490173,0.8023732304573059,0.8382635712623596,0.8790168730780233,0.93147573927044,0.5364197048949957,0.4635802951050043,0.5211759569203901,0.43667901650387336,0.7930745482444763,0.8414963483810425,0.800000011920929,0.8711509704589844,0.04842177778482437,0.5930745601787211,0.7126473078894136,0.06904904750240431,0.07115097343921661,0.08449694041651673,0.05245886619241669,0.03589032590389252,0.06181078776717186,0.3903023600578308
0.8988132476806641,0.6267281174659729,0.8801210676327215,0.5682020990383847,0.6267281174659729,0.9414739608764648,0.6267281174659729,0.9414739608764648,0.05852601304650307,0.3732718825340271,0.8855895400047302,0.9320175647735596,0.6180757880210876,0.6593406796455383,0.8653588756901455,0.9124087591240877,0.7151780137414117,0.2848219862585884,0.15021834061135372,0.09868421052631579,0.6162790656089783,0.6666666865348816,0.9331963062286377,0.9610705375671387,0.05038759857416153,0.5494753698702168,0.6277372262773722,0.04846778518348273,0.05038759857416153,0.05153413008503793,0.04704988343394223,0.041264858096838,0.046428024768829346,0.2848051190376282,2,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,602,0.870637834072113,0.8652735948562622,0.9452906708266137,0.7408330901358311,0.8657663464546204,0.8751313090324402,0.864781379699707,0.876051664352417,0.12394832074642181,0.13521859049797058,0.8376803398132324,0.9086781144142151,0.8431427478790283,0.8955166339874268,0.9205826083670153,0.9684981189574082,0.5357951440393474,0.46420485596065264,0.5239691097187819,0.4300369996636394,0.8325917720794678,0.9100508689880371,0.8432812690734863,0.9076423645019531,0.07745907455682755,0.6758730664585655,0.8176932132103301,0.0668593474153878,0.07745907455682755,0.09393211005514246,0.047915510590392896,0.052373867481946945,0.07099778950214386,0.2987213432788849
0.89194256067276,0.589073657989502,0.8675681255161024,0.513625103220479,0.6078431606292725,0.9334287643432617,0.5714285969734192,0.9421965479850769,0.05780346691608429,0.4285714328289032,0.8759825229644775,0.9320175647735596,0.5823529362678528,0.6172839403152466,0.8527749229188079,0.9051635577183023,0.7151780137414117,0.2848219862585884,0.15021834061135372,0.09868421052631579,0.5755813717842102,0.5555555820465088,0.9290853142738342,0.9732360243797302,0.020025840029120445,0.5046666985348598,0.5287915652879156,0.06777752240864168,0.0441507063806057,0.05153413008503793,0.052388634799494405,0.0349310077726841,0.056035012006759644,0.30690670013427734,3,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,803,0.8822702765464783,0.8779737949371338,0.9518011359101815,0.7641317970161552,0.8801103234291077,0.884273886680603,0.875847578048706,0.8882842063903809,0.11171580106019974,0.12415240705013275,0.8534268736839294,0.9153536558151245,0.8619788289070129,0.9008053541183472,0.9300787105899505,0.9709938599157985,0.5342337419002264,0.4657662580997736,0.5368990208972673,0.42239356352665103,0.8524768352508545,0.9099206328392029,0.8545282483100891,0.9193267822265625,0.0574437715113163,0.707005106800656,0.8292473905793698,0.09412010256963455,0.0647985115647316,0.11450545737061624,0.040915149325847944,0.038826532661914825,0.061926811933517456,0.2806774377822876
0.8700811862945557,0.5953307151794434,0.8777170293812099,0.6010228816493965,0.5151515007019043,0.9509202241897583,0.7050691246986389,0.8959537744522095,0.10404624044895172,0.2949308753013611,0.8497816324234009,0.9210526347160339,0.5784313678741455,0.6603773832321167,0.8647493964960922,0.9141930251419302,0.7151780137414117,0.2848219862585884,0.15021834061135372,0.09868421052631579,0.6860465407371521,0.7777777910232544,0.8787255883216858,0.9367396831512451,0.09173126518726349,0.5647721025837138,0.7145174371451744,0.07234160729334252,0.09173126518726349,0.05801406875252724,0.04944362864583807,0.0819459855556488,0.07127097249031067,0.3365788161754608,4,1004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1004,0.8868764042854309,0.8818589448928833,0.9563681203504001,0.773231589147287,0.8835157752037048,0.8899521827697754,0.8802083134651184,0.8930232524871826,0.10697674751281738,0.1197916641831398,0.859781801700592,0.9182676076889038,0.8661854267120361,0.9041691422462463,0.9360361986248693,0.9750508390536959,0.5367319853228198,0.4632680146771801,0.5277090909090909,0.4239973036737445,0.8599779605865479,0.9093799591064453,0.8595626950263977,0.9248098134994507,0.04940201714634895,0.7195406225201857,0.8341897985136204,0.09126105953365815,0.06524715572595596,0.10371178723534641,0.03901464042882663,0.03798368573188782,0.058485791087150574,0.2675230801105499
