val/accuracy,val/f1,val/auc,val/youden,val/PPV,val/NPV,val/TPR,val/TNR,val/FPR,val/FNR,val/age_accuracy_group_0,val/age_accuracy_group_1,val/age_f1_group_0,val/age_f1_group_1,val/age_auc_group_0,val/age_auc_group_1,val/age_prevalence_group_0,val/age_prevalence_group_1,val/age_disease_prevalence_group_0,val/age_disease_prevalence_group_1,val/age_tpr_group_0,val/age_tpr_group_1,val/age_tnr_group_0,val/age_tnr_group_1,val/age_tpr_diff,val/age_youden_group_0,val/age_youden_group_1,val/age_dp,val/age_eq_odds,val/age_eq_opportunity,val/sex_accuracy_group_0,val/sex_accuracy_group_1,val/sex_f1_group_0,val/sex_f1_group_1,val/sex_auc_group_0,val/sex_auc_group_1,val/sex_prevalence_group_0,val/sex_prevalence_group_1,val/sex_disease_prevalence_group_0,val/sex_disease_prevalence_group_1,val/sex_tpr_group_0,val/sex_tpr_group_1,val/sex_tnr_group_0,val/sex_tnr_group_1,val/sex_tpr_diff,val/sex_youden_group_0,val/sex_youden_group_1,val/sex_dp,val/sex_eq_odds,val/sex_eq_opportunity,val/auc_gap,val/f1_gap,val/accuracy_gap,val/loss,val/primary_loss,val/fair_loss,epoch,step,train/accuracy,train/f1,train/auc,train/youden,train/PPV,train/NPV,train/TPR,train/TNR,train/FPR,train/FNR,train/age_accuracy_group_0,train/age_accuracy_group_1,train/age_f1_group_0,train/age_f1_group_1,train/age_auc_group_0,train/age_auc_group_1,train/age_prevalence_group_0,train/age_prevalence_group_1,train/age_disease_prevalence_group_0,train/age_disease_prevalence_group_1,train/age_tpr_group_0,train/age_tpr_group_1,train/age_tnr_group_0,train/age_tnr_group_1,train/age_tpr_diff,train/age_youden_group_0,train/age_youden_group_1,train/age_dp,train/age_eq_odds,train/age_eq_opportunity,train/sex_accuracy_group_0,train/sex_accuracy_group_1,train/sex_f1_group_0,train/sex_f1_group_1,train/sex_auc_group_0,train/sex_auc_group_1,train/sex_prevalence_group_0,train/sex_prevalence_group_1,train/sex_disease_prevalence_group_0,train/sex_disease_prevalence_group_1,train/sex_tpr_group_0,train/sex_tpr_group_1,train/sex_tnr_group_0,train/sex_tnr_group_1,train/sex_tpr_diff,train/sex_youden_group_0,train/sex_youden_group_1,train/sex_dp,train/sex_eq_odds,train/sex_eq_opportunity,train/auc_gap,train/f1_gap,train/accuracy_gap,train/loss,train/primary_loss,train/fair_loss
0.7259858250617981,0.48183557391166687,0.826421115811972,0.4783557071542548,0.3529411852359772,0.9367088675498962,0.759036123752594,0.7193195819854736,0.28068044781684875,0.2409638613462448,0.7875185608863831,0.594936728477478,0.3700440526008606,0.5675675868988037,0.8152173913043479,0.7650049428046886,0.6804853387259858,0.3195146612740142,0.1025260029717682,0.3069620253164557,0.6086956262588501,0.8659793734550476,0.807947039604187,0.47488585114479065,0.2572837173938751,0.4166426720414629,0.3408652261921574,0.3949771474786992,0.33306118845939636,0.33306118845939636,0.7227533459663391,0.729613721370697,0.5367411971092224,0.4000000059604645,0.8282770332293006,0.8099648674544875,0.5288169868554095,0.4711830131445905,0.1988527724665392,0.13304721030042918,0.807692289352417,0.6774193644523621,0.7016706466674805,0.7376237511634827,0.13027295470237732,0.5093629520837157,0.41504311721494735,0.08202102429857461,0.13027295470237732,0.06580556216611003,0.06327209042461202,0.19752351939678192,0.19258186221122742,-0.006058143451809883,0.6141457557678223,0.03566042333841324,0,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,124,0.6810593605041504,0.6847003102302551,0.7524595195152047,0.362063417640631,0.6788877844810486,0.6833205223083496,0.6906132698059082,0.671450138092041,0.328549861907959,0.3093867301940918,0.6744980216026306,0.6919986605644226,0.5944458246231079,0.7735105752944946,0.7383165002753201,0.714806844315041,0.625078448600477,0.37492155139952305,0.386144578313253,0.6936725811851356,0.6177847385406494,0.7582046389579773,0.7101733684539795,0.5420765280723572,0.14041991531848907,0.3279580839759597,0.30028113593687356,0.24975442446048007,0.1680968701839447,0.30752800287188264,0.6907810568809509,0.6671746373176575,0.7204321622848511,0.6203059554100037,0.7580331468825787,0.7349182387081641,0.5881762269361115,0.41182377306388857,0.5492957746478874,0.43309966473636086,0.7253302335739136,0.6277269721031189,0.6486742496490479,0.6973118185997009,0.09760326892137527,0.37400446775446783,0.3250387808070947,0.11330247237583968,0.09760326892137527,0.11619610991152651,0.04322630256753768,0.17906475067138672,0.024824019521474838,-0.15200074017047882,0.6453454494476318,0.01856292225420475
0.7512639164924622,0.5305343270301819,0.8736989269349572,0.57124976211041,0.3882681429386139,0.9572107791900635,0.8373494148254395,0.7339003682136536,0.26609963178634644,0.16265060007572174,0.8127785921096802,0.6202531456947327,0.4521739184856415,0.5918367505073547,0.8648142816009214,0.8385350468389586,0.6804853387259858,0.3195146612740142,0.1025260029717682,0.3069620253164557,0.7536231875419617,0.8969072103500366,0.8195364475250244,0.49771690368652344,0.14328402280807495,0.5731596122468567,0.39462411147201437,0.38419038125152816,0.3218195140361786,0.3218195140361786,0.7265774607658386,0.778969943523407,0.5679758191108704,0.4663212299346924,0.8835597576647697,0.852842542318748,0.5288169868554095,0.4711830131445905,0.1988527724665392,0.13304721030042918,0.9038461446762085,0.725806474685669,0.6825775504112244,0.7871286869049072,0.17803969979286194,0.5864237194786122,0.5129351644841904,0.1529185369976776,0.17803969979286194,0.10455114394426346,0.045024710825811054,0.13966281712055206,0.19252543151378632,0.2099267542362213,0.5751775503158569,0.05917685106396675,1,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,249,0.7642776370048523,0.7803508639335632,0.8443850474640169,0.5293897519569493,0.727114200592041,0.8147380948066711,0.8419989943504333,0.6873907446861267,0.3126092255115509,0.15800100564956665,0.7599839568138123,0.7714477181434631,0.7167219519615173,0.8424214124679565,0.8492233832635618,0.7855253730828503,0.6254550018827664,0.3745449981172336,0.3835039133052378,0.6873324396782842,0.7917320728302002,0.8888347148895264,0.740234375,0.5133976340293884,0.09710263460874557,0.5319664524463632,0.4022323567882866,0.2992928638335488,0.22683672606945038,0.30382852637304636,0.7705125212669373,0.7551146745681763,0.8063367605209351,0.7305593490600586,0.843211100277076,0.837693452796711,0.5950797037780846,0.4049202962219154,0.5473528791394221,0.4237445753254805,0.8728323578834534,0.7834674715995789,0.6467847228050232,0.7342657446861267,0.0893649235367775,0.5196170856924294,0.5177331812298893,0.15250829940711885,0.0893649235367775,0.12360830381394161,0.06369801018071153,0.1256995052099228,0.01633302867412567,0.03949577361345291,0.5821559429168701,0.030124222859740257
0.7957533001899719,0.5589519739151001,0.8845100938382937,0.571813377446603,0.4383561611175537,0.9454806447029114,0.7710843086242676,0.8007290363311768,0.19927096366882324,0.22891566157341003,0.8410103917121887,0.699367105960846,0.4512820541858673,0.6387832760810852,0.8815865246184855,0.8451254530904297,0.6804853387259858,0.3195146612740142,0.1025260029717682,0.3069620253164557,0.6376811861991882,0.8659793734550476,0.8642383813858032,0.6255707740783691,0.22829821705818176,0.5019195700163164,0.4915501576990069,0.3380950589651476,0.23866763710975647,0.23866763710975647,0.7839388251304626,0.8090128898620605,0.6062718033790588,0.4795321524143219,0.8930604002203048,0.8629032258064516,0.5288169868554095,0.4711830131445905,0.1988527724665392,0.13304721030042918,0.8365384340286255,0.6612903475761414,0.7708830833435059,0.8316831588745117,0.1752481460571289,0.607421516431063,0.4929734908974768,0.1159988183064033,0.1752481460571289,0.06580556216611003,0.047934947129875005,0.1875012218952179,0.14164331555366516,0.2475644052028656,0.418287992477417,0.08756498992443085,2,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,374,0.7982929348945618,0.80733722448349,0.885159700875064,0.5992163019483825,0.7583333253860474,0.8485965132713318,0.8631120324134827,0.7361042499542236,0.263895720243454,0.13688798248767853,0.8023302555084229,0.7915691137313843,0.7527638077735901,0.8571428656578064,0.888966243545046,0.8351718015015109,0.6248274130789506,0.3751725869210493,0.3720369626355966,0.6855135496821679,0.8088552951812744,0.9121522903442383,0.7984644770622253,0.528723418712616,0.10329698026180267,0.6073197829394377,0.44087567365502633,0.34602192772992063,0.26974108815193176,0.31347658704657133,0.8043984174728394,0.7893761396408081,0.8331228494644165,0.7562544941902161,0.885056080481054,0.8793271829587167,0.5935734906489268,0.40642650935107316,0.5407062803975471,0.4150710315009265,0.9030113220214844,0.7872023582458496,0.6883057355880737,0.7909187078475952,0.11580896377563477,0.5913170504396628,0.5781210715542817,0.18238051495438173,0.11580896377563477,0.1256352488966206,0.05379444204353512,0.10437903553247452,0.015022234991192818,0.17042262852191925,0.47431546449661255,0.05318013206124306
0.808897852897644,0.5675057172775269,0.8843344215257141,0.5683731279919191,0.4575645625591278,0.941504180431366,0.7469879388809204,0.8213852047920227,0.17861482501029968,0.2530120611190796,0.8632986545562744,0.6930379867553711,0.483146071434021,0.6254826188087463,0.8872252615414147,0.8403709457232971,0.6804853387259858,0.3195146612740142,0.1025260029717682,0.3069620253164557,0.6231883764266968,0.8350515365600586,0.8907284736633301,0.6301369667053223,0.21186314523220062,0.5139168826182936,0.46518853269312244,0.3506968608347283,0.2605914771556854,0.2605914771556854,0.7915869951248169,0.8283261656761169,0.6064981818199158,0.5,0.8878511107031394,0.8729239859469818,0.5288169868554095,0.4711830131445905,0.1988527724665392,0.13304721030042918,0.807692289352417,0.6451612710952759,0.7875894904136658,0.8564356565475464,0.1625310182571411,0.5952818064989902,0.501596933886937,0.1204835096299822,0.1625310182571411,0.06884614378213882,0.04748016497984231,0.14233656227588654,0.17026068270206451,0.3214915692806244,0.38252943754196167,0.07986803352832794,3,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,499,0.8098406195640564,0.8189747929573059,0.8973083873062546,0.618965608081468,0.7872731685638428,0.8370226621627808,0.8533366322517395,0.7656289339065552,0.23437105119228363,0.1466633528470993,0.8032820224761963,0.8205212950706482,0.7595939636230469,0.8743649125099182,0.8965380527826251,0.865682010267802,0.6195556671268985,0.38044433287310153,0.3914100486223663,0.6875618607720224,0.7939958572387695,0.908349335193634,0.8092543482780457,0.6272439360618591,0.1143534705042839,0.6032501867764997,0.5355932564092689,0.314145710425014,0.18201039731502533,0.29615181214965614,0.8138537406921387,0.8041767477989197,0.8402649760246277,0.7795570492744446,0.8946098672582029,0.8958871975946479,0.585289318438559,0.4147106815614409,0.5554364143255415,0.43159806295399517,0.8814671635627747,0.8022440671920776,0.7293776869773865,0.8056442737579346,0.0792231410741806,0.6108448949259371,0.6078883417201015,0.1531886563586713,0.0792231410741806,0.1238383513715463,0.0308560425148231,0.11477093398571014,0.017239270731806755,0.27626165747642517,0.41111618280410767,0.06971052289009094
0.8341759443283081,0.575129508972168,0.8954676543354463,0.5362324144695427,0.5045454502105713,0.9284785389900208,0.6686747074127197,0.8675577044487,0.13244228065013885,0.3313252925872803,0.8796433806419373,0.7373417615890503,0.47741934657096863,0.6406926512718201,0.9045013916882618,0.84131243233065,0.6804853387259858,0.3195146612740142,0.1025260029717682,0.3069620253164557,0.5362318754196167,0.7628865838050842,0.9188741445541382,0.7260273694992065,0.22665470838546753,0.4551060562434015,0.48891399519841827,0.2962646002219422,0.22665470838546753,0.20443602234468752,0.8030592799186707,0.8690987229347229,0.5960784554481506,0.5343511700630188,0.8911327336148338,0.8937639731715107,0.5288169868554095,0.4711830131445905,0.1988527724665392,0.13304721030042918,0.7307692170143127,0.5645161271095276,0.8210023641586304,0.9158415794372559,0.16625310480594635,0.5517716174040754,0.480357713190674,0.1406502597264051,0.16625310480594635,0.0948392003774643,0.06318895935761182,0.16327328979969025,0.14230161905288696,0.36640483140945435,0.3347880244255066,0.12505173683166504,4,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,624,0.8478724956512451,0.850885808467865,0.9290573221506759,0.6968925576073903,0.8211826086044312,0.8777955174446106,0.8828184604644775,0.8140740990638733,0.1859259307384491,0.11718151718378067,0.8515114188194275,0.842070996761322,0.8121932148933411,0.8860700130462646,0.9323005878905208,0.9040140028971512,0.6145349566963726,0.38546504330362746,0.3770424836601307,0.674373168349072,0.8515709638595581,0.9106711745262146,0.8514754176139832,0.699999988079071,0.059100210666656494,0.7030463740830863,0.6106711733462094,0.2982173128124581,0.15147541463375092,0.2973306846889413,0.8468371033668518,0.8492987155914307,0.8642212152481079,0.8271139860153198,0.926774099297029,0.928955406499127,0.5793899836826911,0.4206100163173089,0.5446273830155979,0.41868099074903015,0.8949880599975586,0.8610121011734009,0.7892483472824097,0.8408623933792114,0.03397595137357712,0.6842364017449003,0.7018745398903201,0.13040644118235745,0.05161408707499504,0.12594639226656773,0.028286584993369668,0.0738767683506012,0.009440450929105282,0.3335167467594147,0.34021952748298645,0.08182226866483688
