val/accuracy,val/PPV,val/NPV,val/TPR,val/TNR,val/f1,val/auroc,val/accuracy_group_0,val/accuracy_group_1,val/disease_prevalence_group_0,val/disease_prevalence_group_1,val/prevalence_group_0,val/prevalence_group_1,val/auc_group_0,val/auc_group_1,val/tpr_group_0,val/tpr_group_1,val/tnr_group_0,val/tnr_group_1,val/balanced_acc_group_0,val/balanced_acc_group_1,val/loss,epoch,step,train/accuracy,train/PPV,train/NPV,train/TPR,train/TNR,train/f1,train/auroc,train/accuracy_group_0,train/accuracy_group_1,train/disease_prevalence_group_0,train/disease_prevalence_group_1,train/prevalence_group_0,train/prevalence_group_1,train/auc_group_0,train/auc_group_1,train/tpr_group_0,train/tpr_group_1,train/tnr_group_0,train/tnr_group_1,train/balanced_acc_group_0,train/balanced_acc_group_1,train/loss,test/accuracy,test/PPV,test/NPV,test/TPR,test/TNR,test/f1,test/auroc,test/accuracy_group_0,test/accuracy_group_1,test/disease_prevalence_group_0,test/disease_prevalence_group_1,test/prevalence_group_0,test/prevalence_group_1,test/auc_group_0,test/auc_group_1,test/tpr_group_0,test/tpr_group_1,test/tnr_group_0,test/tnr_group_1,test/balanced_acc_group_0,test/balanced_acc_group_1,test/loss
0.63025963306427,0.2890909016132355,0.9611992835998535,0.8784530162811279,0.5822649598121643,0.4350205063819885,0.7517678377485008,0.6768802404403687,0.5463659167289734,0.10167130919220056,0.2706766917293233,0.6427931960608774,0.35720680393912263,0.7819475416799405,0.638459335624284,0.7945205569267273,0.9351851940155029,0.6635658740997314,0.4020618498325348,0.7290432197090368,0.6686235204276442,3.5030415058135986,0,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,0,124,0.6996359825134277,0.6668145656585693,0.7424110770225525,0.7713626027107239,0.6309582591056824,0.715288519859314,0.7744552446630969,0.7020271420478821,0.6954261660575867,0.381617791773273,0.6784476784476784,0.637755742437555,0.3622442575624451,0.7884885900946401,0.7135368052375752,0.7601856589317322,0.7824310660362244,0.6661362051963806,0.5118534564971924,0.7131609408407742,0.6471422501849178,1.0412330627441406,,,,,,,,,,,,,,,,,,,,,,
0.4721941351890564,0.24127906560897827,1.0,1.0,0.36573511362075806,0.3887587785720825,0.7903716933346996,0.46359583735466003,0.4905063211917877,0.1025260029717682,0.3069620253164557,0.6804853387259858,0.3195146612740142,0.784144351665227,0.7800687285223368,1.0,1.0,0.4023178815841675,0.26484018564224243,0.701158940397351,0.6324200913242009,2.9523024559020996,1,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1,249,0.7557424306869507,0.7406256794929504,0.7754335403442383,0.8111786246299744,0.6965212821960449,0.7742983102798462,0.8331204758317782,0.7566795945167542,0.7542428374290466,0.3956761166632674,0.7098563968668408,0.6154135810217146,0.38458641897828544,0.8444083559780245,0.7759942076205992,0.7896907329559326,0.8303448557853699,0.7350658178329468,0.5680540204048157,0.7623782666634193,0.6991994104185253,0.8426110148429871,,,,,,,,,,,,,,,,,,,,,,
0.7522750496864319,0.3868194818496704,0.9515625238418579,0.8132529854774475,0.7399756908416748,0.5242718458175659,0.8574272789822718,0.7904903292655945,0.6708860993385315,0.1025260029717682,0.3069620253164557,0.6804853387259858,0.3195146612740142,0.8562242057779057,0.8107611919220449,0.739130437374115,0.8659793734550476,0.7963576316833496,0.5844748616218567,0.7677440253383242,0.7252271336440239,0.8509863615036011,2,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2,374,0.7573741674423218,0.7366030812263489,0.7830479741096497,0.807567834854126,0.7063291072845459,0.7704548239707947,0.8400296524580658,0.7594550848007202,0.75401771068573,0.38816592110614073,0.6913742210560839,0.6172963474331618,0.3827036525668382,0.849955372227999,0.7862315918105613,0.7747511863708496,0.8372865319252014,0.7497507333755493,0.5674813985824585,0.7622509631921417,0.7023839651386248,0.753932774066925,,,,,,,,,,,,,,,,,,,,,,
0.7714863419532776,0.3958333432674408,0.9258202314376831,0.6867470145225525,0.7885783910751343,0.5022026300430298,0.8457743489144914,0.8068350553512573,0.6962025165557861,0.1025260029717682,0.3069620253164557,0.6804853387259858,0.3195146612740142,0.8315337364430367,0.8294967754083697,0.5942028760910034,0.7525773048400879,0.8311258554458618,0.6712328791618347,0.712664363182647,0.7119050981499788,0.8256814479827881,3,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3,499,0.7718086838722229,0.7395108938217163,0.8128204941749573,0.8337970972061157,0.7107623219490051,0.7838287949562073,0.8494844000967523,0.7775765061378479,0.7622540593147278,0.3854669887278583,0.6795598532844281,0.6235722354713192,0.3764277645286808,0.8615802288379619,0.7891436279881012,0.8041775226593018,0.861629068851471,0.7608909010887146,0.5515088438987732,0.7825342363244987,0.7065689465197664,0.7240014672279358,,,,,,,,,,,,,,,,,,,,,,
0.7360970973968506,0.3772609829902649,0.9667773842811584,0.8795180916786194,0.7071688771247864,0.5280289053916931,0.8761144212329267,0.7637444138526917,0.6772152185440063,0.1025260029717682,0.3069620253164557,0.6804853387259858,0.3195146612740142,0.8640464535943948,0.8545873934943276,0.7971014380455017,0.938144326210022,0.7599337697029114,0.5616438388824463,0.7785176120548998,0.7498940827566728,0.825918436050415,4,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,4,624,0.77256178855896,0.739423930644989,0.8143627643585205,0.834010124206543,0.7124410271644592,0.7838740348815918,0.8580855242342613,0.7757120132446289,0.7670903205871582,0.3870648734177215,0.6812092064582618,0.6346177984184762,0.3653822015815238,0.8637572935901818,0.8135449814805154,0.8114460706710815,0.8562783598899841,0.7531461715698242,0.576508641242981,0.7822961335707053,0.7163934934008034,0.6597479581832886,,,,,,,,,,,,,,,,,,,,,,
0.7694640755653381,0.4000000059604645,0.938144326210022,0.7469879388809204,0.7739975452423096,0.5210084319114685,0.8689923728937622,0.8098068237304688,0.6835442781448364,0.1025260029717682,0.3069620253164557,0.6804853387259858,0.3195146612740142,0.8585276897974854,0.8463493856799887,0.6231883764266968,0.8350515365600586,0.8311258554458618,0.6164383292198181,0.7271571168058355,0.725744951278068,0.7520766258239746,5,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5,749,0.7906363606452942,0.7543820738792419,0.8378612995147705,0.8583691120147705,0.7236645221710205,0.8030231595039368,0.8695205739736771,0.7936951518058777,0.7854483723640442,0.38507581803671187,0.6873096446700507,0.6290950169448977,0.3709049830551023,0.8785900414575019,0.8115204588616701,0.8259067535400391,0.8892171382904053,0.7735236883163452,0.5573592782020569,0.7997152108347652,0.7232882208879254,0.6315487623214722,,,,,,,,,,,,,,,,,,,,,,
0.7431749105453491,0.37709498405456543,0.9508716464042664,0.8132529854774475,0.7290400862693787,0.5152671933174133,0.8747383214510533,0.7830609083175659,0.6582278609275818,0.1025260029717682,0.3069620253164557,0.6804853387259858,0.3195146612740142,0.8693732603896728,0.8427717365720473,0.739130437374115,0.8659793734550476,0.7880794405937195,0.5662100315093994,0.7636049524906421,0.7160947135526997,0.7242189645767212,6,874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,6,874,0.801430881023407,0.772543728351593,0.838130533695221,0.858424723148346,0.7436156868934631,0.813223123550415,0.8785667334280345,0.8059731125831604,0.7938213348388672,0.39266386049308477,0.6893888515782405,0.6262081084473453,0.3737918915526547,0.8898358595430752,0.8184420952857386,0.8259316086769104,0.8894301056861877,0.7930693030357361,0.5816216468811035,0.8095004523423246,0.7355258619554772,0.61765056848526,,,,,,,,,,,,,,,,,,,,,,
0.7209302186965942,0.36650484800338745,0.9740034937858582,0.9096385836601257,0.6828675866127014,0.5224913358688354,0.8724765404265908,0.7578008770942688,0.642405092716217,0.1025260029717682,0.3069620253164557,0.6804853387259858,0.3195146612740142,0.8621508782032824,0.8552935084498423,0.8985507488250732,0.9175257682800293,0.7417218685150146,0.5205479264259338,0.8201362894711585,0.7190368592006778,1.0957891941070557,7,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,7,999,0.7957826256752014,0.7677810192108154,0.8313390016555786,0.8525161743164062,0.7381735444068909,0.80793297290802,0.8792337116071488,0.8018773794174194,0.7854729890823364,0.3926502895945676,0.6918918918918919,0.6284674281410819,0.371532571858918,0.8898172918569981,0.8231816877398576,0.822482168674469,0.88134765625,0.7885563969612122,0.5701754093170166,0.8055192966387148,0.7257615474232456,0.5942144989967346,,,,,,,,,,,,,,,,,,,,,,
0.748230516910553,0.38108882308006287,0.948437511920929,0.8012048006057739,0.7375455498695374,0.5165048837661743,0.8647689177121609,0.7919762134552002,0.655063271522522,0.1025260029717682,0.3069620253164557,0.6804853387259858,0.3195146612740142,0.8577598617909589,0.835663512686532,0.7246376872062683,0.8556700944900513,0.7996688485145569,0.5662100315093994,0.7621532776658029,0.7109400743774419,1.0536315441131592,8,1124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,8,1124,0.8019329905509949,0.7676633596420288,0.8467555046081543,0.8675844669342041,0.7359012961387634,0.8145710825920105,0.8806696941166386,0.8023279309272766,0.8012734651565552,0.38731687738310255,0.6920241286863271,0.6254550018827664,0.3745449981172336,0.8873502492239859,0.8337296830168597,0.8414507508277893,0.8920096755027771,0.7775958180427551,0.5973884463310242,0.8095232923023137,0.7446990754768184,0.6022487878799438,,,,,,,,,,,,,,,,,,,,,,
0.7199190855026245,0.3636363744735718,0.969072163105011,0.891566276550293,0.6852976679801941,0.5165793895721436,0.8722789090749389,0.7682020664215088,0.6170886158943176,0.1025260029717682,0.3069620253164557,0.6804853387259858,0.3195146612740142,0.8682935022554947,0.8453137504119005,0.8840579986572266,0.8969072103500366,0.7549669146537781,0.4931506812572479,0.8195124292158557,0.6950289507131762,1.0957012176513672,9,1249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,9,1249,0.7970377802848816,0.7687244415283203,0.8320696353912354,0.8499372601509094,0.744098424911499,0.8072935342788696,0.8793769894260685,0.8017014265060425,0.7894389629364014,0.3862669637431639,0.6858085808580858,0.6196811848876616,0.3803188151123384,0.8884476334366527,0.8299780210447991,0.819087564945221,0.8782483339309692,0.7907590866088867,0.595588207244873,0.804923324005185,0.7369182754911396,0.5779657959938049,,,,,,,,,,,,,,,,,,,,,,
0.721941351890564,0.3640897870063782,0.9659863710403442,0.8795180916786194,0.690157949924469,0.5149911642074585,0.8782737267417178,0.7726597189903259,0.6139240264892578,0.1025260029717682,0.3069620253164557,0.6804853387259858,0.3195146612740142,0.8730204434206739,0.8463023113496211,0.8405796885490417,0.907216489315033,0.7649006843566895,0.4840182662010193,0.8027401861982916,0.6956173798427717,0.8216781616210938,10,1374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,10,1374,0.8001757264137268,0.7656497359275818,0.8433088660240173,0.8592442274093628,0.7422962188720703,0.8097514510154724,0.8835015206755914,0.8025751113891602,0.7963565587997437,0.3834048640915594,0.6724137931034483,0.6141584034140831,0.38584159658591693,0.8913726622345444,0.8386961323949577,0.8166311383247375,0.8979197144508362,0.793834924697876,0.587884783744812,0.8052330327151118,0.742902248364016,0.5515319108963013,,,,,,,,,,,,,,,,,,,,,,
0.7633973956108093,0.4055555462837219,0.9682034850120544,0.8795180916786194,0.7399756908416748,0.5551331043243408,0.8877307529022529,0.8023774027824402,0.6803797483444214,0.1025260029717682,0.3069620253164557,0.6804853387259858,0.3195146612740142,0.8836980516364334,0.8598126441651368,0.8115941882133484,0.9278350472450256,0.8013244867324829,0.5707762837409973,0.8064593531049045,0.7493056536270772,0.7844700217247009,11,1499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,11,1499,0.800552248954773,0.7683449983596802,0.8408705592155457,0.858043372631073,0.7435641288757324,0.810720682144165,0.8854131336051514,0.7995959520339966,0.8021213412284851,0.384040404040404,0.6844547563805105,0.6213129157775825,0.3786870842224175,0.889920790511079,0.8462322217022402,0.8206207156181335,0.8924939632415771,0.7864874005317688,0.6060924530029297,0.8035540494214348,0.7492931918530124,0.556280255317688,,,,,,,,,,,,,,,,,,,,,,
0.7674418687820435,0.40697672963142395,0.9596899151802063,0.8433734774589539,0.7521263957023621,0.5490196347236633,0.8861570217687273,0.8053491711616516,0.6867088675498962,0.1025260029717682,0.3069620253164557,0.6804853387259858,0.3195146612740142,0.8822343794989922,0.8607541307724897,0.7536231875419617,0.907216489315033,0.8112582564353943,0.5890411138534546,0.7824407332757463,0.7481287953678859,0.7582728862762451,12,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,12,1624,0.8109702467918396,0.780727207660675,0.8498851656913757,0.869997501373291,0.7507606744766235,0.8229485154151917,0.8914550790359086,0.8080828785896301,0.8156424760818481,0.38403736799350124,0.700624383831745,0.6180494539977407,0.3819505460022593,0.8967549446830502,0.8466151663120953,0.8307773470878601,0.9047842621803284,0.7939333915710449,0.6070252656936646,0.8123553828737056,0.7559047435657165,0.5289059281349182,,,,,,,,,,,,,,,,,,,,,,
0.756319522857666,0.39726027846336365,0.9663461446762085,0.8734939694404602,0.7326852679252625,0.5461393594741821,0.8881406549649387,0.7934620976448059,0.6772152185440063,0.1025260029717682,0.3069620253164557,0.6804853387259858,0.3195146612740142,0.8853056915250984,0.8624488066657252,0.8115941882133484,0.9175257682800293,0.7913907170295715,0.5707762837409973,0.8014924656876861,0.7441510144518194,0.7704604864120483,13,1749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,13,1749,0.8044432997703552,0.7710301280021667,0.8466345071792603,0.8639112710952759,0.7454363703727722,0.8148324489593506,0.8846329210830933,0.8074985146522522,0.7994012236595154,0.386212457165894,0.6826347305389222,0.6226936111459772,0.37730638885402284,0.8920578929145627,0.8376426741206615,0.8277661800384521,0.8976607918739319,0.7947455048561096,0.5880503058433533,0.8112558319706833,0.7428555665894295,0.5321122407913208,,,,,,,,,,,,,,,,,,,,,,
0.7795753479003906,0.42073169350624084,0.9576399326324463,0.8313252925872803,0.7691373229026794,0.5587044358253479,0.8869841455737897,0.8157503604888916,0.702531635761261,0.1025260029717682,0.3069620253164557,0.6804853387259858,0.3195146612740142,0.883961992513677,0.8599067928258721,0.7536231875419617,0.8865979313850403,0.8228476643562317,0.621004581451416,0.7882354352625012,0.7538012521771877,0.7163544297218323,14,1874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,14,1874,0.802560567855835,0.7699887752532959,0.8440890908241272,0.8629518151283264,0.7421541810035706,0.8138241171836853,0.8873445073288382,0.8041717410087585,0.7999339699745178,0.37869582827055487,0.6979201056454275,0.6198067026484247,0.38019329735157525,0.8926114140097192,0.8433904079490878,0.825668454170227,0.8959318995475769,0.7910690903663635,0.5781420469284058,0.8083687747944976,0.7370369795947909,0.5280681252479553,,,,,,,,,,,,,,,,,,,,,,
0.7340748310089111,0.37965261936187744,0.9778156876564026,0.9216867685317993,0.6962332725524902,0.5377855896949768,0.8870793014097704,0.7726597189903259,0.6518987417221069,0.1025260029717682,0.3069620253164557,0.6804853387259858,0.3195146612740142,0.8843699011421442,0.8626371039871957,0.8985507488250732,0.938144326210022,0.7582781314849854,0.5251141786575317,0.8284144351665227,0.7316292425740244,0.7757030725479126,15,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,15,1999,0.8048198819160461,0.7610960006713867,0.8591945767402649,0.870499849319458,0.7430589199066162,0.8121299743652344,0.8873966411716045,0.8114035129547119,0.7936292886734009,0.37420255183413076,0.6723144696712978,0.6295970879879503,0.3704029120120497,0.8970205381860495,0.8323892067251559,0.8375066518783569,0.9017137289047241,0.7957948446273804,0.5718717575073242,0.8166507493419359,0.7367927390165794,0.5209596157073975,,,,,,,,,,,,,,,,,,,,,,
0.7451971769332886,0.38743454217910767,0.9703459739685059,0.891566276550293,0.7156743407249451,0.540145993232727,0.8871598178863693,0.7860326766967773,0.6582278609275818,0.1025260029717682,0.3069620253164557,0.6804853387259858,0.3195146612740142,0.8840579710144928,0.861413171397637,0.8260869383811951,0.938144326210022,0.7814569473266602,0.534246563911438,0.8037719550820617,0.7361954526196866,0.7342185974121094,16,2124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,16,2124,0.8089619874954224,0.7851073145866394,0.8394849896430969,0.8622298836708069,0.7532734274864197,0.8218632936477661,0.8905929154550567,0.8178861737251282,0.7945520281791687,0.3991869918699187,0.6918280275680998,0.6175473829546881,0.3824526170453119,0.9032205890053437,0.8349583108519095,0.8294297456741333,0.892789363861084,0.81021648645401,0.5740149021148682,0.8198231220149429,0.733402141646105,0.5130724310874939,,,,,,,,,,,,,,,,,,,,,,
0.7451971769332886,0.3880208432674408,0.9719008207321167,0.8975903391838074,0.7144593000411987,0.5418182015419006,0.8905195508644541,0.7845467925071716,0.6613923907279968,0.1025260029717682,0.3069620253164557,0.6804853387259858,0.3195146612740142,0.8896487186870141,0.8616956173798428,0.8695651888847351,0.9175257682800293,0.7748344540596008,0.5479452013969421,0.8221998272386986,0.7327354893376641,0.8044285178184509,17,2249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,17,2249,0.8113468289375305,0.7761926054954529,0.8566504120826721,0.8746545910835266,0.7481184005737305,0.8224872946739197,0.8906870794830387,0.8201438784599304,0.7964900732040405,0.39488409272581937,0.6766790415119811,0.6280908748587926,0.3719091251412075,0.9028853173351018,0.8396857542990124,0.8476720452308655,0.9012469053268433,0.8021796345710754,0.5772442817687988,0.8249258606581488,0.7392455708328345,0.503985583782196,,,,,,,,,,,,,,,,,,,,,,
0.7765419483184814,0.41791045665740967,0.9602446556091309,0.8433734774589539,0.7630619406700134,0.5588822364807129,0.8859593904170754,0.8127785921096802,0.699367105960846,0.1025260029717682,0.3069620253164557,0.6804853387259858,0.3195146612740142,0.8846098473941837,0.8557171774231511,0.7681159377098083,0.8969072103500366,0.8178808093070984,0.611872136592865,0.7929983683654861,0.7543896813067834,0.6979401707649231,18,2374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,18,2374,0.8126019835472107,0.7748917937278748,0.8588597178459167,0.8707117438316345,0.7567101716995239,0.8200120329856873,0.8933422879177539,0.8229655027389526,0.7960183024406433,0.3783397919641036,0.6693864229765013,0.6154135810217146,0.38458641897828544,0.909090667911794,0.8316878146263373,0.8371967673301697,0.9010238647460938,0.8143044710159302,0.5834155678749084,0.8257506137204548,0.7422197440104579,0.48809143900871277,,,,,,,,,,,,,,,,,,,,,,
0.7553083896636963,0.4000000059604645,0.977011501789093,0.9156626462936401,0.7229647636413574,0.5567765831947327,0.8893484021139235,0.7934620976448059,0.6740506291389465,0.1025260029717682,0.3069620253164557,0.6804853387259858,0.3195146612740142,0.8899126595642577,0.8580238196111661,0.8840579986572266,0.938144326210022,0.7831125855445862,0.5570776462554932,0.8335852768979748,0.7476109777338418,0.6445188522338867,19,2499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,19,2499,0.8192543983459473,0.7857465147972107,0.861307680606842,0.8766985535621643,0.7620836496353149,0.8287345170974731,0.8981913618081769,0.8199557662010193,0.8180907964706421,0.38221685777509556,0.692256341789052,0.6239487887536086,0.37605121124639135,0.9070415945431799,0.8487209684200838,0.843684196472168,0.9069430828094482,0.8052751421928406,0.6182212829589844,0.8244796825995304,0.7625821816226935,0.4885087013244629,,,,,,,,,,,,,,,,,,,,,,
0.7866531610488892,0.43119266629219055,0.9622356295585632,0.849397599697113,0.7739975452423096,0.5720081329345703,0.887247654042659,0.8231797814369202,0.7088607549667358,0.1025260029717682,0.3069620253164557,0.6804853387259858,0.3195146612740142,0.8862894711584605,0.8582121169326365,0.7971014380455017,0.8865979313850403,0.8261589407920837,0.6301369667053223,0.8116301948363567,0.7583674622228498,0.6968289613723755,20,2624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,20,2624,0.8242751359939575,0.7978314757347107,0.8573446273803711,0.8749071359634399,0.7722646594047546,0.8345935940742493,0.9008991888643283,0.8327533006668091,0.8108370900154114,0.38689866939611056,0.6966255678131084,0.6131542613279779,0.3868457386720221,0.9121442262677655,0.8515481121525122,0.852910041809082,0.8942710757255554,0.8200333714485168,0.6192513108253479,0.8364717209458445,0.756761206409142,0.4646317958831787,,,,,,,,,,,,,,,,,,,,,,
