val/accuracy,val/PPV,val/NPV,val/TPR,val/TNR,val/f1,val/auroc,val/accuracy_group_0,val/accuracy_group_1,val/disease_prevalence_group_0,val/disease_prevalence_group_1,val/prevalence_group_0,val/prevalence_group_1,val/auc_group_0,val/auc_group_1,val/tpr_group_0,val/tpr_group_1,val/tnr_group_0,val/tnr_group_1,val/balanced_acc_group_0,val/balanced_acc_group_1,val/loss,epoch,step,train/accuracy,train/PPV,train/NPV,train/TPR,train/TNR,train/f1,train/auroc,train/accuracy_group_0,train/accuracy_group_1,train/disease_prevalence_group_0,train/disease_prevalence_group_1,train/prevalence_group_0,train/prevalence_group_1,train/auc_group_0,train/auc_group_1,train/tpr_group_0,train/tpr_group_1,train/tnr_group_0,train/tnr_group_1,train/balanced_acc_group_0,train/balanced_acc_group_1,train/loss,test/accuracy,test/PPV,test/NPV,test/TPR,test/TNR,test/f1,test/auroc,test/accuracy_group_0,test/accuracy_group_1,test/disease_prevalence_group_0,test/disease_prevalence_group_1,test/prevalence_group_0,test/prevalence_group_1,test/auc_group_0,test/auc_group_1,test/tpr_group_0,test/tpr_group_1,test/tnr_group_0,test/tnr_group_1,test/balanced_acc_group_0,test/balanced_acc_group_1,test/loss
0.837958812713623,0.0,0.837958812713623,0.0,1.0,0.0,0.7829425792132976,0.8983286619186401,0.7293233275413513,0.10167130919220056,0.2706766917293233,0.6427931960608774,0.35720680393912263,0.7641711797812467,0.77030036909762,0.0,0.0,1.0,1.0,0.5,0.5,0.4317183494567871,0,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,0,124,0.8520145416259766,0.19230769574642181,0.8585371971130371,0.01326259970664978,0.9907841086387634,0.024813896045088768,0.7176420510544116,0.8984903693199158,0.7304900288581848,0.09456880097171612,0.2658802177858439,0.7233588552780218,0.27664114472197815,0.7237681139035308,0.6592240873787636,0.014678899198770523,0.011945392936468124,0.9908010959625244,0.9907292723655701,0.5027399861453472,0.50133734395896,0.36948251724243164,,,,,,,,,,,,,,,,,,,,,,
0.8321536779403687,0.0,0.8321536779403687,0.0,1.0,0.0,0.8077412932410076,0.8974739909172058,0.6930379867553711,0.1025260029717682,0.3069620253164557,0.6804853387259858,0.3195146612740142,0.8066513101065362,0.7525302452572612,0.0,0.0,1.0,1.0,0.5,0.5,0.39418625831604004,1,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1,249,0.8564077019691467,0.37254902720451355,0.8595250248908997,0.01679929345846176,0.9953188896179199,0.032148901373147964,0.7694236162739623,0.9033489227294922,0.7336660623550415,0.09456880097171612,0.2658802177858439,0.7233588552780218,0.27664114472197815,0.7804026991957971,0.7131555411180533,0.014678899198770523,0.018771331757307053,0.9961671233177185,0.9925834536552429,0.5054230064596439,0.5056773836995913,0.3466811180114746,,,,,,,,,,,,,,,,,,,,,,
0.8321536779403687,0.0,0.8321536779403687,0.0,1.0,0.0,0.8189184441288849,0.8974739909172058,0.6930379867553711,0.1025260029717682,0.3069620253164557,0.6804853387259858,0.3195146612740142,0.8068432671081678,0.7907075271854258,0.0,0.0,1.0,1.0,0.5,0.5,0.4092658460140228,2,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2,374,0.8585414886474609,0.5588235259056091,0.8598260283470154,0.01679929345846176,0.9978057146072388,0.03261802718043327,0.7900388487846367,0.9049106240272522,0.7372958064079285,0.09456880097171612,0.2658802177858439,0.7233588552780218,0.27664114472197815,0.8059483580126662,0.7191714795580437,0.01284403633326292,0.020477816462516785,0.9980835318565369,0.9969097375869751,0.5054637968078036,0.5086937904209048,0.3353612720966339,,,,,,,,,,,,,,,,,,,,,,
0.8321536779403687,0.5,0.8328267335891724,0.0060240961611270905,0.9987849593162537,0.011904762126505375,0.829261151532009,0.8959881067276001,0.6962025165557861,0.1025260029717682,0.3069620253164557,0.6804853387259858,0.3195146612740142,0.8115942028985507,0.7973450077672646,0.0,0.010309278033673763,0.998344361782074,1.0,0.4991721854304636,0.5051546391752577,0.3847780227661133,3,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3,499,0.8599221706390381,0.5454545617103577,0.8665726780891418,0.07957559823989868,0.9890286922454834,0.1388888955116272,0.823034964940899,0.9052577018737793,0.7413793206214905,0.09456880097171612,0.2658802177858439,0.7233588552780218,0.27664114472197815,0.8334923922484272,0.7631403536156802,0.0660550445318222,0.09215017408132553,0.9929091334342957,0.9765142202377319,0.529482103234745,0.5343321928644051,0.31868207454681396,,,,,,,,,,,,,,,,,,,,,,
0.8442871570587158,0.569767415523529,0.8704319000244141,0.29518070816993713,0.9550425410270691,0.3888888955116272,0.855780351051838,0.891530454158783,0.7436708807945251,0.1025260029717682,0.3069620253164557,0.6804853387259858,0.3195146612740142,0.8588156252999328,0.8113260838864567,0.21739129722118378,0.3505154550075531,0.9685430526733398,0.9178082346916199,0.592967175352721,0.634161841547804,0.36861133575439453,4,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,4,624,0.8610518574714661,0.5517241358757019,0.8703296780586243,0.1131741851568222,0.9847864508628845,0.18782098591327667,0.8318287125060596,0.903175413608551,0.7509074211120605,0.09456880097171612,0.2658802177858439,0.7233588552780218,0.27664114472197815,0.833863373432121,0.7853204352063179,0.0917431190609932,0.1331057995557785,0.9879264235496521,0.9746600985527039,0.53983476392586,0.5538829381067091,0.31345412135124207,,,,,,,,,,,,,,,,,,,,,,
0.839231550693512,0.5209580659866333,0.9038929343223572,0.5240963697433472,0.9027946591377258,0.522522509098053,0.8390622026380125,0.8781574964523315,0.7563291192054749,0.1025260029717682,0.3069620253164557,0.6804853387259858,0.3195146612740142,0.8225357519915539,0.8164101115661629,0.3913043439388275,0.6185566782951355,0.9337748289108276,0.8173515796661377,0.6625395911315866,0.7179541496022219,0.3840070366859436,5,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5,749,0.8648173809051514,0.5803571343421936,0.8773424029350281,0.17241379618644714,0.9793739318847656,0.26584866642951965,0.8321208932374968,0.906298816204071,0.7563520669937134,0.09456880097171612,0.2658802177858439,0.7233588552780218,0.27664114472197815,0.8387258642455016,0.7807188329248176,0.1504587084054947,0.19283276796340942,0.9852433800697327,0.960444986820221,0.5678510519338493,0.5766388791623249,0.31222042441368103,,,,,,,,,,,,,,,,,,,,,,
0.6905965805053711,0.2916666567325592,0.895865261554718,0.5903614163398743,0.7108141183853149,0.3904382586479187,0.7314263127845526,0.6864784359931946,0.699367105960846,0.1025260029717682,0.3069620253164557,0.6804853387259858,0.3195146612740142,0.6733611670985699,0.7607211787412324,0.49275362491607666,0.6597937941551208,0.7086092829704285,0.7168949842453003,0.6006814473557923,0.6883443958009697,0.544416606426239,6,874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,6,874,0.861177384853363,0.5475285053253174,0.8718847632408142,0.12732096016407013,0.9825921654701233,0.20659971237182617,0.8337620332157367,0.9049106240272522,0.7468239665031433,0.09456880097171612,0.2658802177858439,0.7233588552780218,0.27664114472197815,0.8406672738333432,0.783327602863688,0.11559633165597916,0.138225257396698,0.9873514771461487,0.967243492603302,0.5514739029682011,0.5527343832397473,0.31230470538139343,,,,,,,,,,,,,,,,,,,,,,
0.8432760238647461,0.6571428775787354,0.850104808807373,0.13855421543121338,0.9854192137718201,0.22885571420192719,0.8443909294529272,0.9049034118652344,0.7120253443717957,0.1025260029717682,0.3069620253164557,0.6804853387259858,0.3195146612740142,0.8389960648814665,0.8040766370098384,0.1304347813129425,0.14432989060878754,0.9933775067329407,0.9634703397750854,0.5619061330262021,0.5539001082709598,0.40866971015930176,7,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,7,999,0.8646918535232544,0.5706666707992554,0.8792149424552917,0.1892130821943283,0.9764482378959656,0.28419655561447144,0.8420120323103515,0.9064723253250122,0.7554446458816528,0.09456880097171612,0.2658802177858439,0.7233588552780218,0.27664114472197815,0.8528264898147204,0.7802094187827215,0.15963302552700043,0.21672354638576508,0.9844768047332764,0.950556218624115,0.572054919280824,0.5836398958812337,0.3055717945098877,,,,,,,,,,,,,,,,,,,,,,
0.8331648111343384,0.5023696422576904,0.922879159450531,0.6385542154312134,0.8724179863929749,0.5623342394828796,0.8649958277825762,0.8618127703666687,0.7721518874168396,0.1025260029717682,0.3069620253164557,0.6804853387259858,0.3195146612740142,0.8563681735291295,0.8435720001882974,0.5362318754196167,0.7113401889801025,0.8990066051483154,0.7990867495536804,0.7176192532872636,0.7552134820882173,0.3737238049507141,8,1124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,8,1124,0.8649429082870483,0.5835866332054138,0.8770620822906494,0.1697612702846527,0.9799590110778809,0.26301369071006775,0.8435143896746768,0.9076869487762451,0.7531760334968567,0.09456880097171612,0.2658802177858439,0.7233588552780218,0.27664114472197815,0.8562192973510888,0.7792116842518257,0.14678898453712463,0.19112628698349,0.9871598482131958,0.95673668384552,0.5669744110893484,0.5739314959267963,0.30516061186790466,,,,,,,,,,,,,,,,,,,,,,
0.8594539761543274,0.7213114500045776,0.868534505367279,0.2650602459907532,0.9793438911437988,0.3876652121543884,0.8758582324437482,0.9034175276756287,0.7658227682113647,0.1025260029717682,0.3069620253164557,0.6804853387259858,0.3195146612740142,0.8705969862750744,0.8391470131337382,0.11594203114509583,0.3711340129375458,0.9933775067329407,0.9406392574310303,0.554659756214608,0.6558866450124747,0.345175564289093,9,1249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,9,1249,0.8688339591026306,0.6028708219528198,0.8835607171058655,0.22281166911125183,0.975716769695282,0.3253712058067322,0.8565942306786922,0.9092486500740051,0.7631579041481018,0.09456880097171612,0.2658802177858439,0.7233588552780218,0.27664114472197815,0.8719471413350399,0.7912224673785107,0.20000000298023224,0.2440273016691208,0.9833269715309143,0.9511743187904358,0.591663472594864,0.5976007965001244,0.2944521903991699,,,,,,,,,,,,,,,,,,,,,,
