val/accuracy,val/PPV,val/NPV,val/TPR,val/TNR,val/f1,val/auroc,val/accuracy_group_0,val/accuracy_group_1,val/disease_prevalence_group_0,val/disease_prevalence_group_1,val/prevalence_group_0,val/prevalence_group_1,val/auc_group_0,val/auc_group_1,val/tpr_group_0,val/tpr_group_1,val/tnr_group_0,val/tnr_group_1,val/balanced_acc_group_0,val/balanced_acc_group_1,val/loss,epoch,step,train/accuracy,train/PPV,train/NPV,train/TPR,train/TNR,train/f1,train/auroc,train/accuracy_group_0,train/accuracy_group_1,train/disease_prevalence_group_0,train/disease_prevalence_group_1,train/prevalence_group_0,train/prevalence_group_1,train/auc_group_0,train/auc_group_1,train/tpr_group_0,train/tpr_group_1,train/tnr_group_0,train/tnr_group_1,train/balanced_acc_group_0,train/balanced_acc_group_1,train/loss,test/accuracy,test/PPV,test/NPV,test/TPR,test/TNR,test/f1,test/auroc,test/accuracy_group_0,test/accuracy_group_1,test/disease_prevalence_group_0,test/disease_prevalence_group_1,test/prevalence_group_0,test/prevalence_group_1,test/auc_group_0,test/auc_group_1,test/tpr_group_0,test/tpr_group_1,test/tnr_group_0,test/tnr_group_1,test/balanced_acc_group_0,test/balanced_acc_group_1,test/loss
0.8263205289840698,0.37254902720451355,0.8480300307273865,0.10497237741947174,0.9658119678497314,0.16379310190677643,0.7595386504226282,0.8955431580543518,0.7017543911933899,0.10167130919220056,0.2706766917293233,0.6427931960608774,0.35720680393912263,0.7839439311882765,0.65168003054601,0.06849315017461777,0.12962962687015533,0.9891473054885864,0.9140893220901489,0.5288202187533184,0.5218594883543337,0.19836314022541046,0,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,0,124,0.8512614369392395,0.3701923191547394,0.8641577363014221,0.0680813416838646,0.9808367490768433,0.11501120030879974,0.7722034074559246,0.8931112289428711,0.7418330311775208,0.09456880097171612,0.2658802177858439,0.7233588552780218,0.27664114472197815,0.7848942088254842,0.7130047207819877,0.0458715595304966,0.08873720467090607,0.981602132320404,0.97836834192276,0.5137368530246395,0.5335527786801217,0.17324724793434143,,,,,,,,,,,,,,,,,,,,,,
0.8513650298118591,0.686274528503418,0.8603411316871643,0.21084336936473846,0.9805589318275452,0.32258063554763794,0.8642492204541129,0.8974739909172058,0.753164529800415,0.1025260029717682,0.3069620253164557,0.6804853387259858,0.3195146612740142,0.8607831845666569,0.8337334651414584,0.14492753148078918,0.25773194432258606,0.9834437370300293,0.9726027250289917,0.5641856224205778,0.6151673492444569,0.10793649405241013,1,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1,249,0.858290433883667,0.5032467246055603,0.8725682497024536,0.13704685866832733,0.9776185154914856,0.21542738378047943,0.8206907933709248,0.9028283953666687,0.7418330311775208,0.09456880097171612,0.2658802177858439,0.7233588552780218,0.27664114472197815,0.8262004142330185,0.7688166826276066,0.1321100890636444,0.14163821935653687,0.9833269715309143,0.9592089056968689,0.5577185184664235,0.5504235625661816,0.09158547222614288,,,,,,,,,,,,,,,,,,,,,,
0.8554095029830933,0.7254902124404907,0.8624733686447144,0.22289156913757324,0.9829890727996826,0.3410138189792633,0.8686703069873662,0.8989598751068115,0.7626582384109497,0.1025260029717682,0.3069620253164557,0.6804853387259858,0.3195146612740142,0.8599193780593147,0.8388645671515322,0.08695652335882187,0.3195876181125641,0.9917218685150146,0.9589040875434875,0.5393391880218831,0.6392458692275103,0.15784135460853577,2,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2,374,0.8640642762184143,0.5538116693496704,0.8824624419212341,0.2183908075094223,0.9708893895149231,0.3132530152797699,0.8402403875255513,0.905951738357544,0.7545372247695923,0.09456880097171612,0.2658802177858439,0.7233588552780218,0.27664114472197815,0.849940045221024,0.7787339107396736,0.19266055524349213,0.24232082068920135,0.980452299118042,0.9400494694709778,0.5865564155129914,0.5911851314351768,0.06533455103635788,,,,,,,,,,,,,,,,,,,,,,
0.84833163022995,0.5571428537368774,0.8963486552238464,0.46987950801849365,0.9246658682823181,0.5098039507865906,0.8695413488705734,0.8751857280731201,0.7911392450332642,0.1025260029717682,0.3069620253164557,0.6804853387259858,0.3195146612740142,0.8679095882522315,0.8296850727298404,0.30434781312942505,0.5876288414001465,0.940397322177887,0.8812785148620605,0.622372588540167,0.7344537023960834,0.06705869734287262,3,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3,499,0.8634366989135742,0.5485327243804932,0.8819776773452759,0.21485410630702972,0.9707431197166443,0.3087674677371979,0.8486154591156508,0.9056047201156616,0.7531760334968567,0.09456880097171612,0.2658802177858439,0.7233588552780218,0.27664114472197815,0.8594505258790145,0.7867010213595347,0.17981651425361633,0.24744027853012085,0.9814105033874512,0.9363411664962769,0.5806135079347776,0.5918907174829245,0.0650528222322464,,,,,,,,,,,,,,,,,,,,,,
0.84833163022995,0.6000000238418579,0.8701870441436768,0.28915661573410034,0.9611178636550903,0.39024388790130615,0.8721032367623593,0.8900445699691772,0.7594936490058899,0.1025260029717682,0.3069620253164557,0.6804853387259858,0.3195146612740142,0.8728044917938382,0.8290731064350609,0.14492753148078918,0.39175257086753845,0.9751655459403992,0.922374427318573,0.5600465495728957,0.657063503271666,0.09666125476360321,4,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,4,624,0.8719719052314758,0.6121212244033813,0.8891863226890564,0.26790452003479004,0.9719133973121643,0.3726937174797058,0.8614465778768355,0.9113308787345886,0.7690562605857849,0.09456880097171612,0.2658802177858439,0.7233588552780218,0.27664114472197815,0.8737869266934148,0.7960793040748912,0.2238532155752182,0.30887371301651,0.9831352829933167,0.9357231259346008,0.6034942559453691,0.6222984175466277,0.0454106330871582,,,,,,,,,,,,,,,,,,,,,,
0.8523761630058289,0.6388888955116272,0.8691384792327881,0.27710843086242676,0.9684082865715027,0.38655462861061096,0.8722642697155573,0.8945022225379944,0.7626582384109497,0.1025260029717682,0.3069620253164557,0.6804853387259858,0.3195146612740142,0.8740762069296478,0.8257308289789578,0.1304347813129425,0.3814432919025421,0.9817880988121033,0.931506872177124,0.5561114310394472,0.6564750741420703,0.04615528881549835,5,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5,749,0.8695870637893677,0.5909090638160706,0.8884868025779724,0.26436781883239746,0.9697191119194031,0.3653023838996887,0.8645962835749159,0.9101162552833557,0.7636116147041321,0.09456880097171612,0.2658802177858439,0.7233588552780218,0.27664114472197815,0.8723873957824186,0.8052508680079481,0.22752293944358826,0.2986348271369934,0.9814105033874512,0.9320148229598999,0.6044667189439519,0.6153248227070036,0.04370800778269768,,,,,,,,,,,,,,,,,,,,,,
0.8523761630058289,0.7083333134651184,0.859723687171936,0.20481927692890167,0.9829890727996826,0.3177570104598999,0.8748920347245605,0.8989598751068115,0.753164529800415,0.1025260029717682,0.3069620253164557,0.6804853387259858,0.3195146612740142,0.8692292926384491,0.8399002024196206,0.07246376574039459,0.2989690601825714,0.9933775067329407,0.9543378949165344,0.5329206257798254,0.6266534858541637,0.06287627667188644,6,874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,6,874,0.873352587223053,0.619140625,0.890811562538147,0.2802829444408417,0.9714745283126831,0.3858794867992401,0.8688253377474742,0.9108103513717651,0.7754083275794983,0.09456880097171612,0.2658802177858439,0.7233588552780218,0.27664114472197815,0.8803995344274055,0.8071461417415847,0.24220183491706848,0.31569966673851013,0.9806439280509949,0.9419035911560059,0.6114228798689083,0.6288016216877533,0.038616541773080826,,,,,,,,,,,,,,,,,,,,,,
0.8574317693710327,0.605042040348053,0.8919540047645569,0.4337349534034729,0.9428918361663818,0.5052631497383118,0.8745992475369277,0.8885586857795715,0.7911392450332642,0.1025260029717682,0.3069620253164557,0.6804853387259858,0.3195146612740142,0.8694692388904885,0.8450783787600621,0.28985506296157837,0.5360824465751648,0.9569536447525024,0.9041095972061157,0.6234043574239371,0.72009603163395,0.04633988440036774,7,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,7,999,0.8709677457809448,0.5992292761802673,0.8899033069610596,0.2749778926372528,0.9695728421211243,0.37696969509124756,0.8643897910836633,0.910636842250824,0.767241358757019,0.09456880097171612,0.2658802177858439,0.7233588552780218,0.27664114472197815,0.8705254570453019,0.8099626851504196,0.23302751779556274,0.3139931857585907,0.9814105033874512,0.9313967823982239,0.6072190125219336,0.6226949801085906,0.04320153966546059,,,,,,,,,,,,,,,,,,,,,,
0.8594539761543274,0.6079999804496765,0.8958333134651184,0.45783132314682007,0.9404617547988892,0.5223367810249329,0.8759460686000381,0.8870728015899658,0.800632894039154,0.1025260029717682,0.3069620253164557,0.6804853387259858,0.3195146612740142,0.8735483251751608,0.8396177564374147,0.28985506296157837,0.5773195624351501,0.9552980065345764,0.8995434045791626,0.6225765428544007,0.7384314833121499,0.06849028915166855,8,1124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,8,1124,0.8690849542617798,0.5836501717567444,0.8892621994018555,0.27144119143486023,0.967963695526123,0.37054917216300964,0.8663035813416151,0.9102897644042969,0.7613430023193359,0.09456880097171612,0.2658802177858439,0.7233588552780218,0.27664114472197815,0.8743534202355291,0.809253407695845,0.24036696553230286,0.30034130811691284,0.9802606105804443,0.9283065795898438,0.6103138043680837,0.6143239241131131,0.04021025076508522,,,,,,,,,,,,,,,,,,,,,,
0.856420636177063,0.6333333253860474,0.878754198551178,0.34337350726127625,0.959902822971344,0.4453125,0.8757923553265309,0.8959881067276001,0.7721518874168396,0.1025260029717682,0.3069620253164557,0.6804853387259858,0.3195146612740142,0.8706689701506862,0.8432895542060914,0.21739129722118378,0.4329896867275238,0.9735099077224731,0.922374427318573,0.5954506190613302,0.6776820599726969,0.09317807853221893,9,1249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,9,1249,0.8728505373001099,0.615234375,0.8905432820320129,0.2785145938396454,0.9711819887161255,0.3834449052810669,0.8643639876060529,0.9118514657020569,0.7708711624145508,0.09456880097171612,0.2658802177858439,0.7233588552780218,0.27664114472197815,0.8768813668986325,0.8010574298527234,0.24036696553230286,0.3139931857585907,0.9819854497909546,0.9363411664962769,0.6111762037548218,0.62516716799487,0.04015869274735451,,,,,,,,,,,,,,,,,,,,,,
0.8594539761543274,0.6391752362251282,0.8834080696105957,0.3734939694404602,0.9574726819992065,0.47148290276527405,0.8762900935455065,0.891530454158783,0.7911392450332642,0.1025260029717682,0.3069620253164557,0.6804853387259858,0.3195146612740142,0.8661339859871389,0.8555288801016806,0.2028985470533371,0.49484536051750183,0.9701986908912659,0.922374427318573,0.5865486131106632,0.7086098950242432,0.1000177338719368,10,1374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,10,1374,0.8710932731628418,0.5992366671562195,0.8902324438095093,0.27763041853904724,0.9692803025245667,0.37945619225502014,0.8693169618998395,0.9094221591949463,0.7708711624145508,0.09456880097171612,0.2658802177858439,0.7233588552780218,0.27664114472197815,0.8808492831799593,0.8089433295223953,0.2366972416639328,0.31569966673851013,0.9796857237815857,0.9357231259346008,0.6081914755205164,0.6257113868299041,0.03998188301920891,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,11,1375,,,,,,,,,,,,,,,,,,,,,,,0.85628741979599,0.48275861144065857,0.8918032646179199,0.2978723347187042,0.9477351903915405,0.3684210479259491,0.860141184998476,0.8990318179130554,0.7455196976661682,0.09681881051175657,0.25448028673835127,0.7215568862275449,0.27844311377245506,0.8935243929118355,0.7567036836403034,0.2142857164144516,0.3802816867828369,0.972434937953949,0.870192289352417,0.593360315029534,0.6252369989165764,0.04179845750331879
