val/accuracy,val/f1,val/auc,val/youden,val/PPV,val/NPV,val/TPR,val/TNR,val/FPR,val/FNR,val/loss,val/primary_loss,val/fair_loss,epoch,step,train/accuracy,train/f1,train/auc,train/youden,train/PPV,train/NPV,train/TPR,train/TNR,train/FPR,train/FNR,train/loss,train/primary_loss,train/fair_loss
0.8645620942115784,0.6607142686843872,0.9220956410191061,0.6040913763369609,0.6240963935852051,0.9289864301681519,0.7018970251083374,0.9021943807601929,0.09780564159154892,0.2981029748916626,0.28779202699661255,0.28779202699661255,0.0,0,173,,,,,,,,,,,,,
,,,,,,,,,,,,,0,173,0.8038281798362732,0.8075804114341736,0.890280264366886,0.6078082908843299,0.7898275852203369,0.8190690875053406,0.8261497020721436,0.7816585898399353,0.2183413952589035,0.17385031282901764,0.41145873069763184,0.41145873069763184,0.0
0.8905295133590698,0.7542856931686401,0.9558562921052407,0.783964115503224,0.6521739363670349,0.9732510447502136,0.8943089246749878,0.8896551728248596,0.11034482717514038,0.10569106042385101,0.2702842950820923,0.2702842950820923,0.0,1,347,,,,,,,,,,,,,
,,,,,,,,,,,,,1,347,0.8777857422828674,0.8791970014572144,0.949284802909758,0.7556414356270935,0.8670287132263184,0.8891143798828125,0.8917117118835449,0.8639297485351562,0.13607028126716614,0.10828828811645508,0.2844574749469757,0.2844574749469757,0.0
0.9226069450378418,0.8056265711784363,0.9693520571569352,0.7922165303157733,0.7627118825912476,0.9651837348937988,0.8536585569381714,0.9385579824447632,0.06144200637936592,0.1463414579629898,0.18836389482021332,0.18836389482021332,0.0,2,521,,,,,,,,,,,,,
,,,,,,,,,,,,,2,521,0.8979151844978333,0.8990042805671692,0.9613390178384539,0.7957831683347416,0.8920254111289978,0.9040293097496033,0.906093180179596,0.8896899819374084,0.11031001806259155,0.09390681236982346,0.25049707293510437,0.25049707293510437,0.0
0.9246435761451721,0.7994579672813416,0.9588874446738197,0.7530630102539271,0.7994579672813416,0.9536049962043762,0.7994579672813416,0.9536049962043762,0.04639498516917229,0.20054200291633606,0.21304896473884583,0.21304896473884583,0.0,3,695,,,,,,,,,,,,,
,,,,,,,,,,,,,3,695,0.9163371920585632,0.9173252582550049,0.9739453616969427,0.8326014935314103,0.9109347462654114,0.9219494462013245,0.9238061308860779,0.9087953567504883,0.09120462089776993,0.07619388401508331,0.20413395762443542,0.20413395762443542,0.0
0.9287168979644775,0.8296837210655212,0.9763573497803943,0.8538998054557347,0.7527593970298767,0.9814692139625549,0.924119234085083,0.9297805428504944,0.07021943479776382,0.0758807584643364,0.21816658973693848,0.21816658973693848,0.0,4,869,,,,,,,,,,,,,
,,,,,,,,,,,,,4,869,0.934938907623291,0.9364243149757385,0.9817978020489688,0.8695951830503668,0.9285963177680969,0.9417006969451904,0.9443854093551636,0.9252097606658936,0.07479022443294525,0.055614594370126724,0.1693553328514099,0.1693553328514099,0.0
0.9536659717559814,0.8720112442970276,0.9798574474772962,0.820045705159246,0.9064327478408813,0.9636251330375671,0.8401083946228027,0.9799373149871826,0.020062696188688278,0.15989160537719727,0.14619986712932587,0.14619986712932587,0.0,5,1043,,,,,,,,,,,,,
,,,,,,,,,,,,,5,1043,0.9370956420898438,0.9367660284042358,0.9842973385523813,0.8742713269822575,0.9323862791061401,0.9417998790740967,0.9411871433258057,0.9330841898918152,0.06691582500934601,0.05881285294890404,0.15799081325531006,0.15799081325531006,0.0
0.9526476860046387,0.8727770447731018,0.9798812345490225,0.8375393973375471,0.8812154531478882,0.9687890410423279,0.8644986152648926,0.973040759563446,0.026959247887134552,0.13550135493278503,0.1402648687362671,0.1402648687362671,0.0,6,1217,,,,,,,,,,,,,
,,,,,,,,,,,,,6,1217,0.9411394596099854,0.9424883723258972,0.9854552720018767,0.8820015436722282,0.9350174069404602,0.9476614594459534,0.9500796794891357,0.9319218993186951,0.06807811558246613,0.04992033913731575,0.1510055810213089,0.1510055810213089,0.0
0.9450101852416992,0.8416422009468079,0.9774566523094699,0.7614768373389063,0.9169328808784485,0.9503331184387207,0.7777777910232544,0.9836990833282471,0.01630094088613987,0.2222222238779068,0.16877058148384094,0.16877058148384094,0.0,7,1391,,,,,,,,,,,,,
,,,,,,,,,,,,,7,1391,0.9588425755500793,0.9584618210792542,0.9924954090313667,0.9177189615177908,0.9565532207489014,0.9610992074012756,0.9603780508041382,0.9573408961296082,0.042659081518650055,0.03962195664644241,0.10851877182722092,0.10851877182722092,0.0
0.9638493061065674,0.9006993174552917,0.9804708141125298,0.8575817043436893,0.9306358098983765,0.9709517955780029,0.8726287484169006,0.984952986240387,0.015047022141516209,0.12737126648426056,0.1285957396030426,0.1285957396030426,0.0,8,1565,,,,,,,,,,,,,
,,,,,,,,,,,,,8,1565,0.9418583512306213,0.9414426684379578,0.9872372694714624,0.8838423218645137,0.9361051321029663,0.9475951194763184,0.9468414187431335,0.9370008707046509,0.06299911439418793,0.05315856635570526,0.14358143508434296,0.14358143508434296,0.0
0.9475560188293457,0.868789792060852,0.9850719134150588,0.8770972976187443,0.8197115659713745,0.9819121360778809,0.924119234085083,0.9529780745506287,0.04702194407582283,0.0758807584643364,0.14331094920635223,0.14331094920635223,0.0,9,1739,,,,,,,,,,,,,
,,,,,,,,,,,,,9,1739,0.9568655490875244,0.9572725892066956,0.991516138891126,0.9136981947456357,0.9555713534355164,0.9581894278526306,0.9589798450469971,0.9547183513641357,0.045281652361154556,0.04102015495300293,0.11578304320573807,0.11578304320573807,0.0
