val/accuracy,val/f1,val/auc,val/youden,val/PPV,val/NPV,val/TPR,val/TNR,val/FPR,val/FNR,val/age_accuracy_group_0,val/age_accuracy_group_1,val/age_f1_group_0,val/age_f1_group_1,val/age_auc_group_0,val/age_auc_group_1,val/age_prevalence_group_0,val/age_prevalence_group_1,val/age_disease_prevalence_group_0,val/age_disease_prevalence_group_1,val/age_tpr_group_0,val/age_tpr_group_1,val/age_tnr_group_0,val/age_tnr_group_1,val/age_tpr_diff,val/age_youden_group_0,val/age_youden_group_1,val/age_dp,val/age_eq_odds,val/age_eq_opportunity,val/sex_accuracy_group_0,val/sex_accuracy_group_1,val/sex_f1_group_0,val/sex_f1_group_1,val/sex_auc_group_0,val/sex_auc_group_1,val/sex_prevalence_group_0,val/sex_prevalence_group_1,val/sex_disease_prevalence_group_0,val/sex_disease_prevalence_group_1,val/sex_tpr_group_0,val/sex_tpr_group_1,val/sex_tnr_group_0,val/sex_tnr_group_1,val/sex_tpr_diff,val/sex_youden_group_0,val/sex_youden_group_1,val/sex_dp,val/sex_eq_odds,val/sex_eq_opportunity,val/auc_gap,val/f1_gap,val/accuracy_gap,val/loss,val/primary_loss,val/fair_loss,epoch,step,train/accuracy,train/f1,train/auc,train/youden,train/PPV,train/NPV,train/TPR,train/TNR,train/FPR,train/FNR,train/age_accuracy_group_0,train/age_accuracy_group_1,train/age_f1_group_0,train/age_f1_group_1,train/age_auc_group_0,train/age_auc_group_1,train/age_prevalence_group_0,train/age_prevalence_group_1,train/age_disease_prevalence_group_0,train/age_disease_prevalence_group_1,train/age_tpr_group_0,train/age_tpr_group_1,train/age_tnr_group_0,train/age_tnr_group_1,train/age_tpr_diff,train/age_youden_group_0,train/age_youden_group_1,train/age_dp,train/age_eq_odds,train/age_eq_opportunity,train/sex_accuracy_group_0,train/sex_accuracy_group_1,train/sex_f1_group_0,train/sex_f1_group_1,train/sex_auc_group_0,train/sex_auc_group_1,train/sex_prevalence_group_0,train/sex_prevalence_group_1,train/sex_disease_prevalence_group_0,train/sex_disease_prevalence_group_1,train/sex_tpr_group_0,train/sex_tpr_group_1,train/sex_tnr_group_0,train/sex_tnr_group_1,train/sex_tpr_diff,train/sex_youden_group_0,train/sex_youden_group_1,train/sex_dp,train/sex_eq_odds,train/sex_eq_opportunity,train/auc_gap,train/f1_gap,train/accuracy_gap,train/loss,train/primary_loss,train/fair_loss
0.8119312524795532,0.6042553186416626,0.9112708427879197,0.6585808605015444,0.46710526943206787,0.9649634957313538,0.8554216623306274,0.8031591773033142,0.1968408226966858,0.14457830786705017,0.8528974652290344,0.7246835231781006,0.5352112650871277,0.661478579044342,0.918586236682983,0.8722873417125642,0.6804853387259858,0.3195146612740142,0.1025260029717682,0.3069620253164557,0.8260869383811951,0.876288652420044,0.8559602499008179,0.6575342416763306,0.05020170286297798,0.6820472214224014,0.5338229063691569,0.29236180337427353,0.1984260231256485,0.20443602234468752,0.8107074499130249,0.8133047223091125,0.6501767039299011,0.5347593426704407,0.91738571690839,0.902387416160971,0.5288169868554095,0.4711830131445905,0.1988527724665392,0.13304721030042918,0.8846153616905212,0.8064516186714172,0.7923627495765686,0.8143564462661743,0.07816377282142639,0.6769781531118046,0.62080804854679,0.07401587080150013,0.07816377282142639,0.06580556216611003,0.046298894970418836,0.12671923637390137,0.12821392714977264,0.24368053674697876,0.24368053674697876,0.0,0,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,124,0.8177481889724731,0.8228836059570312,0.9012289893564727,0.6359149596739837,0.7957065105438232,0.8428111672401428,0.851982831954956,0.7839321494102478,0.2160678654909134,0.14801718294620514,0.8235529661178589,0.8080027103424072,0.7796949148178101,0.8640152215957642,0.9082325885211835,0.8565255506771239,0.6267101794903979,0.37328982050960213,0.3861405968355698,0.6829186281102891,0.8086099624633789,0.8931560516357422,0.8329526782035828,0.6246023178100586,0.08454611897468567,0.6415626501864851,0.5177584137282514,0.31420383964584714,0.20835036039352417,0.29677803127471936,0.8307658433914185,0.8004674315452576,0.8528229594230652,0.7702656984329224,0.899259081586717,0.8964817358462662,0.5703527049077445,0.4296472950922556,0.5495158450704225,0.4271107215892492,0.8922707438468933,0.7831737399101257,0.7557401061058044,0.8133605122566223,0.10909698903560638,0.6480108323441964,0.5965342649517855,0.15892646266144927,0.10909698903560638,0.12240512348117333,0.05170703784405961,0.0937495157122612,0.030298419296741486,0.21150964498519897,0.21150964498519897,0.0
0.8685541152954102,0.6813725233078003,0.9343058747749199,0.7121975142367769,0.5743801593780518,0.9638554453849792,0.8373494148254395,0.8748481273651123,0.1251518875360489,0.16265060007572174,0.8885586857795715,0.8259493708610535,0.5945945978164673,0.7533632516860962,0.9384777809770611,0.9111707385962435,0.6804853387259858,0.3195146612740142,0.1025260029717682,0.3069620253164557,0.7971014380455017,0.8659793734550476,0.8990066051483154,0.8082191944122314,0.0688779354095459,0.6961080717919186,0.6741985595254909,0.2263716214945361,0.09078744798898697,0.20443602234468752,0.8604206442832947,0.8776823878288269,0.7044534683227539,0.6459627151489258,0.9292041490728842,0.9403944426700734,0.5288169868554095,0.4711830131445905,0.1988527724665392,0.13304721030042918,0.8365384340286255,0.8387096524238586,0.8663484454154968,0.8836633563041687,0.002171215834096074,0.7028869102258124,0.7223730437559885,0.06097621021016095,0.017314918339252472,0.06580556216611003,0.029223704073829904,0.1587686389684677,0.06260932236909866,0.17414654791355133,0.17414654791355133,0.0,1,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,249,0.8621814846992493,0.8649778366088867,0.936073320502592,0.7244969479724781,0.845432698726654,0.8804833292961121,0.885448157787323,0.8390488028526306,0.1609511822462082,0.11455186456441879,0.8711891770362854,0.8473789095878601,0.8392947316169739,0.8894762396812439,0.9435423783135237,0.9034465510383646,0.621689469059872,0.378310530940128,0.3908742176458712,0.6755142667551427,0.8605371713638306,0.9091355800628662,0.8780245184898376,0.7188138961791992,0.04859837144613266,0.7385617177591444,0.6279494658518849,0.2947147111179527,0.15921062231063843,0.2846400491092715,0.8568013906478882,0.8695393800735474,0.8727553486824036,0.8513376116752625,0.9269545567556273,0.9449749190868558,0.5776327350320071,0.422367264967993,0.5484571925249891,0.43031203566121845,0.8954041004180908,0.8680939078330994,0.8099133968353271,0.870631217956543,0.027310198172926903,0.7053174986920556,0.7387251172267901,0.12967196251000107,0.06071781739592552,0.1181451568637707,0.04152836804849125,0.05018150433897972,0.023810280486941338,0.14496691524982452,0.14496691524982452,0.0
0.8584428429603577,0.656862735748291,0.9179024725877996,0.6760016981656882,0.5537189841270447,0.9571619629859924,0.8072289228439331,0.8687728047370911,0.13122721016407013,0.1927710771560669,0.8826151490211487,0.8069620132446289,0.5729729533195496,0.726457417011261,0.9204818120740954,0.8899402156004331,0.6804853387259858,0.3195146612740142,0.1025260029717682,0.3069620253164557,0.7681159377098083,0.8350515365600586,0.8956953883171082,0.7945205569267273,0.06693560630083084,0.663811306267396,0.629572094336958,0.2263716214945361,0.10117481648921967,0.20443602234468752,0.8546845316886902,0.8626609444618225,0.6935483813285828,0.6000000238418579,0.9269781531118046,0.9007505589268604,0.5288169868554095,0.4711830131445905,0.1988527724665392,0.13304721030042918,0.8269230723381042,0.774193525314331,0.861575186252594,0.8762376308441162,0.0527295283973217,0.6884982559206902,0.6504311721494731,0.06503417884604337,0.0527295283973217,0.06580556216611003,0.03703793751137152,0.15348441898822784,0.07565312832593918,0.18662989139556885,0.18662989139556885,0.0,2,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,374,0.8773691654205322,0.879813015460968,0.9479819274716722,0.7546135123495232,0.865649938583374,0.8899895548820496,0.8944472074508667,0.8601663112640381,0.1398337185382843,0.1055527776479721,0.8836653232574463,0.866644024848938,0.8540729880332947,0.9047734141349792,0.9533349133870552,0.9194558323395133,0.6300991590310029,0.3699008409689971,0.3908366533864542,0.6908720732948761,0.8710499405860901,0.9169940948486328,0.8917593359947205,0.7541163563728333,0.04594415798783302,0.762809268848474,0.6711104617435018,0.30316061846945436,0.137642964720726,0.3000354199084219,0.8735160827636719,0.8827234506607056,0.8874375820159912,0.8662333488464355,0.94260482036468,0.9521098676430597,0.5815237856156646,0.4184762143843354,0.5497517807036477,0.4352129574085183,0.9069493412971497,0.8725017309188843,0.8326941728591919,0.8906000852584839,0.03444762900471687,0.7396435036651319,0.7631018291631788,0.13241448407922557,0.057905953377485275,0.11453882329512943,0.03387908104754189,0.05070047825574875,0.017021294683218002,0.12396947294473648,0.12396947294473648,0.0
0.8695651888847351,0.6783042550086975,0.9263201042322388,0.6989854923948529,0.5787234306335449,0.960212230682373,0.8192771077156067,0.8797084093093872,0.12029161304235458,0.1807228922843933,0.9034175276756287,0.797468364238739,0.6153846383094788,0.7241379022598267,0.9320952106728093,0.891022925198889,0.6804853387259858,0.3195146612740142,0.1025260029717682,0.3069620253164557,0.7536231875419617,0.8659793734550476,0.9205297827720642,0.767123281955719,0.11235619336366653,0.6741529897303005,0.6331026691145318,0.27862677976940586,0.1534065157175064,0.20443602234468752,0.8585085868835449,0.8819742202758789,0.7039999961853027,0.6357616186141968,0.9217229667706994,0.9267805812839349,0.5288169868554095,0.4711830131445905,0.1988527724665392,0.13304721030042918,0.8461538553237915,0.774193525314331,0.861575186252594,0.8985148668289185,0.07196030020713806,0.7077290251514596,0.6727083998722452,0.08817157534527612,0.07196030020713806,0.06580556216611003,0.04107228547392028,0.10875331610441208,0.10594917833805084,0.15445560216903687,0.15445560216903687,0.0,3,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,499,0.8936864733695984,0.8944284915924072,0.9592936261541294,0.7885680346825183,0.8691860437393188,0.9200312495231628,0.9211810231208801,0.867387056350708,0.13261297345161438,0.07881899923086166,0.898716390132904,0.8852733969688416,0.8703466057777405,0.917151153087616,0.9652741753536552,0.9357070103001288,0.6258315551650558,0.37416844483494416,0.37545126353790614,0.6786313317678632,0.9054487347602844,0.9357389807701111,0.894669234752655,0.7787056565284729,0.030290283262729645,0.800117953658416,0.7144446382261611,0.3004028185998959,0.11596360057592392,0.303180068229957,0.8900343775749207,0.8988221287727356,0.9018405079841614,0.8806555271148682,0.9546356172454246,0.9633030011869103,0.584410694113217,0.415589305886783,0.5442439862542955,0.4110540622168529,0.9281768202781677,0.9081557393074036,0.8444863557815552,0.892307698726654,0.020021026954054832,0.7726631292276127,0.8004634601254734,0.13930486320201013,0.04782135784626007,0.13318992403744256,0.029567165053526412,0.04680456593632698,0.013548710383474827,0.10856879502534866,0.10856879502534866,0.0
0.8857432007789612,0.5920577645301819,0.9119881713976197,0.458738965582866,0.7387387156486511,0.9043279886245728,0.4939759075641632,0.9647630453109741,0.035236939787864685,0.5060241222381592,0.9167904853820801,0.8196202516555786,0.48148149251937866,0.6627218723297119,0.9196899894423649,0.8677211316669021,0.6804853387259858,0.3195146612740142,0.1025260029717682,0.3069620253164557,0.37681159377098083,0.5773195624351501,0.9784768223762512,0.9269406199455261,0.2005079984664917,0.3552884153949516,0.5042602268982723,0.16989862132525813,0.2005079984664917,0.20443602234468752,0.8738049864768982,0.8991416096687317,0.6373626589775085,0.5052631497383118,0.9267945658160455,0.8849808367933568,0.5288169868554095,0.4711830131445905,0.1988527724665392,0.13304721030042918,0.557692289352417,0.3870967626571655,0.9522672891616821,0.9777227640151978,0.17059552669525146,0.5099596107949331,0.36481954647077597,0.07832412870612758,0.17059552669525146,0.06580556216611003,0.059073434149143345,0.18124040961265564,0.09717023372650146,0.15953543782234192,0.15953543782234192,0.0,4,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,624,0.8958202600479126,0.8977328538894653,0.9613886058167698,0.7919686505243084,0.8759317398071289,0.917542040348053,0.9206469655036926,0.8713216781616211,0.1286783069372177,0.07935304194688797,0.9019246697425842,0.8861498832702637,0.8732469081878662,0.919068455696106,0.9662321897849365,0.9398247370073796,0.6130287435672147,0.38697125643278524,0.37551187551187554,0.6886149854038275,0.8996728658676147,0.9387658834457397,0.9032787084579468,0.7697916626930237,0.039093051105737686,0.8029515347623217,0.7085575639817869,0.3198925416732747,0.1334870159626007,0.31310310989195195,0.8991760611534119,0.8912071585655212,0.910662829875946,0.8746135234832764,0.9602732072201507,0.9607533423190412,0.5788879126396385,0.4211120873603615,0.5511708586296618,0.4217585692995529,0.9323367476463318,0.8996466398239136,0.8584541082382202,0.8850515484809875,0.032690100371837616,0.7907908490024593,0.7846981895012932,0.13150512561670913,0.032690100371837616,0.12941228933010884,0.02640745277755696,0.04582158848643303,0.015774797648191452,0.10592009872198105,0.10592009872198105,0.0
