pca_mode,label similarity,sex similarity,age similarity,race similarity
PCA Mode 1,0.49424860653240343,0.04425976924681078,0.17445220116056293,0.027312903863856815
PCA Mode 2,0.23504844001617106,0.08008161569503341,0.1002504514158673,0.07526840352362629
PCA Mode 3,0.27917949797258557,0.06740451210508602,0.20055781465294353,0.0383819899130656
PCA Mode 4,0.3184991150952811,0.191357634217321,0.1044065147250543,0.08106880215352617
