val/accuracy,val/f1,val/auc,val/youden,val/PPV,val/NPV,val/TPR,val/TNR,val/FPR,val/FNR,val/loss,val/primary_loss,val/fair_loss,epoch,step,train/accuracy,train/f1,train/auc,train/youden,train/PPV,train/NPV,train/TPR,train/TNR,train/FPR,train/FNR,train/loss,train/primary_loss,train/fair_loss
0.31505921483039856,0.3983353078365326,0.84795118187557,0.23397629234761874,0.9940652847290039,0.11442349851131439,0.24907062947750092,0.9849056601524353,0.015094339847564697,0.7509293556213379,1.281646728515625,1.281646728515625,0.0,0,261,,,,,,,,,,,,,
,,,,,,,,,,,,,0,261,0.7206093072891235,0.7163563370704651,0.7956456490410161,0.44106426131090926,0.7189288139343262,0.7222287654876709,0.7138022780418396,0.7272619605064392,0.2727380096912384,0.2861977219581604,0.5499129295349121,0.5499129295349121,0.0
0.5414551496505737,0.6655147075653076,0.8643459353300134,0.45205863786210276,0.9904481768608093,0.15809284150600433,0.5011152625083923,0.9509434103965759,0.049056604504585266,0.49888476729393005,0.8982100486755371,0.8982100486755371,0.0,1,523,,,,,,,,,,,,,
,,,,,,,,,,,,,1,523,0.7553166151046753,0.7532827258110046,0.8312380625598941,0.5106293604558214,0.7594121694564819,0.7513520121574402,0.7472514510154724,0.7633779048919678,0.23662208020687103,0.25274857878685,0.5077630877494812,0.5077630877494812,0.0
0.5343485474586487,0.6590684056282043,0.848360805218489,0.43404643333099524,0.9881129264831543,0.15475450456142426,0.4944238066673279,0.9396226406097412,0.06037735939025879,0.5055761933326721,0.9049943685531616,0.9049943685531616,0.0,2,785,,,,,,,,,,,,,
,,,,,,,,,,,,,2,785,0.7648745775222778,0.7590007185935974,0.8436450181320736,0.5294914346072825,0.7730107307434082,0.7573950886726379,0.7454895377159119,0.784001886844635,0.2159980982542038,0.25451046228408813,0.48902568221092224,0.48902568221092224,0.0
0.6788493990898132,0.7885943651199341,0.8652297117205583,0.5485586027916112,0.9838799238204956,0.20415225625038147,0.6579925417900085,0.8905660510063171,0.10943396389484406,0.34200742840766907,0.7843583822250366,0.7843583822250366,0.0,3,1047,,,,,,,,,,,,,
,,,,,,,,,,,,,3,1047,0.7759259343147278,0.7724598050117493,0.8577077196229377,0.5519711369668281,0.7873129844665527,0.7652837038040161,0.7581567168235779,0.7938144207000732,0.20618556439876556,0.2418432980775833,0.46704211831092834,0.46704211831092834,0.0
0.6335025429725647,0.7516624331474304,0.8234677702181384,0.48853896331626556,0.9808498024940491,0.18146418035030365,0.6092936992645264,0.8792452812194824,0.12075471878051758,0.390706330537796,0.7674798965454102,0.7674798965454102,0.0,4,1309,,,,,,,,,,,,,
,,,,,,,,,,,,,4,1309,0.7948626279830933,0.7892734408378601,0.87602208947128,0.5895554984583762,0.8083207607269287,0.7826730608940125,0.7711031436920166,0.8184523582458496,0.181547611951828,0.2288968861103058,0.4381328821182251,0.4381328821182251,0.0
